Iteration,S,E,I,R
0,19968,12,19,1
1,19957,18,21,4
2,19936,29,29,6
3,19910,49,27,14
4,19893,53,39,15
5,19855,76,47,22
6,19818,97,49,36
7,19778,119,61,42
8,19726,142,77,55
9,19654,165,116,65
10,19558,219,144,79
11,19421,296,189,94
12,19274,352,255,119
13,19080,448,317,155
14,18795,611,398,196
15,18504,725,512,259
16,18073,955,647,325
17,17542,1228,811,419
18,16924,1507,1062,507
19,16139,1876,1344,641
20,15169,2319,1699,813
21,14019,2796,2149,1036
22,12723,3347,2625,1305
23,11313,3786,3265,1636
24,9836,4225,3846,2093
25,8417,4476,4490,2617
26,6962,4596,5254,3188
27,5650,4593,5844,3913
28,4453,4490,6363,4694
29,3442,4231,6787,5540
30,2664,3819,7094,6423
31,2053,3382,7174,7391
32,1584,2910,7191,8315
33,1202,2527,7033,9238
34,940,2133,6752,10175
35,754,1697,6469,11080
36,638,1353,6088,11921
37,566,1063,5660,12711
38,497,863,5213,13427
39,472,715,4730,14083
40,459,567,4273,14701
41,444,478,3834,15244
42,430,403,3444,15723
43,416,346,3103,16135
44,422,294,2787,16497
45,439,242,2491,16828
46,463,200,2242,17095
47,481,186,1955,17378
48,513,163,1770,17554
49,549,130,1587,17734
50,570,120,1421,17889
51,605,109,1267,18019
52,658,103,1151,18088
53,706,98,1014,18182
54,744,89,913,18254
55,768,93,811,18328
56,817,78,732,18373
57,865,72,661,18402
58,914,68,584,18434
59,948,65,523,18464
60,1015,58,462,18465
61,1063,54,441,18442
62,1100,55,380,18465
63,1146,58,335,18461
64,1198,57,295,18450
65,1252,53,277,18418
66,1295,66,243,18396
67,1345,64,231,18360
68,1416,53,218,18313
69,1471,42,197,18290
70,1537,39,183,18241
71,1594,42,147,18217
72,1645,29,143,18183
73,1708,26,130,18136
74,1760,28,118,18094
75,1811,26,115,18048
76,1861,26,110,18003
77,1916,27,102,17955
78,1964,39,98,17899
79,2028,34,95,17843
80,2077,34,93,17796
81,2127,29,92,17752
82,2182,22,90,17706
83,2248,23,72,17657
84,2300,17,70,17613
85,2341,20,69,17570
86,2402,17,65,17516
87,2454,15,66,17465
88,2497,21,62,17420
89,2550,18,59,17373
90,2606,16,53,17325
91,2659,16,49,17276
92,2698,16,46,17240
93,2756,16,41,17187
94,2823,15,44,17118
95,2858,15,44,17083
96,2911,17,39,17033
97,2946,11,47,16996
98,3006,15,44,16935
99,3050,15,42,16893
100,3094,18,45,16843
101,3139,19,45,16797
102,3194,16,42,16748
103,3252,12,39,16697
104,3294,16,36,16654
105,3339,15,39,16607
106,3390,17,36,16557
107,3441,13,40,16506
108,3487,13,35,16465
109,3535,13,33,16419
110,3578,13,35,16374
111,3618,14,33,16335
112,3667,12,35,16286
113,3707,15,34,16244
114,3748,17,32,16203
115,3796,17,34,16153
116,3836,18,35,16111
117,3889,15,34,16062
118,3922,16,31,16031
119,3958,16,32,15994
120,4005,12,31,15952
121,4056,12,27,15905
122,4101,17,24,15858
123,4153,15,29,15803
124,4189,17,26,15768
125,4236,15,31,15718
126,4272,17,27,15684
127,4323,17,26,15634
128,4375,14,27,15584
129,4416,10,32,15542
130,4446,12,29,15513
131,4478,12,29,15481
132,4517,9,25,15449
133,4551,6,26,15417
134,4599,8,25,15368
135,4627,11,26,15336
136,4661,14,26,15299
137,4694,17,29,15260
138,4730,14,32,15224
139,4764,14,32,15190
140,4794,18,34,15154
141,4838,22,33,15107
142,4876,19,40,15065
143,4911,18,42,15029
144,4942,19,42,14997
145,4972,27,37,14964
146,5008,26,47,14919
147,5042,23,48,14887
148,5078,26,50,14846
149,5104,29,51,14816
150,5120,34,54,14792
151,5157,38,52,14753
152,5192,43,58,14707
153,5222,47,60,14671
154,5250,45,65,14640
155,5281,40,64,14615
156,5295,49,67,14589
157,5334,43,68,14555
158,5369,49,65,14517
159,5411,35,84,14470
160,5434,37,86,14443
161,5453,42,85,14420
162,5468,54,84,14394
163,5485,60,85,14370
164,5500,63,92,14345
165,5524,69,91,14316
166,5552,64,104,14280
167,5579,61,116,14244
168,5588,65,116,14231
169,5590,75,113,14222
170,5610,70,109,14211
171,5633,71,119,14177
172,5657,73,121,14149
173,5665,86,119,14130
174,5687,83,127,14103
175,5704,79,147,14070
176,5716,88,151,14045
177,5712,101,155,14032
178,5723,104,164,14009
179,5735,106,178,13981
180,5747,112,179,13962
181,5756,123,184,13937
182,5755,137,186,13922
183,5754,141,203,13902
184,5742,156,214,13888
185,5748,145,242,13865
186,5731,162,252,13855
187,5735,155,272,13838
188,5719,166,290,13825
189,5697,193,303,13807
190,5671,207,317,13805
191,5622,228,340,13810
192,5593,227,366,13814
193,5567,243,383,13807
194,5520,255,414,13811
195,5483,275,419,13823
196,5438,284,430,13848
197,5406,273,459,13862
198,5365,276,484,13875
199,5290,320,490,13900
200,5220,342,506,13932
201,5154,350,530,13966
202,5077,365,563,13995
203,5000,387,575,14038
204,4949,400,597,14054
205,4883,404,634,14079
206,4798,410,671,14121
207,4707,427,709,14157
208,4615,443,715,14227
209,4539,454,715,14292
210,4454,450,772,14324
211,4386,461,781,14372
212,4291,488,793,14428
213,4227,457,833,14483
214,4144,468,824,14564
215,4065,453,872,14610
216,3990,477,867,14666
217,3927,475,887,14711
218,3850,468,901,14781
219,3796,454,909,14841
220,3719,464,919,14898
221,3639,466,925,14970
222,3558,471,908,15063
223,3478,487,919,15116
224,3416,471,927,15186
225,3372,467,920,15241
226,3335,449,919,15297
227,3277,445,918,15360
228,3235,434,907,15424
229,3203,406,901,15490
230,3170,386,891,15553
231,3123,382,889,15606
232,3096,369,879,15656
233,3052,399,821,15728
234,3039,382,812,15767
235,3036,359,812,15793
236,3033,331,803,15833
237,3028,312,777,15883
238,3023,307,775,15895
239,3015,314,772,15899
240,2988,328,770,15914
241,2970,323,763,15944
242,2967,314,749,15970
243,2967,318,724,15991
244,2976,305,704,16015
245,2961,298,704,16037
246,2963,302,690,16045
247,2990,268,687,16055
248,2989,272,664,16075
249,2984,254,667,16095
250,2990,268,641,16101
251,2992,273,625,16110
252,3011,265,625,16099
253,3024,269,617,16090
254,3031,254,607,16108
255,3052,257,590,16101
256,3046,242,590,16122
257,3057,250,574,16119
258,3093,228,552,16127
259,3123,220,546,16111
260,3127,237,527,16109
261,3153,224,514,16109
262,3178,218,494,16110
263,3207,220,480,16093
264,3204,214,482,16100
265,3219,205,466,16110
266,3261,196,459,16084
267,3304,185,454,16057
268,3302,211,437,16050
269,3347,207,430,16016
270,3361,207,435,15997
271,3393,208,421,15978
272,3428,197,424,15951
273,3457,199,415,15929
274,3497,205,413,15885
275,3525,207,404,15864
276,3570,210,407,15813
277,3613,212,400,15775
278,3634,216,412,15738
279,3670,208,413,15709
280,3693,210,409,15688
281,3704,228,404,15664
282,3746,223,393,15638
283,3760,212,421,15607
284,3774,221,421,15584
285,3779,228,430,15563
286,3798,222,430,15550
287,3820,248,421,15511
288,3841,238,437,15484
289,3890,232,440,15438
290,3890,248,438,15424
291,3885,252,450,15413
292,3898,243,461,15398
293,3934,228,475,15363
294,3939,236,473,15352
295,3955,246,481,15318
296,3975,247,503,15275
297,3974,260,511,15255
298,3974,277,508,15241
299,3970,268,522,15240
300,3977,279,536,15208
301,3987,278,537,15198
302,3977,302,524,15197
303,3954,294,549,15203
304,3970,271,577,15182
305,3972,279,587,15162
306,3947,312,581,15160
307,3926,317,596,15161
308,3914,320,598,15168
309,3903,328,608,15161
310,3899,332,610,15159
311,3908,319,620,15153
312,3905,339,622,15134
