Iteration,S,E,I,R
0,19956,24,19,1
1,19943,32,20,5
2,19925,40,27,8
3,19905,52,31,12
4,19866,71,44,19
5,19816,101,58,25
6,19763,129,76,32
7,19698,155,109,38
8,19610,202,138,50
9,19496,241,186,77
10,19318,361,215,106
11,19161,415,278,146
12,18902,556,356,186
13,18610,679,475,236
14,18202,916,585,297
15,17751,1107,770,372
16,17135,1395,1004,466
17,16364,1781,1259,596
18,15453,2237,1536,774
19,14375,2690,1947,988
20,13189,3118,2444,1249
21,11876,3572,2986,1566
22,10457,3992,3584,1967
23,8989,4322,4258,2431
24,7551,4521,4926,3002
25,6135,4628,5581,3656
26,4890,4571,6147,4392
27,3837,4364,6616,5183
28,2948,4001,7024,6027
29,2266,3561,7201,6972
30,1737,3116,7256,7891
31,1358,2641,7158,8843
32,1031,2263,6901,9805
33,847,1817,6650,10686
34,692,1471,6302,11535
35,570,1213,5940,12277
36,508,972,5493,13027
37,464,788,5018,13730
38,454,618,4546,14382
39,435,514,4092,14959
40,427,421,3653,15499
41,432,352,3278,15938
42,435,289,2945,16331
43,441,241,2609,16709
44,468,202,2322,17008
45,481,194,2066,17259
46,512,172,1840,17476
47,542,144,1661,17653
48,564,122,1490,17824
49,612,118,1317,17953
50,647,105,1151,18097
51,681,92,1027,18200
52,726,85,891,18298
53,753,87,787,18373
54,814,81,706,18399
55,862,81,607,18450
56,922,84,535,18459
57,972,84,475,18469
58,1012,72,426,18490
59,1075,66,384,18475
60,1122,59,345,18474
61,1185,56,324,18435
62,1234,47,303,18416
63,1272,42,279,18407
64,1325,30,254,18391
65,1373,35,229,18363
66,1425,37,214,18324
67,1476,38,199,18287
68,1537,41,179,18243
69,1598,39,162,18201
70,1659,36,160,18145
71,1697,36,154,18113
72,1756,36,143,18065
73,1815,34,134,18017
74,1855,34,123,17988
75,1904,38,113,17945
76,1948,37,106,17909
77,2002,37,99,17862
78,2055,34,94,17817
79,2117,29,90,17764
80,2179,24,85,17712
81,2236,24,80,17660
82,2287,19,75,17619
83,2345,13,75,17567
84,2406,15,67,17512
85,2477,16,62,17445
86,2529,18,60,17393
87,2584,19,51,17346
88,2625,31,43,17301
89,2675,26,45,17254
90,2725,22,45,17208
91,2778,25,44,17153
92,2825,19,45,17111
93,2874,17,47,17062
94,2926,18,45,17011
95,2973,14,46,16967
96,3018,10,49,16923
97,3068,15,45,16872
98,3110,16,44,16830
99,3167,16,38,16779
100,3217,19,35,16729
101,3278,16,32,16674
102,3317,19,32,16632
103,3373,19,32,16576
104,3433,13,34,16520
105,3481,11,33,16475
106,3523,12,32,16433
107,3559,7,33,16401
108,3595,8,30,16367
109,3634,13,27,16326
110,3680,13,29,16278
111,3730,14,25,16231
112,3776,15,25,16184
113,3832,13,24,16131
114,3881,11,20,16088
115,3935,11,18,16036
116,3975,13,20,15992
117,4015,16,22,15947
118,4056,17,25,15902
119,4113,18,28,15841
120,4155,21,27,15797
121,4205,20,27,15748
122,4256,20,30,15694
123,4305,12,35,15648
124,4348,11,35,15606
125,4384,16,29,15571
126,4416,22,29,15533
127,4455,22,31,15492
128,4497,17,26,15460
129,4534,20,28,15418
130,4574,22,30,15374
131,4617,20,26,15337
132,4651,18,32,15299
133,4689,18,33,15260
134,4728,19,33,15220
135,4760,23,33,15184
136,4803,21,40,15136
137,4845,22,39,15094
138,4881,28,43,15048
139,4908,26,49,15017
140,4962,24,46,14968
141,4989,21,51,14939
142,5017,32,43,14908
143,5050,34,46,14870
144,5081,36,51,14832
145,5104,39,53,14804
146,5142,39,55,14764
147,5182,35,62,14721
148,5224,31,65,14680
149,5262,33,65,14640
150,5294,30,67,14609
151,5313,37,64,14586
152,5338,45,65,14552
153,5364,52,59,14525
154,5397,54,62,14487
155,5417,53,70,14460
156,5444,59,70,14427
157,5459,75,71,14395
158,5468,71,87,14374
159,5493,56,97,14354
160,5512,63,101,14324
161,5527,70,104,14299
162,5543,75,117,14265
163,5568,73,127,14232
164,5573,84,126,14217
165,5600,83,133,14184
166,5625,77,144,14154
167,5627,91,149,14133
168,5652,97,150,14101
169,5651,104,157,14088
170,5654,108,174,14064
171,5652,121,174,14053
172,5650,117,200,14033
173,5649,130,204,14017
174,5628,142,218,14012
175,5623,156,232,13989
176,5602,174,248,13976
177,5584,185,266,13965
178,5572,173,279,13976
179,5543,202,288,13967
180,5515,221,302,13962
181,5516,222,330,13932
182,5501,226,337,13936
183,5464,230,359,13947
184,5458,227,371,13944
185,5438,236,386,13940
186,5399,248,396,13957
187,5351,259,415,13975
188,5320,251,445,13984
189,5281,266,436,14017
190,5266,257,462,14015
191,5222,275,469,14034
192,5187,277,476,14060
193,5148,299,492,14061
194,5105,314,503,14078
195,5053,320,528,14099
196,4997,321,560,14122
197,4933,336,582,14149
198,4870,356,595,14179
199,4799,361,617,14223
200,4734,374,630,14262
201,4679,365,667,14289
202,4624,373,686,14317
203,4555,380,696,14369
204,4480,395,703,14422
205,4414,414,734,14438
206,4353,416,751,14480
207,4263,449,758,14530
208,4176,453,797,14574
209,4088,482,798,14632
210,4015,483,825,14677
211,3957,448,855,14740
212,3911,428,883,14778
213,3851,410,890,14849
214,3785,417,876,14922
215,3714,427,886,14973
216,3640,452,879,15029
217,3562,468,896,15074
218,3493,453,915,15139
219,3428,437,942,15193
220,3355,458,938,15249
221,3301,459,927,15313
222,3254,453,923,15370
223,3194,443,924,15439
224,3160,405,938,15497
225,3159,386,938,15517
226,3118,402,913,15567
227,3067,405,909,15619
228,3025,408,871,15696
229,3021,377,868,15734
230,2988,370,855,15787
231,2977,329,853,15841
232,2924,344,834,15898
233,2914,337,822,15927
234,2896,324,801,15979
235,2885,296,791,16028
236,2899,271,769,16061
237,2903,284,735,16078
238,2906,303,704,16087
239,2886,298,694,16122
240,2882,299,672,16147
