Iteration,S,E,I,R
0,19972,8,15,5
1,19954,23,17,6
2,19947,24,19,10
3,19931,35,23,11
4,19908,49,31,12
5,19881,64,39,16
6,19849,80,53,18
7,19803,94,75,28
8,19735,143,86,36
9,19655,188,108,49
10,19559,241,136,64
11,19431,301,185,83
12,19295,352,246,107
13,19070,492,302,136
14,18799,634,396,171
15,18482,792,516,210
16,18091,976,649,284
17,17570,1228,837,365
18,16949,1503,1072,476
19,16154,1864,1367,615
20,15217,2275,1711,797
21,14106,2738,2155,1001
22,12838,3247,2638,1277
23,11524,3646,3217,1613
24,10040,4060,3897,2003
25,8481,4438,4567,2514
26,6995,4730,5150,3125
27,5648,4748,5781,3823
28,4454,4620,6330,4596
29,3408,4389,6755,5448
30,2613,3966,7110,6311
31,1971,3476,7340,7213
32,1527,2952,7291,8230
33,1193,2478,7143,9186
34,932,2059,6901,10108
35,762,1676,6561,11001
36,638,1309,6271,11782
37,535,1063,5794,12608
38,465,872,5339,13324
39,419,713,4860,14008
40,391,585,4401,14623
41,393,490,3973,15144
42,375,403,3570,15652
43,391,326,3204,16079
44,414,287,2853,16446
45,411,250,2567,16772
46,434,216,2264,17086
47,464,192,2039,17305
48,486,166,1794,17554
49,511,152,1597,17740
50,544,131,1426,17899
51,582,107,1271,18040
52,625,91,1142,18142
53,663,96,1026,18215
54,712,90,903,18295
55,760,86,805,18349
56,795,81,703,18421
57,845,74,636,18445
58,906,75,554,18465
59,944,71,499,18486
60,994,71,446,18489
61,1059,62,413,18466
62,1117,66,360,18457
63,1168,63,324,18445
64,1221,56,303,18420
65,1273,58,270,18399
66,1328,53,254,18365
67,1378,47,238,18337
68,1441,47,208,18304
69,1498,35,196,18271
70,1564,35,182,18219
71,1622,44,173,18161
72,1680,43,168,18109
73,1726,44,160,18070
74,1778,40,137,18045
75,1833,34,131,18002
76,1886,33,121,17960
77,1952,30,120,17898
78,2003,31,108,17858
79,2052,30,98,17820
80,2103,26,98,17773
81,2144,21,89,17746
82,2198,18,86,17698
83,2251,22,79,17648
84,2322,17,80,17581
85,2383,18,74,17525
86,2429,21,66,17484
87,2468,20,63,17449
88,2533,18,60,17389
89,2566,24,57,17353
90,2623,23,54,17300
91,2682,16,54,17248
92,2722,13,55,17210
93,2770,16,46,17168
94,2824,15,48,17113
95,2865,19,50,17066
96,2897,20,51,17032
97,2934,21,47,16998
98,2981,23,42,16954
99,3039,25,38,16898
100,3104,22,37,16837
101,3155,21,40,16784
102,3213,16,45,16726
103,3255,20,38,16687
104,3301,18,37,16644
105,3350,20,37,16593
106,3400,19,38,16543
107,3448,19,32,16501
108,3503,21,29,16447
109,3533,16,31,16420
110,3573,14,31,16382
111,3614,16,33,16337
112,3660,20,34,16286
113,3698,22,32,16248
114,3746,21,34,16199
115,3794,24,32,16150
116,3834,25,28,16113
117,3879,18,36,16067
118,3927,18,35,16020
119,3968,18,38,15976
120,4019,24,39,15918
121,4059,28,37,15876
122,4105,27,37,15831
123,4143,26,39,15792
124,4195,23,41,15741
125,4258,25,39,15678
126,4302,22,41,15635
127,4345,21,42,15592
128,4365,22,45,15568
129,4405,23,46,15526
130,4455,24,45,15476
131,4501,25,42,15432
132,4549,25,41,15385
133,4595,22,40,15343
134,4633,18,42,15307
135,4674,22,39,15265
136,4712,21,41,15226
137,4740,24,45,15191
138,4788,22,51,15139
139,4828,28,50,15094
140,4861,31,50,15058
141,4913,26,51,15010
142,4940,26,54,14980
143,4976,20,53,14951
144,5011,25,51,14913
145,5047,28,51,14874
146,5083,25,58,14834
147,5113,31,53,14803
148,5140,35,51,14774
149,5174,30,62,14734
150,5208,35,65,14692
151,5232,36,67,14665
152,5266,37,73,14624
153,5283,34,72,14611
154,5315,38,71,14576
155,5337,39,74,14550
156,5352,48,79,14521
157,5378,48,85,14489
158,5400,51,87,14462
159,5422,53,84,14441
160,5447,62,87,14404
161,5478,63,87,14372
162,5499,63,96,14342
163,5532,60,104,14304
164,5556,62,107,14275
165,5557,79,113,14251
166,5595,70,120,14215
167,5602,77,132,14189
168,5620,84,138,14158
169,5632,96,134,14138
170,5649,105,142,14104
171,5658,109,152,14081
172,5667,113,167,14053
173,5670,124,173,14033
174,5677,124,176,14023
175,5685,124,189,14002
176,5684,135,203,13978
177,5694,116,226,13964
178,5677,140,238,13945
179,5663,165,246,13926
180,5645,166,272,13917
181,5618,187,285,13910
182,5597,197,310,13896
183,5598,202,318,13882
184,5567,206,342,13885
185,5530,232,357,13881
186,5496,244,373,13887
187,5447,266,398,13889
188,5392,268,442,13898
189,5344,288,459,13909
190,5279,296,501,13924
191,5257,299,502,13942
192,5230,307,517,13946
193,5165,344,520,13971
194,5119,338,551,13992
195,5053,343,573,14031
196,4988,363,591,14058
197,4919,401,602,14078
198,4827,423,640,14110
199,4756,414,673,14157
200,4671,425,701,14203
201,4601,434,723,14242
202,4523,432,727,14318
203,4440,433,746,14381
204,4349,460,751,14440
205,4282,436,820,14462
206,4189,453,846,14512
207,4109,463,858,14570
208,4052,462,860,14626
209,3988,463,861,14688
210,3927,448,873,14752
211,3835,460,901,14804
212,3792,440,921,14847
213,3718,436,921,14925
214,3632,453,919,14996
215,3558,447,934,15061
216,3515,437,939,15109
217,3462,445,931,15162
