Iteration,S,E,I,R
0,19969,11,20,0
1,19951,26,22,1
2,19940,28,27,5
3,19919,38,37,6
4,19897,50,42,11
5,19858,73,56,13
6,19806,109,66,19
7,19737,143,88,32
8,19669,167,120,44
9,19556,237,153,54
10,19430,298,197,75
11,19254,396,257,93
12,19038,495,338,129
13,18712,677,431,180
14,18352,826,585,237
15,17906,1039,734,321
16,17291,1378,919,412
17,16611,1671,1174,544
18,15725,2120,1461,694
19,14712,2506,1892,890
20,13567,2975,2305,1153
21,12188,3505,2834,1473
22,10786,3896,3452,1866
23,9317,4277,4102,2304
24,7901,4503,4736,2860
25,6489,4671,5360,3480
26,5203,4683,5938,4176
27,4018,4572,6448,4962
28,3122,4164,6895,5819
29,2395,3692,7170,6743
30,1800,3247,7309,7644
31,1378,2784,7248,8590
32,1099,2250,7166,9485
33,872,1859,6820,10449
34,731,1497,6377,11395
35,623,1221,5988,12168
36,524,1002,5531,12943
37,480,797,5047,13676
38,442,643,4623,14292
39,410,546,4132,14912
40,395,439,3736,15430
41,395,342,3373,15890
42,403,290,3048,16259
43,406,258,2693,16643
44,442,221,2399,16938
45,458,191,2160,17191
46,489,175,1927,17409
47,527,159,1711,17603
48,550,135,1501,17814
49,588,133,1325,17954
50,633,116,1180,18071
51,664,97,1057,18182
52,713,89,933,18265
53,773,78,823,18326
54,813,85,736,18366
55,869,75,659,18397
56,914,73,579,18434
57,954,69,512,18465
58,1007,72,459,18462
59,1056,69,413,18462
60,1116,66,375,18443
61,1175,59,333,18433
62,1226,52,312,18410
63,1271,47,282,18400
64,1315,50,261,18374
65,1368,39,246,18347
66,1420,36,221,18323
67,1470,37,206,18287
68,1521,37,194,18248
69,1580,34,178,18208
70,1631,36,165,18168
71,1688,32,151,18129
72,1730,36,136,18098
73,1794,36,125,18045
74,1846,34,121,17999
75,1925,34,113,17928
76,1976,27,117,17880
77,2019,27,113,17841
78,2077,27,96,17800
79,2136,32,84,17748
80,2219,26,74,17681
81,2281,20,72,17627
82,2342,19,62,17577
83,2390,19,51,17540
84,2442,13,52,17493
85,2497,10,51,17442
86,2544,9,48,17399
87,2600,11,46,17343
88,2659,11,44,17286
89,2721,16,41,17222
90,2773,16,34,17177
91,2837,13,36,17114
92,2887,16,34,17063
93,2932,14,33,17021
94,2985,14,34,16967
95,3028,12,34,16926
96,3082,12,31,16875
97,3132,15,28,16825
98,3176,17,27,16780
99,3210,15,28,16747
100,3240,16,30,16714
101,3298,15,32,16655
102,3342,20,26,16612
103,3409,17,28,16546
104,3457,17,25,16501
105,3501,15,27,16457
106,3554,18,27,16401
107,3598,15,31,16356
108,3638,13,34,16315
109,3690,13,39,16258
110,3731,11,40,16218
111,3768,15,41,16176
112,3816,19,42,16123
113,3864,20,46,16070
114,3909,19,45,16027
115,3949,19,43,15989
116,3986,16,42,15956
117,4021,16,43,15920
118,4056,18,39,15887
119,4091,19,41,15849
120,4125,22,42,15811
121,4160,21,39,15780
122,4211,19,38,15732
123,4253,19,39,15689
124,4294,22,39,15645
125,4340,15,41,15604
126,4381,19,43,15557
127,4413,20,46,15521
128,4453,28,44,15475
129,4502,25,42,15431
130,4547,22,48,15383
131,4577,23,47,15353
132,4609,26,44,15321
133,4635,28,45,15292
134,4671,34,41,15254
135,4713,29,47,15211
136,4748,28,51,15173
137,4778,39,50,15133
138,4808,40,53,15099
139,4846,42,55,15057
140,4882,44,61,15013
141,4905,43,69,14983
142,4923,50,72,14955
143,4953,51,78,14918
144,4972,59,79,14890
145,4993,61,91,14855
