Iteration,S,E,I,R
0,19966,14,17,3
1,19955,20,22,3
2,19931,37,23,9
3,19914,45,26,15
4,19896,53,36,15
5,19871,60,44,25
6,19837,72,62,29
7,19786,108,71,35
8,19715,150,90,45
9,19637,182,125,56
10,19506,264,164,66
11,19377,324,207,92
12,19174,420,284,122
13,18925,571,351,153
14,18618,731,460,191
15,18236,905,612,247
16,17761,1129,768,342
17,17141,1432,970,457
18,16369,1792,1261,578
19,15459,2227,1560,754
20,14482,2557,1974,987
21,13200,3105,2443,1252
22,11879,3507,3034,1580
23,10413,3988,3617,1982
24,8903,4381,4254,2462
25,7463,4610,4909,3018
26,6072,4763,5467,3698
27,4877,4591,6130,4402
28,3793,4354,6646,5207
29,2927,4045,6968,6060
30,2211,3658,7154,6977
31,1677,3162,7274,7887
32,1276,2645,7245,8834
33,1008,2208,7080,9704
34,803,1856,6736,10605
35,649,1514,6346,11491
36,531,1223,5938,12308
37,461,984,5504,13051
38,407,832,5075,13686
39,377,671,4587,14365
40,376,526,4179,14919
41,383,431,3779,15407
42,390,345,3384,15881
43,413,283,3006,16298
44,431,242,2688,16639
45,439,214,2364,16983
46,476,178,2090,17256
47,495,169,1856,17480
48,523,159,1651,17667
49,552,146,1461,17841
50,583,137,1305,17975
51,634,115,1176,18075
52,651,110,1037,18202
53,679,112,915,18294
54,726,95,829,18350
55,769,96,730,18405
56,811,81,666,18442
57,855,79,580,18486
58,906,75,515,18504
59,963,60,451,18526
60,1034,54,399,18513
61,1096,53,365,18486
62,1136,55,330,18479
63,1194,51,292,18463
64,1271,46,260,18423
65,1334,43,238,18385
66,1377,36,219,18368
67,1422,36,198,18344
68,1485,37,175,18303
69,1539,31,156,18274
70,1609,29,137,18225
71,1684,22,130,18164
72,1741,24,117,18118
73,1796,18,107,18079
74,1856,18,86,18040
75,1925,21,75,17979
76,1984,22,65,17929
77,2018,24,63,17895
78,2064,27,59,17850
79,2125,23,59,17793
80,2190,22,56,17732
81,2248,19,56,17677
82,2302,21,58,17619
83,2347,21,52,17580
84,2403,21,50,17526
85,2465,17,47,17471
86,2523,17,45,17415
87,2573,14,42,17371
88,2622,18,44,17316
89,2666,21,39,17274
90,2717,17,39,17227
91,2778,10,40,17172
92,2823,8,38,17131
93,2872,9,35,17084
94,2911,11,33,17045
95,2952,16,34,16998
96,3004,17,34,16945
97,3053,12,40,16895
98,3101,12,38,16849
99,3158,12,35,16795
100,3201,13,33,16753
101,3243,17,32,16708
102,3288,19,30,16663
103,3338,21,23,16618
104,3416,17,28,16539
105,3459,10,30,16501
106,3504,11,28,16457
107,3572,12,28,16388
108,3622,11,27,16340
109,3664,13,23,16300
110,3728,12,25,16235
111,3766,14,22,16198
112,3814,16,22,16148
113,3865,17,21,16097
114,3926,16,20,16038
115,3968,15,23,15994
116,4012,16,24,15948
117,4066,14,26,15894
118,4103,11,31,15855
119,4160,12,27,15801
120,4214,10,28,15748
121,4268,7,28,15697
122,4306,7,28,15659
123,4344,13,24,15619
124,4391,14,22,15573
125,4430,14,22,15534
126,4464,15,21,15500
127,4504,15,23,15458
128,4547,20,22,15411
129,4582,16,26,15376
130,4630,15,31,15324
131,4675,13,32,15280
132,4719,15,27,15239
133,4760,16,28,15196
134,4794,19,29,15158
135,4830,17,34,15119
136,4887,17,33,15063
137,4930,18,33,15019
138,4963,26,26,14985
139,5000,18,28,14954
140,5050,14,31,14905
141,5095,10,32,14863
