Iteration,S,E,I,R
0,19957,23,20,0
1,19940,33,23,4
2,19922,41,29,8
3,19905,46,37,12
4,19868,69,43,20
5,19831,80,65,24
6,19777,109,79,35
7,19716,139,101,44
8,19645,182,119,54
9,19542,230,166,62
10,19413,298,203,86
11,19223,407,264,106
12,18970,531,348,151
13,18663,679,451,207
14,18304,834,592,270
15,17758,1134,756,352
16,17114,1437,995,454
17,16397,1749,1266,588
18,15535,2100,1599,766
19,14450,2571,2028,951
20,13219,3060,2520,1201
21,11856,3580,3032,1532
22,10451,3986,3598,1965
23,8941,4351,4262,2446
24,7418,4616,4938,3028
25,6044,4738,5522,3696
26,4817,4583,6178,4422
27,3732,4432,6642,5194
28,2878,4035,7018,6069
29,2193,3565,7247,6995
30,1691,3134,7237,7938
31,1283,2710,7165,8842
32,1006,2268,6946,9780
33,805,1826,6673,10696
34,658,1500,6264,11578
35,532,1253,5852,12363
36,470,1011,5310,13209
37,432,833,4890,13845
38,395,681,4504,14420
39,376,535,4136,14953
40,385,412,3743,15460
41,406,346,3361,15887
42,407,306,3024,16263
43,435,268,2682,16615
44,452,227,2464,16857
45,455,189,2203,17153
46,482,161,1949,17408
47,523,141,1728,17608
48,551,129,1537,17783
49,581,110,1372,17937
50,607,102,1221,18070
51,660,91,1094,18155
52,709,101,974,18216
53,748,90,873,18289
54,794,82,765,18359
55,814,96,669,18421
56,863,88,603,18446
57,916,73,543,18468
58,981,66,496,18457
59,1009,71,450,18470
60,1052,63,416,18469
61,1095,69,367,18469
62,1155,67,336,18442
63,1213,58,318,18411
64,1289,57,292,18362
65,1334,66,260,18340
66,1385,61,242,18312
67,1443,56,232,18269
68,1510,47,214,18229
69,1570,47,198,18185
70,1634,41,182,18143
71,1686,46,165,18103
72,1754,45,147,18054
73,1812,42,133,18013
74,1870,36,127,17967
75,1933,31,118,17918
76,1999,26,108,17867
77,2056,24,101,17819
78,2123,20,97,17760
79,2182,19,87,17712
80,2228,21,69,17682
81,2288,17,65,17630
82,2341,20,50,17589
83,2393,18,46,17543
84,2457,16,41,17486
85,2522,15,37,17426
86,2571,17,36,17376
87,2633,13,35,17319
88,2694,16,34,17256
89,2759,11,32,17198
90,2818,12,25,17145
91,2881,12,23,17084
92,2925,13,19,17043
93,2987,8,19,16986
94,3039,6,20,16935
95,3083,8,17,16892
96,3143,6,17,16834
97,3194,6,19,16781
98,3238,9,17,16736
99,3286,8,18,16688
100,3334,8,18,16640
101,3387,8,13,16592
102,3436,5,12,16547
103,3475,4,12,16509
104,3527,4,10,16459
105,3575,6,8,16411
106,3621,7,7,16365
107,3667,8,7,16318
108,3709,8,8,16275
109,3752,7,9,16232
110,3797,6,7,16190
111,3849,4,7,16140
112,3883,5,6,16106
113,3922,9,7,16062
114,3965,8,5,16022
115,4012,8,6,15974
116,4071,8,7,15914
117,4123,6,10,15861
118,4181,1,15,15803
119,4220,4,13,15763
120,4262,2,13,15723
121,4315,4,13,15668
122,4360,4,13,15623
123,4388,7,13,15592
124,4435,7,11,15547
125,4484,9,11,15496
126,4517,9,14,15460
127,4564,10,16,15410
128,4599,11,17,15373
129,4650,7,20,15323
130,4697,7,25,15271
131,4740,11,26,15223
132,4781,14,28,15177
133,4816,14,31,15139
134,4860,18,27,15095
135,4911,19,28,15042
136,4961,15,30,14994
137,5007,16,24,14953
138,5043,20,21,14916
139,5077,18,25,14880
140,5121,17,24,14838
141,5151,21,26,14802
142,5185,19,33,14763
143,5217,22,38,14723
144,5254,28,35,14683
145,5280,32,35,14653
146,5315,30,33,14622
147,5347,30,32,14591
148,5375,26,33,14566
149,5420,26,31,14523
150,5438,31,37,14494
151,5467,30,41,14462
152,5498,30,42,14430
153,5528,27,43,14402
154,5556,28,43,14373
155,5579,40,42,14339
156,5618,37,46,14299
157,5655,30,52,14263
158,5687,33,54,14226
159,5713,36,61,14190
160,5733,40,62,14165
161,5758,45,63,14134
162,5779,48,69,14104
163,5816,49,67,14068
164,5844,43,69,14044
165,5869,43,78,14010
166,5894,49,77,13980
167,5916,50,78,13956
168,5940,54,84,13922
169,5953,63,86,13898
170,5978,64,87,13871
171,6007,63,95,13835
172,6026,65,104,13805
173,6036,78,107,13779
174,6064,83,108,13745
175,6077,92,113,13718
176,6088,87,131,13694
177,6103,88,130,13679
178,6112,86,145,13657
179,6129,92,139,13640
180,6137,97,145,13621
181,6162,99,156,13583
182,6164,103,160,13573
183,6159,113,179,13549
184,6151,131,190,13528
185,6138,140,193,13529
186,6137,143,208,13512
187,6110,168,224,13498
188,6092,175,240,13493
189,6069,185,255,13491
190,6039,196,284,13481
191,6009,213,290,13488
192,5986,217,313,13484
193,5944,228,343,13485
194,5905,246,359,13490
195,5886,259,362,13493
196,5842,277,389,13492
197,5806,284,411,13499
198,5758,309,415,13518
199,5702,308,457,13533
200,5650,325,479,13546
201,5589,366,502,13543
202,5546,369,540,13545
203,5477,372,571,13580
204,5406,387,586,13621
205,5331,403,632,13634
206,5232,428,667,13673
207,5148,423,715,13714
208,5052,427,735,13786
209,4945,457,741,13857
210,4852,460,802,13886
211,4758,482,822,13938
212,4641,508,838,14013
213,4536,523,861,14080
214,4439,506,893,14162
215,4316,499,951,14234
216,4199,534,948,14319
217,4105,534,964,14397
218,4008,532,1013,14447
219,3915,533,1022,14530
220,3791,534,1047,14628
