Iteration,S,E,I,R
0,19967,13,18,2
1,19947,29,20,4
2,19929,40,25,6
3,19907,53,31,9
4,19868,76,45,11
5,19823,93,71,13
6,19763,127,88,22
7,19691,156,120,33
8,19587,199,172,42
9,19442,288,208,62
10,19252,404,253,91
11,19037,512,329,122
12,18755,661,406,178
13,18436,803,515,246
14,18024,979,686,311
15,17498,1220,875,407
16,16813,1545,1112,530
17,15998,1929,1376,697
18,15071,2266,1765,898
19,13964,2736,2168,1132
20,12752,3126,2685,1437
21,11391,3632,3201,1776
22,9924,4087,3773,2216
23,8492,4331,4480,2697
24,7020,4548,5120,3312
25,5665,4621,5715,3999
26,4555,4443,6224,4778
27,3498,4185,6770,5547
28,2699,3857,6986,6458
29,2102,3365,7138,7395
30,1621,2922,7169,8288
31,1249,2488,7062,9201
32,995,2085,6760,10160
33,812,1713,6424,11051
34,669,1437,6016,11878
35,573,1172,5568,12687
36,515,923,5202,13360
37,453,746,4780,14021
38,416,615,4350,14619
39,400,504,3895,15201
40,384,414,3521,15681
41,384,332,3170,16114
42,390,272,2872,16466
43,408,221,2554,16817
44,422,194,2260,17124
45,441,169,2042,17348
46,477,144,1816,17563
47,512,134,1615,17739
48,559,121,1446,17874
49,597,111,1309,17983
50,615,102,1175,18108
51,655,104,1029,18212
52,693,99,915,18293
53,742,98,808,18352
54,789,90,709,18412
55,841,80,634,18445
56,889,78,563,18470
57,940,76,506,18478
58,1004,69,469,18458
59,1048,69,409,18474
60,1100,57,375,18468
61,1162,52,333,18453
62,1218,47,312,18423
63,1265,46,280,18409
64,1333,50,253,18364
65,1381,50,234,18335
66,1417,54,214,18315
67,1472,46,195,18287
68,1507,47,184,18262
69,1555,42,174,18229
70,1616,40,152,18192
71,1664,36,136,18164
72,1733,29,131,18107
73,1776,36,122,18066
74,1838,34,120,18008
75,1883,32,115,17970
76,1944,28,103,17925
77,2006,26,95,17873
78,2049,30,84,17837
79,2112,27,78,17783
80,2159,21,78,17742
81,2215,20,65,17700
82,2264,19,59,17658
83,2309,23,52,17616
84,2360,21,50,17569
85,2416,19,52,17513
86,2464,20,50,17466
87,2511,24,48,17417
88,2566,23,47,17364
89,2616,20,46,17318
90,2679,16,44,17261
91,2733,17,39,17211
92,2785,14,36,17165
93,2845,16,35,17104
94,2891,16,36,17057
95,2944,11,35,17010
96,2990,10,37,16963
97,3035,14,35,16916
98,3081,21,33,16865
99,3120,21,38,16821
100,3165,24,33,16778
101,3211,24,36,16729
102,3253,21,35,16691
103,3299,20,36,16645
104,3338,18,38,16606
105,3371,15,43,16571
106,3410,11,39,16540
107,3449,13,39,16499
108,3495,15,35,16455
109,3543,13,35,16409
110,3591,10,33,16366
111,3628,16,31,16325
112,3683,16,32,16269
113,3719,12,30,16239
114,3770,18,30,16182
115,3827,15,34,16124
116,3863,20,28,16089
117,3919,19,27,16035
118,3948,21,28,16003
119,3986,18,32,15964
120,4023,19,31,15927
121,4074,15,37,15874
122,4111,17,34,15838
123,4158,13,36,15793
124,4193,15,40,15752
125,4229,17,40,15714
126,4264,21,39,15676
127,4306,22,39,15633
128,4348,24,39,15589
129,4399,17,46,15538
130,4430,20,45,15505
131,4465,20,50,15465
