Iteration,S,E,I,R
0,19956,24,19,1
1,19935,37,21,7
2,19917,46,29,8
3,19887,60,41,12
4,19866,68,49,17
5,19826,90,63,21
6,19794,94,76,36
7,19726,131,90,53
8,19639,184,113,64
9,19553,221,146,80
10,19422,295,187,96
11,19251,396,239,114
12,19028,505,320,147
13,18755,640,416,189
14,18377,858,514,251
15,18023,969,683,325
16,17487,1241,863,409
17,16778,1591,1118,513
18,15936,1972,1449,643
19,14960,2350,1869,821
20,13765,2859,2324,1052
21,12421,3386,2880,1313
22,10980,3829,3491,1700
23,9481,4214,4123,2182
24,7956,4549,4789,2706
25,6536,4711,5409,3344
26,5216,4733,5988,4063
27,4086,4584,6500,4830
28,3174,4174,6970,5682
29,2425,3776,7239,6560
30,1799,3381,7332,7488
31,1359,2859,7341,8441
32,1045,2420,7100,9435
33,838,1981,6800,10381
34,689,1601,6440,11270
35,593,1315,5965,12127
36,502,1057,5566,12875
37,460,808,5138,13594
38,424,666,4661,14249
39,401,533,4235,14831
40,388,440,3816,15356
41,378,365,3421,15836
42,386,293,3054,16267
43,417,255,2718,16610
44,429,217,2455,16899
45,439,182,2216,17163
46,457,155,1968,17420
47,495,132,1750,17623
48,520,129,1544,17807
49,557,118,1375,17950
50,575,112,1240,18073
51,590,116,1086,18208
52,639,103,969,18289
53,691,90,865,18354
54,736,80,769,18415
55,788,65,688,18459
56,843,54,608,18495
57,900,54,529,18517
58,948,57,478,18517
59,992,57,428,18523
60,1043,49,384,18524
61,1079,60,336,18525
62,1139,55,305,18501
63,1204,53,274,18469
64,1272,52,245,18431
65,1319,41,225,18415
66,1373,40,204,18383
67,1430,35,184,18351
68,1495,32,161,18312
69,1555,31,134,18280
70,1616,30,117,18237
71,1678,24,108,18190
72,1726,24,103,18147
73,1794,24,96,18086
74,1852,21,80,18047
75,1905,16,76,18003
76,1955,18,70,17957
77,2019,17,67,17897
78,2064,23,61,17852
79,2120,17,60,17803
80,2174,14,59,17753
81,2240,14,52,17694
82,2299,18,46,17637
83,2352,12,46,17590
84,2407,14,44,17535
85,2450,16,43,17491
86,2495,19,42,17444
87,2546,12,42,17400
88,2602,12,41,17345
89,2663,8,39,17290
90,2718,12,34,17236
91,2764,12,33,17191
92,2820,14,34,17132
