Iteration,S,E,I,R
0,19965,15,17,3
1,19950,26,18,6
2,19937,33,20,10
3,19921,39,27,13
4,19901,51,32,16
5,19875,57,46,22
6,19843,71,56,30
7,19795,96,76,33
8,19732,127,93,48
9,19662,170,111,57
10,19569,200,164,67
11,19418,293,198,91
12,19236,386,258,120
13,18998,499,359,144
14,18696,670,455,179
15,18337,855,571,237
16,17827,1092,776,305
17,17220,1392,982,406
18,16489,1694,1281,536
19,15581,2106,1606,707
20,14536,2577,1970,917
21,13306,3038,2464,1192
22,11936,3574,2988,1502
23,10467,4024,3585,1924
24,8982,4376,4267,2375
25,7491,4594,4940,2975
26,6137,4625,5607,3631
27,4873,4511,6276,4340
28,3774,4281,6800,5145
29,2934,3925,7087,6054
30,2251,3532,7223,6994
31,1679,3110,7299,7912
32,1298,2626,7223,8853
33,1045,2204,6928,9823
34,842,1818,6633,10707
35,671,1467,6300,11562
36,578,1165,5818,12439
37,509,930,5387,13174
38,452,748,4928,13872
39,441,584,4439,14536
40,415,482,4000,15103
41,416,415,3585,15584
42,433,329,3235,16003
43,449,284,2876,16391
44,456,240,2567,16737
45,468,205,2270,17057
46,490,182,2036,17292
47,521,145,1818,17516
48,552,119,1622,17707
49,600,105,1456,17839
50,627,101,1291,17981
51,672,103,1148,18077
52,716,90,1020,18174
53,758,87,908,18247
54,815,90,802,18293
55,860,85,718,18337
56,910,78,639,18373
57,953,77,555,18415
58,993,70,503,18434
59,1049,72,439,18440
60,1097,66,397,18440
61,1158,66,353,18423
62,1196,61,321,18422
63,1258,63,284,18395
64,1313,59,263,18365
65,1377,60,252,18311
66,1418,55,232,18295
67,1472,42,227,18259
68,1545,38,206,18211
69,1599,36,185,18180
70,1650,36,169,18145
71,1703,35,159,18103
72,1764,33,139,18064
73,1811,32,131,18026
74,1867,35,122,17976
75,1923,32,114,17931
76,1969,38,103,17890
77,2016,33,102,17849
78,2076,30,90,17804
79,2128,26,92,17754
80,2174,35,88,17703
81,2233,27,88,17652
82,2281,31,85,17603
83,2335,32,81,17552
84,2374,37,78,17511
85,2425,35,71,17469
86,2477,34,65,17424
87,2531,30,69,17370
88,2578,25,65,17332
89,2629,22,65,17284
90,2668,24,55,17253
91,2717,26,55,17202
92,2759,24,58,17159
93,2816,21,57,17106
94,2876,23,54,17047
95,2931,22,46,17001
96,2974,17,48,16961
97,3029,14,45,16912
98,3084,11,45,16860
99,3122,13,41,16824
100,3163,17,38,16782
101,3200,15,43,16742
102,3260,16,38,16686
103,3309,18,38,16635
104,3354,13,38,16595
105,3411,10,40,16539
106,3452,10,38,16500
107,3504,11,32,16453
108,3553,11,30,16406
109,3588,16,25,16371
110,3637,16,22,16325
111,3686,12,24,16278
112,3722,13,27,16238
113,3768,11,26,16195
114,3817,14,29,16140
115,3869,15,25,16091
116,3917,14,25,16044
117,3953,16,29,16002
118,4001,16,29,15954
119,4048,16,27,15909
120,4094,17,26,15863
121,4124,18,25,15833
122,4153,21,24,15802
123,4200,21,28,15751
124,4239,25,30,15706
125,4287,21,32,15660
126,4342,19,37,15602
127,4380,21,37,15562
128,4430,21,40,15509
129,4474,23,37,15466
130,4511,25,38,15426
131,4552,22,40,15386
132,4593,15,49,15343
133,4642,13,46,15299
134,4677,20,42,15261
135,4721,20,40,15219
136,4758,22,43,15177
137,4792,21,42,15145
138,4827,23,45,15105
139,4865,26,45,15064
140,4909,27,45,15019
141,4934,35,41,14990
142,4964,33,49,14954
143,5002,29,49,14920
144,5046,23,51,14880
145,5073,30,47,14850
