Iteration,S,E,I,R
0,19960,20,17,3
1,19945,33,17,5
2,19931,39,22,8
3,19907,54,29,10
4,19882,61,44,13
5,19855,75,51,19
6,19815,92,63,30
7,19757,125,82,36
8,19685,166,98,51
9,19598,214,124,64
10,19487,265,167,81
11,19346,325,224,105
12,19173,413,278,136
13,18940,516,365,179
14,18628,674,460,238
15,18259,849,588,304
16,17764,1088,778,370
17,17172,1383,975,470
18,16480,1689,1234,597
19,15592,2111,1541,756
20,14565,2542,1955,938
21,13434,2957,2413,1196
22,12097,3442,2952,1509
23,10607,3966,3511,1916
24,9101,4356,4141,2402
25,7662,4571,4824,2943
26,6279,4663,5489,3569
27,4972,4635,6157,4236
28,3873,4408,6689,5030
29,2943,4122,7037,5898
30,2265,3667,7243,6825
31,1713,3165,7385,7737
32,1304,2710,7278,8708
33,1007,2244,7114,9635
34,781,1839,6843,10537
35,620,1483,6475,11422
36,509,1225,6060,12206
37,464,985,5568,12983
38,423,787,5145,13645
39,403,625,4690,14282
40,380,489,4281,14850
41,379,402,3843,15376
42,392,327,3422,15859
43,403,272,3085,16240
44,407,242,2754,16597
45,408,230,2445,16917
46,435,193,2189,17183
47,460,161,1945,17434
48,492,146,1715,17647
49,507,153,1514,17826
50,542,140,1356,17962
51,565,121,1225,18089
52,596,124,1064,18216
53,640,108,954,18298
54,692,89,856,18363
55,734,78,759,18429
56,774,74,690,18462
57,815,66,603,18516
58,863,61,553,18523
59,915,58,493,18534
60,976,59,433,18532
61,1027,52,402,18519
62,1106,41,364,18489
63,1156,45,322,18477
64,1207,49,287,18457
65,1284,48,242,18426
66,1363,39,213,18385
67,1421,44,185,18350
68,1467,43,168,18322
69,1531,42,158,18269
70,1590,37,145,18228
71,1653,36,131,18180
72,1705,33,123,18139
73,1755,25,116,18104
74,1816,22,100,18062
75,1871,19,95,18015
76,1935,23,85,17957
77,2002,26,73,17899
78,2061,20,72,17847
79,2111,15,67,17807
80,2171,14,63,17752
81,2220,13,52,17715
82,2257,14,47,17682
83,2306,17,39,17638
84,2359,12,35,17594
85,2409,9,36,17546
86,2472,10,35,17483
87,2519,16,31,17434
88,2578,18,30,17374
89,2630,20,24,17326
90,2681,19,25,17275
91,2734,21,24,17221
92,2782,13,32,17173
93,2836,12,32,17120
94,2878,13,32,17077
95,2926,13,33,17028
96,2986,13,31,16970
97,3034,9,30,16927
98,3080,11,24,16885
99,3118,14,22,16846
100,3177,9,23,16791
101,3229,8,21,16742
102,3279,9,18,16694
103,3322,10,19,16649
104,3365,13,21,16601
105,3409,11,21,16559
106,3452,16,19,16513
107,3487,14,19,16480
108,3527,9,22,16442
109,3563,8,26,16403
110,3600,13,22,16365
111,3643,16,23,16318
112,3696,16,28,16260
113,3729,15,26,16230
114,3776,12,29,16183
115,3815,13,29,16143
116,3861,19,27,16093
117,3903,18,28,16051
118,3944,14,31,16011
119,3981,17,30,15972
120,4025,14,32,15929
121,4071,15,30,15884
122,4106,13,32,15849
123,4150,15,33,15802
124,4198,13,32,15757
125,4240,15,29,15716
126,4284,13,31,15672
127,4326,16,34,15624
128,4370,18,35,15577
129,4417,14,41,15528
130,4452,14,43,15491
131,4486,12,43,15459
132,4532,11,40,15417
133,4569,15,36,15380
134,4622,17,36,15325
135,4657,24,37,15282
136,4687,22,40,15251
137,4711,25,33,15231
138,4746,19,39,15196
139,4780,22,42,15156
140,4817,19,43,15121
141,4846,20,45,15089
142,4888,22,44,15046
143,4923,22,45,15010
144,4967,25,43,14965
