Iteration,S,E,I,R
0,19967,13,16,4
1,19953,23,18,6
2,19936,33,22,9
3,19919,41,27,13
4,19897,54,33,16
5,19858,78,43,21
6,19820,98,53,29
7,19776,117,70,37
8,19710,148,98,44
9,19628,186,127,59
10,19511,245,171,73
11,19373,313,215,99
12,19220,377,265,138
13,19009,482,332,177
14,18728,625,423,224
15,18382,807,530,281
16,17941,1018,692,349
17,17376,1303,870,451
18,16723,1575,1135,567
19,15962,1894,1417,727
20,14977,2340,1766,917
21,13839,2793,2203,1165
22,12582,3259,2702,1457
23,11193,3718,3267,1822
24,9705,4183,3868,2244
25,8148,4586,4536,2730
26,6718,4698,5309,3275
27,5384,4698,5925,3993
28,4224,4516,6549,4711
29,3247,4224,6982,5547
30,2493,3780,7318,6409
31,1852,3365,7421,7362
32,1365,2866,7452,8317
33,1053,2374,7271,9302
34,813,1929,6981,10277
35,656,1567,6615,11162
36,543,1285,6147,12025
37,476,1008,5752,12764
38,441,799,5273,13487
39,409,637,4772,14182
40,380,524,4287,14809
41,355,455,3805,15385
42,349,379,3398,15874
43,358,293,3060,16289
44,368,250,2697,16685
45,387,220,2392,17001
46,402,192,2119,17287
47,450,164,1872,17514
48,491,137,1699,17673
49,532,116,1516,17836
50,571,110,1334,17985
51,599,102,1198,18101
52,638,95,1089,18178
53,688,94,980,18238
54,731,99,872,18298
55,798,83,794,18325
56,836,80,714,18370
57,894,77,651,18378
58,934,78,582,18406
59,984,71,509,18436
60,1056,65,464,18415
61,1097,61,415,18427
62,1157,55,377,18411
63,1207,60,339,18394
64,1271,59,307,18363
65,1319,44,283,18354
66,1374,50,253,18323
67,1415,55,233,18297
68,1473,52,213,18262
69,1535,47,212,18206
70,1578,47,189,18186
71,1629,49,171,18151
72,1689,45,158,18108
73,1741,41,146,18072
74,1795,34,138,18033
75,1844,31,128,17997
76,1906,24,125,17945
77,1944,26,112,17918
78,1991,31,97,17881
79,2064,29,88,17819
80,2114,25,83,17778
81,2154,30,78,17738
82,2212,23,79,17686
83,2269,20,73,17638
84,2317,18,71,17594
85,2371,17,70,17542
86,2431,13,63,17493
87,2486,12,61,17441
88,2541,11,55,17393
89,2576,17,49,17358
90,2623,16,43,17318
91,2686,14,42,17258
92,2736,16,38,17210
93,2779,15,36,17170
94,2842,13,33,17112
95,2890,16,30,17064
96,2938,15,32,17015
97,2990,11,29,16970
98,3032,8,26,16934
99,3085,7,25,16883
100,3129,9,21,16841
101,3186,11,18,16785
102,3229,9,19,16743
103,3277,10,19,16694
104,3329,9,19,16643
105,3375,7,18,16600
106,3420,8,16,16556
107,3476,11,16,16497
108,3524,11,15,16450
109,3577,8,17,16398
110,3610,9,19,16362
111,3666,8,16,16310
112,3703,7,15,16275
113,3755,5,18,16222
114,3797,8,17,16178
115,3851,6,17,16126
116,3904,8,14,16074
117,3943,10,12,16035
118,3991,9,14,15986
119,4024,8,17,15951
120,4071,7,18,15904
121,4096,5,18,15881
122,4140,7,17,15836
123,4180,7,13,15800
124,4233,5,13,15749
125,4270,5,14,15711
126,4316,7,11,15666
127,4368,10,7,15615
128,4414,10,8,15568
129,4451,9,10,15530
130,4501,6,12,15481
131,4538,7,14,15441
132,4581,7,15,15397
133,4627,4,17,15352
134,4669,4,14,15313
135,4713,4,15,15268
136,4757,6,15,15222
137,4804,7,11,15178
138,4850,4,13,15133
139,4891,6,14,15089
140,4946,6,15,15033
141,4982,10,12,14996
142,5026,10,12,14952
143,5065,6,13,14916
144,5108,4,15,14873
145,5143,9,13,14835
146,5179,7,13,14801
147,5214,8,11,14767
148,5250,8,11,14731
149,5288,8,11,14693
150,5319,8,13,14660
151,5364,8,11,14617
152,5403,11,12,14574
153,5433,12,15,14540
154,5464,15,17,14504
155,5488,16,18,14478
156,5510,18,22,14450
157,5553,19,24,14404
158,5580,20,24,14376
159,5603,19,29,14349
160,5628,23,30,14319
161,5661,24,33,14282
162,5686,24,33,14257
163,5717,26,36,14221
164,5749,28,37,14186
165,5786,26,41,14147
166,5827,25,37,14111
167,5845,33,38,14084
168,5887,34,38,14041
169,5905,35,46,14014
170,5930,38,51,13981
171,5956,42,50,13952
172,5975,44,53,13928
173,5998,46,55,13901
174,6026,49,56,13869
175,6053,43,67,13837
176,6081,44,71,13804
177,6108,47,78,13767
178,6133,53,69,13745
179,6147,60,75,13718
180,6152,75,83,13690
181,6153,83,95,13669
182,6161,78,116,13645
183,6178,85,118,13619
184,6200,74,130,13596
185,6214,79,137,13570
186,6225,95,142,13538
187,6237,97,149,13517
188,6242,106,156,13496
189,6249,124,165,13462
190,6248,138,176,13438
191,6226,158,197,13419
192,6209,166,225,13400
193,6213,154,251,13382
194,6171,188,258,13383
195,6147,211,253,13389
196,6111,224,268,13397
197,6062,241,293,13404
198,6025,231,337,13407
199,5983,237,360,13420
200,5942,262,362,13434
201,5910,256,382,13452
202,5840,284,412,13464
203,5776,311,431,13482
204,5734,307,456,13503
205,5660,323,500,13517
206,5612,332,541,13515
207,5527,371,557,13545
208,5453,380,580,13587
209,5368,385,618,13629
210,5295,365,682,13658
211,5204,383,697,13716
212,5095,434,691,13780
213,5013,446,728,13813
214,4904,457,775,13864
215,4804,478,807,13911
216,4734,477,833,13956
217,4628,507,849,14016
218,4514,506,895,14085
219,4404,503,934,14159
220,4277,530,964,14229
221,4187,503,999,14311
222,4075,502,1025,14398
223,3934,556,1019,14491
224,3828,561,1036,14575
225,3752,520,1065,14663
226,3651,530,1035,14784
227,3576,516,1077,14831
228,3486,510,1068,14936
229,3416,510,1047,15027
230,3333,487,1056,15124
231,3248,508,1033,15211
232,3186,484,1032,15298
233,3122,462,1023,15393
234,3029,473,1030,15468
235,2974,449,1018,15559
236,2889,460,1008,15643
237,2844,444,985,15727
238,2805,429,962,15804
239,2793,392,950,15865
240,2782,375,919,15924
241,2762,355,908,15975
242,2727,355,861,16057
243,2726,334,833,16107
244,2700,330,832,16138
245,2692,338,796,16174
246,2695,319,787,16199
247,2693,313,770,16224
248,2703,297,744,16256
249,2711,286,716,16287
250,2722,277,679,16322
251,2739,277,646,16338
252,2761,264,635,16340
253,2796,259,627,16318
254,2823,241,609,16327
255,2849,238,607,16306
256,2864,233,608,16295
257,2893,222,593,16292
258,2907,225,571,16297
259,2914,240,560,16286
260,2934,218,554,16294
261,2956,233,527,16284
262,2991,211,542,16256
263,3025,199,537,16239
264,3039,198,544,16219
265,3064,181,522,16233
266,3096,180,516,16208
267,3121,181,501,16197
268,3150,197,472,16181
269,3173,200,475,16152
270,3217,199,458,16126
271,3273,187,438,16102
272,3302,188,442,16068
273,3327,207,422,16044
274,3342,200,429,16029
275,3375,186,428,16011
276,3388,201,390,16021
277,3439,202,391,15968
278,3473,184,400,15943
279,3512,183,385,15920
280,3550,172,386,15892
281,3583,157,395,15865
282,3631,158,380,15831
283,3642,175,363,15820
284,3660,178,346,15816
285,3692,174,357,15777
286,3718,175,360,15747
287,3732,177,366,15725
288,3764,184,364,15688
289,3808,183,364,15645
290,3836,186,360,15618
291,3869,190,360,15581
292,3905,199,382,15514
293,3924,198,382,15496
294,3956,196,378,15470
295,3981,202,391,15426
296,4002,213,406,15379
