Iteration,S,E,I,R
0,19961,19,17,3
1,19943,30,21,6
2,19925,46,23,6
3,19906,53,32,9
4,19882,64,42,12
5,19845,86,49,20
6,19792,115,71,22
7,19719,152,100,29
8,19607,220,129,44
9,19500,258,182,60
10,19365,319,231,85
11,19154,434,299,113
12,18892,571,386,151
13,18521,773,501,205
14,18141,936,660,263
15,17628,1199,829,344
16,16974,1489,1078,459
17,16191,1872,1324,613
18,15203,2330,1686,781
19,14147,2721,2119,1013
20,12893,3204,2616,1287
21,11605,3569,3202,1624
22,10138,4045,3770,2047
23,8641,4414,4435,2510
24,7106,4732,5054,3108
25,5763,4808,5673,3756
26,4565,4652,6254,4529
27,3519,4338,6781,5362
28,2684,3964,7113,6239
29,2033,3515,7271,7181
30,1547,3008,7292,8153
31,1189,2578,7136,9097
32,919,2138,6902,10041
33,734,1782,6555,10929
34,612,1437,6179,11772
35,500,1190,5738,12572
36,443,954,5303,13300
37,400,777,4880,13943
38,395,631,4440,14534
39,360,534,4038,15068
40,351,425,3668,15556
41,355,345,3267,16033
42,378,296,2902,16424
43,392,248,2614,16746
44,427,224,2334,17015
45,468,186,2105,17241
46,501,183,1869,17447
47,517,171,1676,17636
48,546,144,1486,17824
49,572,120,1328,17980
50,602,115,1182,18101
51,634,123,1021,18222
52,671,110,941,18278
53,716,102,844,18338
54,782,86,775,18357
55,828,86,702,18384
56,875,73,616,18436
57,918,72,536,18474
58,959,56,482,18503
59,1013,54,432,18501
60,1070,54,377,18499
61,1119,53,340,18488
62,1184,45,314,18457
63,1218,54,267,18461
64,1270,57,242,18431
65,1318,51,233,18398
66,1371,44,212,18373
67,1430,43,194,18333
68,1500,45,168,18287
69,1552,46,152,18250
70,1605,41,140,18214
71,1646,41,119,18194
72,1705,41,111,18143
73,1763,34,110,18093
74,1820,33,92,18055
75,1883,29,81,18007
76,1942,25,76,17957
77,1991,31,69,17909
78,2052,27,72,17849
79,2106,27,68,17799
80,2160,21,68,17751
81,2218,22,61,17699
82,2257,20,52,17671
83,2309,20,48,17623
84,2366,19,48,17567
85,2425,15,52,17508
86,2487,13,49,17451
87,2543,15,41,17401
88,2597,12,41,17350
89,2654,9,35,17302
90,2712,5,34,17249
91,2761,7,29,17203
92,2817,7,30,17146
93,2862,9,26,17103
94,2894,9,25,17072
95,2942,8,25,17025
96,2992,7,23,16978
97,3053,5,21,16921
98,3101,11,17,16871
99,3161,10,17,16812
100,3212,10,17,16761
101,3250,7,20,16723
102,3300,9,19,16672
103,3343,10,20,16627
104,3395,12,16,16577
105,3443,11,15,16531
106,3484,13,16,16487
107,3533,9,17,16441
108,3579,8,19,16394
109,3627,12,19,16342
110,3679,9,22,16290
111,3735,9,22,16234
112,3789,12,23,16176
113,3829,10,24,16137
114,3874,12,23,16091
115,3909,17,22,16052
116,3948,20,26,16006
117,3986,15,32,15967
118,4032,19,31,15918
119,4088,23,34,15855
120,4121,26,36,15817
121,4155,24,41,15780
122,4196,25,43,15736
123,4215,29,42,15714
124,4255,26,45,15674
125,4300,23,47,15630
126,4326,21,51,15602
127,4361,22,54,15563
128,4406,18,61,15515
129,4433,18,58,15491
130,4474,22,53,15451
131,4515,27,52,15406
132,4556,27,51,15366
133,4593,28,46,15333
134,4630,26,46,15298
135,4660,28,39,15273
136,4698,20,39,15243
137,4723,22,39,15216
138,4760,21,37,15182
139,4790,17,36,15157
140,4828,20,35,15117
141,4870,20,36,15074
142,4894,21,41,15044
143,4928,22,42,15008
144,4961,29,41,14969
145,4988,33,36,14943
146,5018,34,40,14908
147,5059,27,42,14872
148,5089,29,41,14841
149,5121,32,44,14803
150,5156,30,46,14768
151,5188,25,53,14734
152,5223,27,52,14698
153,5258,32,54,14656
154,5280,41,56,14623
155,5316,38,57,14589
156,5351,42,53,14554
157,5387,39,59,14515
158,5424,43,57,14476
159,5461,45,59,14435
160,5498,44,68,14390
161,5524,52,72,14352
162,5548,59,74,14319
163,5575,54,82,14289
164,5593,63,85,14259
165,5615,68,87,14230
166,5638,75,89,14198
167,5659,67,108,14166
168,5682,72,115,14131
169,5707,77,113,14103
170,5728,80,118,14074
171,5737,84,125,14054
172,5740,93,132,14035
173,5745,92,146,14017
174,5748,98,146,14008
175,5752,103,143,14002
176,5762,108,158,13972
177,5757,122,166,13955
178,5757,137,175,13931
179,5763,131,192,13914
180,5766,119,215,13900
181,5775,120,225,13880
