Iteration,S,E,I,R
0,19970,10,14,6
1,19957,22,14,7
2,19937,37,18,8
3,19921,40,27,12
4,19902,53,28,17
5,19881,61,34,24
6,19844,76,55,25
7,19775,118,77,30
8,19712,146,101,41
9,19651,174,126,49
10,19535,233,169,63
11,19373,335,220,72
12,19180,435,287,98
13,18952,539,377,132
14,18619,729,464,188
15,18234,892,629,245
16,17731,1156,781,332
17,17132,1418,1017,433
18,16353,1756,1324,567
19,15480,2119,1667,734
20,14394,2609,2033,964
21,13221,3064,2471,1244
22,11792,3652,2987,1569
23,10346,4026,3676,1952
24,8837,4382,4306,2475
25,7406,4527,5012,3055
26,6002,4697,5539,3762
27,4780,4609,6132,4479
28,3678,4440,6628,5254
29,2806,4094,7017,6083
30,2168,3610,7161,7061
31,1651,3113,7236,8000
32,1254,2670,7125,8951
33,1005,2171,6977,9847
34,811,1781,6627,10781
35,638,1478,6267,11617
36,546,1197,5838,12419
37,483,964,5405,13148
38,425,812,4910,13853
39,405,636,4492,14467
40,385,507,4035,15073
41,392,391,3660,15557
42,413,321,3236,16030
43,406,283,2879,16432
44,434,233,2577,16756
45,448,187,2301,17064
46,466,171,2056,17307
47,495,146,1805,17554
48,521,116,1616,17747
49,553,105,1413,17929
50,595,90,1237,18078
51,635,94,1061,18210
52,670,101,929,18300
53,721,86,848,18345
54,770,74,755,18401
55,822,68,660,18450
56,894,64,591,18451
57,952,52,528,18468
58,1009,54,456,18481
59,1070,54,385,18491
60,1129,51,344,18476
61,1187,46,310,18457
62,1246,53,260,18441
63,1307,48,240,18405
64,1356,42,224,18378
65,1416,34,216,18334
66,1473,37,198,18292
67,1532,41,184,18243
68,1592,41,167,18200
69,1652,31,158,18159
70,1715,30,137,18118
71,1774,26,127,18073
72,1824,23,122,18031
73,1874,29,111,17986
74,1919,32,102,17947
75,1975,26,99,17900
76,2026,21,92,17861
77,2088,27,80,17805
78,2134,27,78,17761
79,2180,24,79,17717
80,2227,21,75,17677
81,2285,24,67,17624
82,2338,19,67,17576
83,2405,20,64,17511
84,2451,24,64,17461
85,2503,22,50,17425
86,2569,22,51,17358
87,2614,20,48,17318
88,2673,21,46,17260
89,2724,18,45,17213
90,2774,13,36,17177
91,2823,14,34,17129
92,2880,11,29,17080
93,2935,12,29,17024
94,2988,13,25,16974
95,3035,13,20,16932
96,3086,14,16,16884
97,3139,18,15,16828
98,3187,12,17,16784
99,3225,16,15,16744
100,3284,14,14,16688
101,3336,12,16,16636
102,3386,8,19,16587
103,3440,7,17,16536
104,3490,4,21,16485
105,3525,8,17,16450
106,3578,9,17,16396
107,3620,8,17,16355
108,3660,7,16,16317
109,3711,4,15,16270
110,3740,5,16,16239
111,3785,8,15,16192
112,3832,7,15,16146
113,3891,6,14,16089
114,3932,7,13,16048
115,3982,5,16,15997
116,4027,6,16,15951
117,4070,7,13,15910
118,4120,6,14,15860
119,4159,6,14,15821
120,4207,9,16,15768
121,4250,8,18,15724
122,4289,6,18,15687
123,4325,7,18,15650
124,4373,9,14,15604
125,4410,9,13,15568
126,4463,10,13,15514
127,4507,11,12,15470
128,4548,10,13,15429
129,4588,8,13,15391
130,4641,7,11,15341
131,4684,8,10,15298
132,4723,9,12,15256
133,4760,8,14,15218
134,4786,10,13,15191
135,4824,8,15,15153
136,4862,10,18,15110
137,4912,7,18,15063
138,4939,9,16,15036
139,4968,13,16,15003
140,4995,11,19,14975
141,5024,12,22,14942
142,5061,14,23,14902
143,5093,16,20,14871
