Iteration,S,E,I,R
0,19966,14,15,5
1,19955,24,15,6
2,19940,33,20,7
3,19922,40,31,7
4,19894,55,41,10
5,19856,81,48,15
6,19811,108,60,21
7,19743,142,88,27
8,19670,173,112,45
9,19559,231,150,60
10,19418,308,193,81
11,19255,389,256,100
12,19043,480,338,139
13,18755,633,432,180
14,18427,792,545,236
15,17998,1007,690,305
16,17437,1276,882,405
17,16792,1550,1128,530
18,15966,1971,1375,688
19,15031,2351,1727,891
20,13916,2814,2152,1118
21,12640,3323,2610,1427
22,11257,3727,3247,1769
23,9757,4136,3925,2182
24,8270,4468,4579,2683
25,6842,4626,5225,3307
26,5572,4600,5863,3965
27,4385,4543,6340,4732
28,3368,4271,6805,5556
29,2565,3877,7101,6457
30,1936,3400,7311,7353
31,1483,2979,7197,8341
32,1159,2466,7109,9266
33,921,2077,6803,10199
34,739,1684,6453,11124
35,633,1350,6075,11942
36,521,1075,5657,12747
37,459,828,5257,13456
38,418,681,4809,14092
39,396,533,4412,14659
40,387,417,3961,15235
41,394,356,3483,15767
42,386,295,3126,16193
43,410,247,2824,16519
44,429,220,2492,16859
45,458,195,2231,17116
46,486,160,2003,17351
47,508,153,1762,17577
48,526,143,1564,17767
49,559,134,1400,17907
50,595,121,1241,18043
51,635,109,1113,18143
52,676,95,987,18242
53,713,90,884,18313
54,750,85,806,18359
55,802,87,694,18417
56,847,87,632,18434
57,888,75,564,18473
58,942,56,515,18487
59,1004,50,462,18484
60,1052,52,417,18479
61,1107,48,364,18481
62,1158,52,313,18477
63,1218,50,276,18456
64,1278,43,260,18419
65,1341,43,232,18384
66,1406,37,204,18353
67,1479,38,186,18297
68,1538,33,175,18254
69,1594,30,158,18218
70,1661,29,147,18163
71,1704,38,134,18124
72,1752,36,124,18088
73,1812,32,118,18038
74,1865,27,115,17993
75,1914,21,110,17955
76,1971,22,102,17905
77,2021,24,93,17862
78,2070,26,87,17817
79,2127,27,86,17760
80,2174,24,79,17723
81,2222,25,74,17679
82,2269,22,70,17639
83,2324,22,65,17589
84,2378,26,63,17533
