Iteration,S,E,I,R
0,19964,16,17,3
1,19955,20,19,6
2,19943,27,23,7
3,19921,42,28,9
4,19902,54,34,10
5,19871,61,54,14
6,19823,89,68,20
7,19745,138,85,32
8,19673,166,120,41
9,19546,251,150,53
10,19411,318,200,71
11,19227,422,249,102
12,18983,546,339,132
13,18698,674,456,172
14,18335,852,567,246
15,17788,1136,754,322
16,17150,1459,966,425
17,16399,1767,1282,552
18,15479,2169,1635,717
19,14381,2641,2044,934
20,13159,3077,2565,1199
21,11776,3635,3064,1525
22,10264,4145,3678,1913
23,8751,4520,4352,2377
24,7226,4791,5056,2927
25,5855,4820,5720,3605
26,4630,4681,6312,4377
27,3601,4337,6890,5172
28,2766,3948,7162,6124
29,2130,3477,7328,7065
30,1586,3037,7358,8019
31,1238,2512,7257,8993
32,965,2066,7074,9895
33,758,1705,6754,10783
34,599,1405,6351,11645
35,509,1143,5885,12463
36,466,915,5400,13219
37,417,738,4901,13944
38,399,574,4516,14511
39,400,447,4095,15058
40,389,374,3670,15567
41,395,300,3323,15982
42,415,253,2946,16386
43,429,223,2641,16707
44,429,214,2366,16991
45,441,198,2046,17315
46,458,170,1841,17531
47,486,140,1638,17736
48,511,130,1438,17921
49,548,115,1272,18065
50,596,101,1151,18152
51,641,89,1034,18236
52,692,80,926,18302
53,744,66,820,18370
54,785,69,714,18432
55,815,62,650,18473
56,861,63,569,18507
57,907,64,515,18514
58,956,55,457,18532
59,1008,54,404,18534
60,1065,58,343,18534
61,1132,48,304,18516
62,1187,49,265,18499
63,1240,45,240,18475
64,1300,41,205,18454
65,1361,42,181,18416
66,1411,41,159,18389
67,1471,36,152,18341
68,1539,22,151,18288
69,1582,20,133,18265
70,1644,25,118,18213
71,1700,21,105,18174
72,1758,21,95,18126
73,1801,25,90,18084
74,1853,25,87,18035
75,1898,22,84,17996
76,1965,23,73,17939
77,2013,21,71,17895
78,2073,16,71,17840
79,2120,17,68,17795
80,2168,13,66,17753
81,2230,17,61,17692
82,2282,16,55,17647
83,2329,16,51,17604
84,2376,14,45,17565
85,2417,17,43,17523
86,2477,19,44,17460
87,2538,19,38,17405
88,2600,20,38,17342
89,2646,19,38,17297
90,2708,18,38,17236
91,2759,13,38,17190
92,2811,13,38,17138
93,2878,10,38,17074
94,2940,7,37,17016
95,2990,10,33,16967
96,3030,10,29,16931
97,3083,10,28,16879
98,3122,11,26,16841
99,3179,8,27,16786
100,3233,5,28,16734
101,3282,7,22,16689
102,3323,6,24,16647
103,3371,7,19,16603
