Iteration,S,E,I,R
0,19968,12,17,3
1,19959,18,18,5
2,19941,31,23,5
3,19919,43,26,12
4,19891,64,31,14
5,19855,84,42,19
6,19804,110,65,21
7,19744,140,82,34
8,19664,176,119,41
9,19570,223,158,49
10,19420,315,202,63
11,19240,427,243,90
12,19044,516,319,121
13,18737,656,448,159
14,18391,838,552,219
15,17926,1044,739,291
16,17365,1320,931,384
17,16621,1679,1196,504
18,15692,2115,1541,652
19,14661,2514,1964,861
20,13553,2923,2410,1114
21,12229,3400,2951,1420
22,10746,3905,3552,1797
23,9271,4353,4123,2253
24,7721,4703,4809,2767
25,6314,4783,5510,3393
26,5029,4737,6166,4068
27,3918,4499,6675,4908
28,3043,4168,6997,5792
29,2323,3731,7230,6716
30,1772,3247,7293,7688
31,1348,2826,7217,8609
32,1054,2327,7122,9497
33,840,1906,6824,10430
34,691,1539,6486,11284
35,585,1250,6033,12132
36,496,1042,5577,12885
37,437,874,5128,13561
38,417,676,4679,14228
39,386,561,4209,14844
40,378,458,3770,15394
41,391,376,3377,15856
42,413,315,3000,16272
43,434,258,2705,16603
44,429,224,2439,16908
45,454,192,2181,17173
46,486,165,1942,17407
47,511,161,1723,17605
48,557,149,1534,17760
49,581,136,1354,17929
50,620,126,1161,18093
51,663,109,1000,18228
52,718,94,883,18305
53,765,87,808,18340
54,819,84,726,18371
55,864,85,662,18389
56,901,84,592,18423
57,948,86,528,18438
58,992,85,481,18442
59,1061,69,445,18425
60,1123,63,405,18409
61,1176,54,376,18394
62,1227,52,350,18371
63,1284,49,305,18362
64,1339,55,266,18340
65,1390,53,241,18316
66,1449,45,219,18287
67,1490,42,192,18276
68,1545,41,170,18244
69,1600,42,147,18211
70,1655,43,138,18164
71,1715,43,121,18121
72,1760,40,108,18092
73,1824,30,105,18041
74,1893,20,107,17980
75,1943,21,97,17939
76,1994,17,90,17899
77,2048,16,75,17861
78,2105,13,69,17813
79,2168,14,57,17761
80,2227,14,54,17705
81,2288,13,50,17649
82,2334,12,48,17606
83,2373,14,46,17567
84,2428,14,43,17515
85,2484,15,37,17464
86,2532,15,33,17420
87,2581,17,31,17371
88,2644,12,31,17313
89,2689,12,27,17272
90,2741,10,24,17225
91,2789,10,25,17176
92,2846,13,22,17119
93,2896,9,19,17076
94,2974,8,17,17001
95,3026,6,17,16951
96,3072,7,17,16904
97,3128,5,18,16849
98,3178,4,19,16799
99,3234,4,19,16743
100,3271,8,16,16705
101,3312,8,14,16666
102,3359,9,10,16622
103,3408,8,10,16574
104,3457,6,9,16528
105,3500,8,9,16483
106,3543,8,10,16439
107,3578,9,10,16403
108,3633,9,9,16349
109,3689,9,6,16296
110,3739,8,4,16249
111,3781,8,6,16205
