Iteration,S,E,I,R
0,19968,12,16,4
1,19954,24,16,6
2,19935,35,22,8
3,19915,47,26,12
4,19900,50,35,15
5,19868,69,41,22
6,19829,89,55,27
7,19774,124,68,34
8,19713,151,92,44
9,19625,199,125,51
10,19517,260,150,73
11,19387,314,204,95
12,19209,391,275,125
13,18990,510,336,164
14,18735,625,431,209
15,18366,813,558,263
16,17913,1041,707,339
17,17346,1320,890,444
18,16635,1641,1165,559
19,15811,2009,1475,705
20,14817,2428,1856,899
21,13663,2908,2294,1135
22,12372,3382,2826,1420
23,10961,3862,3355,1822
24,9445,4286,4008,2261
25,8009,4501,4739,2751
26,6641,4605,5403,3351
27,5317,4613,5995,4075
28,4146,4490,6452,4912
29,3194,4189,6829,5788
30,2445,3789,7063,6703
31,1830,3355,7165,7650
32,1400,2841,7169,8590
33,1094,2349,7054,9503
34,863,1935,6794,10408
35,697,1594,6408,11301
36,593,1273,5944,12190
37,505,1051,5516,12928
38,452,844,5063,13641
39,405,684,4673,14238
40,381,545,4268,14806
41,382,432,3895,15291
42,375,352,3481,15792
43,373,301,3082,16244
44,389,241,2742,16628
45,407,207,2430,16956
46,427,178,2152,17243
47,461,146,1914,17479
48,499,124,1683,17694
49,523,133,1467,17877
50,537,126,1313,18024
51,594,101,1181,18124
52,633,88,1044,18235
53,688,79,917,18316
54,726,76,802,18396
55,774,67,722,18437
56,830,66,638,18466
57,892,64,556,18488
58,965,56,506,18473
59,1021,56,451,18472
60,1075,58,400,18467
61,1108,56,369,18467
62,1165,54,333,18448
63,1204,50,300,18446
64,1251,49,274,18426
65,1303,51,249,18397
66,1350,51,223,18376
67,1402,48,197,18353
68,1461,35,185,18319
69,1517,35,175,18273
70,1584,34,159,18223
71,1637,38,143,18182
72,1692,40,129,18139
73,1748,36,121,18095
74,1793,31,115,18061
75,1845,35,107,18013
76,1898,33,101,17968
77,1940,32,94,17934
78,1970,29,93,17908
79,2008,34,78,17880
80,2053,32,78,17837
81,2113,26,69,17792
82,2160,23,69,17748
83,2192,22,64,17722
84,2239,23,53,17685
85,2303,22,52,17623
86,2366,23,47,17564
87,2429,20,47,17504
88,2477,17,50,17456
89,2521,22,45,17412
90,2573,23,41,17363
91,2622,22,44,17312
