Iteration,S,E,I,R
0,19965,15,19,1
1,19948,28,22,2
2,19927,42,28,3
3,19909,47,36,8
4,19879,59,49,13
5,19843,77,62,18
6,19782,118,76,24
7,19715,150,102,33
8,19623,201,126,50
9,19520,248,168,64
10,19391,321,198,90
11,19238,379,266,117
12,19038,459,354,149
13,18754,601,449,196
14,18416,766,564,254
15,17966,1004,712,318
16,17370,1315,915,400
17,16649,1657,1163,531
18,15783,2041,1482,694
19,14780,2479,1857,884
20,13603,2961,2299,1137
21,12302,3372,2893,1433
22,10874,3851,3464,1811
23,9354,4291,4094,2261
24,7849,4623,4719,2809
25,6399,4775,5376,3450
26,5131,4694,6049,4126
27,4091,4372,6583,4954
28,3143,4082,6993,5782
29,2387,3707,7234,6672
30,1817,3245,7346,7592
31,1410,2745,7271,8574
32,1058,2392,7083,9467
33,841,1950,6829,10380
34,661,1627,6485,11227
35,542,1303,6050,12105
36,472,1025,5656,12847
37,425,810,5235,13530
38,408,637,4776,14179
39,376,523,4316,14785
40,360,429,3896,15315
41,370,346,3509,15775
42,383,288,3107,16222
43,402,239,2761,16598
44,407,217,2439,16937
45,432,193,2177,17198
46,481,165,1925,17429
47,516,149,1714,17621
48,553,120,1549,17778
49,590,102,1404,17904
50,612,104,1246,18038
51,659,92,1110,18139
52,701,84,977,18238
53,743,84,879,18294
54,789,78,793,18340
55,846,77,705,18372
56,893,75,649,18383
57,938,76,582,18404
58,975,76,523,18426
59,1013,73,474,18440
60,1070,66,428,18436
61,1110,64,391,18435
62,1154,64,345,18437
63,1195,59,315,18431
64,1262,49,287,18402
65,1300,55,247,18398
66,1366,47,225,18362
67,1420,44,195,18341
68,1474,41,180,18305
69,1535,35,164,18266
70,1608,36,144,18212
71,1684,36,130,18150
72,1752,31,121,18096
73,1808,29,116,18047
74,1869,29,104,17998
75,1915,37,88,17960
76,1973,30,86,17911
77,2033,24,84,17859
78,2093,22,81,17804
79,2159,21,75,17745
80,2221,19,64,17696
81,2271,20,50,17659
82,2327,19,49,17605
83,2368,17,49,17566
84,2426,17,48,17509
85,2478,13,45,17464
86,2530,11,46,17413
87,2578,11,43,17368
88,2618,10,42,17330
89,2667,9,40,17284
90,2713,10,39,17238
91,2761,14,38,17187
92,2795,14,34,17157
93,2862,14,29,17095
94,2908,14,28,17050
95,2957,14,27,17002
96,3006,15,27,16952
97,3056,13,26,16905
98,3106,11,28,16855
99,3158,13,23,16806
100,3220,11,23,16746
101,3280,10,24,16686
102,3328,14,25,16633
103,3375,11,25,16589
104,3424,14,26,16536
105,3452,15,27,16506
106,3504,14,25,16457
107,3550,16,23,16411
108,3595,12,26,16367
109,3649,9,25,16317
110,3706,6,28,16260
111,3737,15,26,16222
112,3776,13,28,16183
113,3819,12,27,16142
114,3870,13,27,16090
115,3917,9,32,16042
116,3958,14,25,16003
117,4025,10,30,15935
118,4068,11,32,15889
119,4113,15,29,15843
120,4150,18,25,15807
121,4184,15,30,15771
122,4223,15,32,15730
123,4266,17,30,15687
124,4308,17,29,15646
125,4343,16,30,15611
126,4405,13,25,15557
127,4458,13,26,15503
128,4500,12,30,15458
129,4533,14,30,15423
130,4558,15,31,15396
131,4606,13,34,15347
132,4639,14,36,15311
133,4678,14,32,15276
134,4709,22,28,15241
135,4737,30,31,15202
136,4778,25,38,15159
137,4815,26,42,15117
138,4856,30,42,15072
139,4876,29,44,15051
140,4908,33,41,15018
141,4947,35,46,14972
142,4986,31,53,14930
143,5016,32,55,14897
144,5053,32,53,14862
145,5071,31,56,14842
146,5102,27,60,14811
147,5131,28,62,14779
148,5155,33,64,14748
149,5177,43,65,14715
150,5200,45,65,14690
151,5235,52,68,14645
152,5262,49,72,14617
153,5292,46,83,14579
154,5305,52,84,14559
155,5328,58,84,14530
156,5361,55,92,14492
157,5375,59,108,14458
158,5386,64,111,14439
159,5400,67,117,14416
160,5431,65,123,14381
161,5447,64,120,14369
162,5463,71,111,14355
163,5476,87,119,14318
164,5505,91,129,14275
165,5510,96,132,14262
166,5509,105,145,14241
167,5535,97,157,14211
168,5556,105,161,14178
169,5564,107,177,14152
170,5558,117,189,14136
171,5561,125,191,14123
172,5542,139,205,14114
173,5525,151,213,14111
174,5514,157,220,14109
175,5511,164,239,14086
176,5511,159,256,14074
177,5491,185,261,14063
178,5475,192,283,14050
179,5453,195,297,14055
180,5434,194,309,14063
181,5428,194,323,14055
182,5403,199,339,14059
183,5372,226,342,14060
184,5347,240,353,14060
185,5323,246,377,14054
186,5299,265,378,14058
187,5259,262,415,14064
188,5235,259,437,14069
189,5196,270,447,14087
190,5147,285,457,14111
191,5087,291,486,14136
192,5028,307,501,14164
193,4982,298,524,14196
194,4945,310,535,14210
195,4888,322,557,14233
196,4820,341,594,14245
197,4784,340,614,14262
198,4706,362,619,14313
199,4646,369,645,14340
200,4592,388,655,14365
201,4515,395,656,14434
202,4468,371,659,14502
203,4393,381,683,14543
204,4324,384,695,14597
205,4262,395,715,14628
206,4183,403,729,14685
207,4133,412,745,14710
208,4054,402,767,14777
209,4000,405,784,14811
210,3941,424,784,14851
211,3858,466,787,14889
212,3779,459,824,14938
213,3721,440,847,14992
214,3633,458,890,15019
215,3579,419,920,15082
216,3545,406,899,15150
217,3452,441,891,15216
218,3397,441,890,15272
219,3365,406,909,15320
220,3306,411,903,15380
221,3270,410,890,15430
222,3228,383,876,15513
223,3195,381,878,15546
224,3156,388,838,15618
225,3134,384,809,15673
226,3132,359,832,15677
227,3128,344,812,15716
228,3096,342,798,15764
229,3064,354,777,15805
230,3040,346,752,15862
231,3002,352,762,15884
232,2997,324,761,15918
233,3002,315,765,15918
234,3014,285,752,15949
235,2988,312,725,15975
236,2988,314,684,16014
237,3004,282,704,16010
238,3005,289,697,16009
239,3002,274,679,16045
240,3008,270,679,16043
241,3011,263,676,16050
242,3008,276,658,16058
243,2995,263,650,16092
244,2999,252,635,16114
245,3034,236,619,16111
246,3045,237,603,16115
247,3064,242,597,16097
248,3089,233,595,16083
249,3113,220,564,16103
250,3127,219,557,16097
251,3137,204,573,16086
252,3154,205,557,16084
253,3177,220,534,16069
254,3197,213,536,16054
255,3206,220,531,16043
256,3230,219,532,16019
257,3256,231,537,15976
258,3269,224,534,15973
259,3303,222,531,15944
260,3332,225,520,15923
261,3337,250,505,15908
262,3351,228,513,15908
263,3358,230,490,15922
264,3383,225,479,15913
265,3427,219,470,15884
266,3441,228,453,15878
267,3451,225,456,15868
268,3475,220,459,15846
269,3499,213,457,15831
270,3530,214,440,15816
271,3543,230,433,15794
272,3557,235,430,15778
273,3601,212,449,15738
274,3623,211,450,15716
275,3640,206,460,15694
276,3673,211,454,15662
277,3709,186,467,15638
278,3741,202,446,15611
279,3764,202,445,15589
280,3803,209,439,15549
281,3835,215,451,15499
282,3850,213,468,15469
283,3864,226,466,15444
284,3857,233,476,15434
285,3882,224,478,15416
286,3919,220,470,15391
287,3922,243,466,15369
288,3951,237,476,15336
289,3954,246,476,15324
290,3958,253,466,15323
291,3968,268,475,15289
292,3982,255,480,15283
293,3983,279,484,15254
294,4026,276,465,15233
295,4044,251,481,15224
296,4062,267,479,15192
297,4070,270,484,15176
298,4110,258,504,15128
299,4109,261,516,15114
300,4120,254,525,15101
301,4120,277,510,15093
302,4111,281,511,15097
303,4134,282,506,15078
304,4159,282,506,15053
305,4147,311,519,15023
306,4154,304,529,15013
307,4147,322,532,14999
308,4161,321,526,14992
309,4148,320,552,14980
310,4127,331,542,15000
311,4127,326,571,14976
312,4132,335,576,14957
313,4104,334,601,14961
314,4090,342,620,14948
315,4085,350,633,14932
316,4077,354,645,14924
317,4090,342,662,14906
318,4075,351,646,14928
319,4036,373,653,14938
320,4034,373,671,14922
321,4023,361,691,14925
322,4007,354,696,14943
323,3997,367,692,14944
324,3966,356,722,14956
325,3914,371,733,14982
326,3889,374,750,14987
327,3882,358,787,14973
328,3847,371,788,14994
329,3820,385,792,15003
330,3811,394,783,15012
331,3803,385,778,15034
332,3795,384,780,15041
333,3776,384,793,15047
334,3754,384,785,15077
335,3744,377,814,15065
336,3694,388,818,15100
337,3693,392,811,15104
338,3669,392,829,15110
339,3619,419,815,15147
340,3593,417,836,15154
341,3561,402,856,15181
342,3546,390,856,15208
343,3485,414,850,15251
344,3468,427,823,15282
345,3467,397,854,15282
346,3449,418,845,15288
347,3444,394,836,15326
348,3417,395,835,15353
349,3399,381,843,15377
350,3381,385,837,15397
351,3354,389,833,15424
352,3344,394,837,15425
353,3336,392,827,15445
354,3351,377,814,15458
355,3335,372,821,15472
356,3323,380,842,15455
357,3322,376,836,15466
358,3310,364,852,15474
359,3281,372,839,15508
360,3276,371,835,15518
361,3262,375,830,15533
362,3244,398,814,15544
363,3215,417,815,15553
364,3204,395,813,15588
365,3200,398,811,15591
366,3199,399,799,15603
367,3207,375,816,15602
368,3197,382,795,15626
369,3197,377,798,15628
370,3177,387,777,15659
371,3165,373,781,15681
372,3174,370,749,15707
373,3174,368,763,15695
374,3202,346,770,15682
375,3252,329,751,15668
376,3255,318,743,15684
377,3261,319,746,15674
378,3269,325,742,15664
379,3269,343,719,15669
380,3263,329,755,15653
381,3284,321,741,15654
382,3285,322,705,15688
383,3299,319,694,15688
384,3305,295,720,15680
385,3302,302,719,15677
386,3315,313,701,15671
387,3332,304,685,15679
388,3338,311,661,15690
389,3383,292,636,15689
390,3405,272,638,15685
391,3427,271,631,15671
392,3443,276,626,15655
393,3459,271,623,15647
394,3464,285,609,15642
395,3484,275,604,15637
396,3515,264,604,15617
397,3534,262,609,15595
398,3537,267,615,15581
399,3554,304,593,15549
400,3585,268,623,15524
401,3592,277,613,15518
402,3602,292,623,15483
403,3610,296,624,15470
404,3615,314,601,15470
405,3641,319,601,15439
406,3663,313,596,15428
407,3677,329,589,15405
408,3700,307,615,15378
409,3731,280,624,15365
410,3711,300,628,15361
411,3719,311,637,15333
412,3725,324,635,15316
413,3729,306,649,15316
414,3745,296,629,15330
415,3754,305,622,15319
416,3752,320,637,15291
417,3771,313,625,15291
418,3791,308,629,15272
419,3807,306,647,15240
420,3818,303,648,15231
421,3812,316,646,15226
422,3826,321,630,15223
423,3844,323,610,15223
424,3856,316,614,15214
425,3852,318,620,15210
426,3844,331,609,15216
427,3847,320,636,15197
428,3850,331,633,15186
429,3860,317,651,15172
430,3864,321,663,15152
431,3843,319,682,15156
432,3832,308,696,15164
433,3812,332,681,15175
434,3799,345,672,15184
435,3778,332,696,15194
436,3770,334,703,15193
437,3751,354,713,15182
438,3747,339,728,15186
439,3735,341,707,15217
440,3740,347,720,15193
441,3733,338,739,15190
442,3738,350,704,15208
443,3728,378,691,15203
444,3732,351,711,15206
445,3731,352,715,15202
446,3710,365,709,15216
447,3714,351,719,15216
448,3703,331,747,15219
449,3675,352,726,15247
450,3668,337,733,15262
451,3667,342,716,15275
452,3647,334,731,15288
453,3645,338,709,15308
454,3661,344,692,15303
455,3661,347,672,15320
456,3674,342,671,15313
457,3681,306,701,15312
458,3660,330,670,15340
459,3649,338,665,15348
460,3669,320,683,15328
461,3671,323,690,15316
462,3655,329,696,15320
463,3638,344,684,15334
464,3643,342,673,15342
465,3626,338,692,15344
466,3597,360,703,15340
467,3604,342,720,15334
468,3612,320,712,15356
469,3599,337,692,15372
470,3588,340,715,15357
471,3597,343,695,15365
472,3596,331,704,15369
473,3611,310,720,15359
474,3599,299,731,15371
475,3587,319,706,15388
476,3589,320,684,15407
477,3586,328,669,15417
478,3608,335,643,15414
479,3599,342,654,15405
480,3615,320,669,15396
481,3606,314,694,15386
482,3601,320,704,15375
483,3618,311,709,15362
484,3619,316,696,15369
485,3605,343,686,15366
486,3577,353,686,15384
487,3575,351,696,15378
488,3603,328,709,15360
489,3619,312,692,15377
490,3621,315,690,15374
491,3608,329,687,15376
492,3599,334,691,15376
493,3608,344,690,15358
494,3636,325,704,15335
495,3638,319,711,15332
496,3638,324,706,15332
497,3630,325,730,15315
498,3616,345,713,15326
499,3614,364,712,15310
500,3592,362,738,15308
501,3576,351,754,15319
502,3565,371,753,15311
503,3552,375,751,15322
504,3547,373,743,15337
505,3540,377,740,15343
506,3517,372,764,15347
507,3526,360,744,15370
508,3527,366,736,15371
509,3535,359,745,15361
510,3504,383,736,15377
511,3487,386,748,15379
512,3482,379,765,15374
513,3470,355,773,15402
514,3478,341,788,15393
515,3459,364,765,15412
516,3449,353,793,15405
517,3448,363,763,15426
518,3449,354,757,15440
519,3433,379,758,15430
520,3437,365,739,15459
521,3436,366,734,15464
522,3432,353,719,15496
523,3444,339,718,15499
524,3450,346,707,15497
525,3459,343,707,15491
526,3483,324,723,15470
527,3496,329,719,15456
528,3514,307,737,15442
529,3519,318,716,15447
530,3530,312,696,15462
531,3531,314,706,15449
532,3538,304,721,15437
533,3531,316,711,15442
534,3530,316,710,15444
535,3525,318,715,15442
536,3530,327,712,15431
537,3529,328,708,15435
538,3507,352,692,15449
539,3497,345,690,15468
540,3502,340,679,15479
541,3516,334,693,15457
542,3537,314,710,15439
543,3565,299,709,15427
544,3561,315,689,15435
545,3545,328,680,15447
546,3580,314,666,15440
547,3584,325,653,15438
548,3588,314,656,15442
549,3582,320,658,15440
550,3606,313,649,15432
551,3643,286,671,15400
552,3655,325,639,15381
553,3655,348,632,15365
554,3669,331,647,15353
555,3684,317,649,15350
556,3692,332,632,15344
557,3708,322,645,15325
558,3705,328,656,15311
559,3716,316,667,15301
560,3740,301,661,15298
561,3738,329,633,15300
562,3725,353,635,15287
563,3708,339,664,15289
564,3717,327,675,15281
565,3700,349,683,15268
566,3707,347,680,15266
567,3687,373,676,15264
568,3674,381,676,15269
569,3691,344,690,15275
570,3697,340,690,15273
571,3699,329,703,15269
572,3710,308,722,15260
573,3697,321,720,15262
574,3695,328,696,15281
575,3702,331,702,15265
576,3714,333,685,15268
577,3712,345,693,15250
578,3693,340,693,15274
579,3714,338,673,15275
580,3733,312,686,15269
581,3738,304,703,15255
582,3724,329,717,15230
583,3706,339,711,15244
584,3679,366,702,15253
585,3684,356,709,15251
586,3693,354,702,15251
587,3680,363,710,15247
588,3672,356,734,15238
589,3686,335,739,15240
590,3680,359,732,15229
591,3686,347,737,15230
592,3688,352,722,15238
593,3712,352,730,15206
594,3690,364,741,15205
595,3684,363,744,15209
596,3685,355,747,15213
597,3650,376,746,15228
598,3616,400,750,15234
599,3606,384,764,15246
600,3586,386,779,15249
601,3596,381,762,15261
602,3597,376,762,15265
603,3591,380,781,15248
604,3577,379,786,15258
605,3590,351,771,15288
606,3593,352,780,15275
607,3588,349,773,15290
608,3570,364,769,15297
609,3591,345,758,15306
610,3596,346,746,15312
611,3570,351,744,15335
612,3570,372,712,15346
613,3576,363,732,15329
614,3574,350,710,15366
615,3589,330,707,15374
616,3580,370,703,15347
617,3594,351,714,15341
618,3576,367,711,15346
619,3568,362,719,15351
620,3555,364,718,15363
621,3572,362,713,15353
622,3568,372,716,15344
623,3569,373,720,15338
624,3571,370,740,15319
625,3545,360,757,15338
626,3547,356,779,15318
627,3544,346,778,15332
628,3546,335,792,15327
629,3547,364,756,15333
630,3540,365,759,15336
631,3523,359,756,15362
632,3513,377,761,15349
633,3481,395,772,15352
634,3464,395,791,15350
635,3472,393,807,15328
636,3490,365,810,15335
637,3479,361,803,15357
638,3476,381,789,15354
639,3493,366,805,15336
640,3514,350,810,15326
641,3499,355,786,15360
642,3527,350,761,15362
643,3521,349,775,15355
644,3527,353,779,15341
645,3528,354,774,15344
646,3505,360,772,15363
647,3515,385,743,15357
648,3527,361,768,15344
649,3532,357,754,15357
650,3547,331,779,15343
651,3545,352,756,15347
652,3544,351,767,15338
653,3542,347,764,15347
654,3554,336,767,15343
655,3552,322,780,15346
656,3558,335,781,15326
657,3552,362,759,15327
658,3540,343,784,15333
659,3570,330,777,15323
660,3555,333,783,15329
661,3562,313,771,15354
662,3547,345,740,15368
663,3566,333,742,15359
664,3559,318,747,15376
665,3546,340,736,15378
666,3568,329,752,15351
667,3552,347,741,15360
668,3543,347,739,15371
669,3515,365,730,15390
670,3522,366,717,15395
671,3523,369,743,15365
672,3525,367,749,15359
673,3515,344,748,15393
674,3508,361,733,15398
675,3519,344,731,15406
676,3536,339,751,15374
677,3532,355,744,15369
678,3513,352,748,15387
679,3529,352,737,15382
680,3562,327,751,15360
681,3589,310,765,15336
682,3599,320,762,15319
683,3605,320,749,15326
684,3622,320,716,15342
685,3630,326,706,15338
686,3638,333,703,15326
687,3645,330,704,15321
688,3637,339,694,15330
689,3641,332,711,15316
690,3642,324,704,15330
691,3631,326,690,15353
692,3625,330,671,15374
693,3614,332,671,15383
694,3624,313,664,15399
695,3653,308,662,15377
696,3636,316,675,15373
697,3639,330,666,15365
698,3634,339,669,15358
699,3646,317,667,15370
700,3635,313,673,15379
701,3636,318,662,15384
702,3628,331,671,15370
703,3635,336,671,15358
704,3628,319,695,15358
705,3640,329,675,15356
706,3622,327,699,15352
707,3636,324,708,15332
708,3639,352,682,15327
709,3626,368,690,15316
710,3629,366,708,15297
711,3625,368,697,15310
712,3614,366,724,15296
713,3605,375,703,15317
714,3593,355,716,15336
715,3583,356,720,15341
716,3570,366,729,15335
717,3571,356,741,15332
718,3578,356,747,15319
719,3584,349,727,15340
720,3584,341,747,15328
721,3587,345,742,15326
722,3595,330,769,15306
723,3597,326,771,15306
724,3598,337,748,15317
725,3608,343,732,15317
726,3620,332,710,15338
727,3625,332,713,15330
728,3659,327,705,15309
729,3680,322,688,15310
