Iteration,S,E,I,R
0,19959,21,17,3
1,19936,34,27,3
2,19918,45,29,8
3,19899,49,40,12
4,19857,80,48,15
5,19813,101,67,19
6,19758,130,83,29
7,19697,159,105,39
8,19590,218,137,55
9,19477,258,188,77
10,19334,332,219,115
11,19133,430,292,145
12,18888,554,377,181
13,18590,687,487,236
14,18214,856,626,304
15,17732,1124,773,371
16,17127,1421,980,472
17,16425,1726,1246,603
18,15516,2149,1577,758
19,14472,2583,1992,953
20,13325,3009,2441,1225
21,12011,3487,2990,1512
22,10532,3979,3575,1914
23,9093,4311,4178,2418
24,7665,4536,4851,2948
25,6248,4643,5522,3587
26,5007,4639,6032,4322
27,3890,4497,6493,5120
28,3007,4069,6931,5993
29,2283,3633,7241,6843
30,1765,3150,7273,7812
31,1356,2670,7250,8724
32,1056,2230,7044,9670
33,841,1828,6723,10608
34,702,1495,6350,11453
35,586,1248,5888,12278
36,528,995,5463,13014
37,466,775,5034,13725
38,435,658,4574,14333
39,412,516,4182,14890
40,395,440,3770,15395
41,388,348,3377,15887
42,401,290,3085,16224
43,424,244,2771,16561
44,448,204,2466,16882
45,483,174,2192,17151
46,508,161,1954,17377
47,541,134,1736,17589
48,582,121,1559,17738
49,613,113,1407,17867
50,636,117,1262,17985
51,693,107,1145,18055
52,752,102,1021,18125
53,802,98,878,18222
54,852,91,799,18258
55,897,79,725,18299
56,949,72,638,18341
57,987,80,572,18361
58,1029,78,534,18359
59,1091,72,484,18353
60,1141,69,445,18345
61,1198,71,392,18339
62,1258,71,356,18315
63,1300,56,327,18317
64,1352,54,299,18295
65,1399,49,263,18289
66,1438,49,235,18278
67,1482,54,213,18251
68,1535,44,206,18215
69,1572,47,197,18184
70,1630,47,174,18149
71,1688,36,172,18104
72,1738,38,150,18074
73,1801,33,143,18023
74,1854,31,133,17982
75,1903,33,119,17945
76,1954,35,106,17905
77,2005,32,103,17860
78,2051,32,93,17824
79,2088,35,89,17788
80,2144,33,84,17739
81,2208,28,75,17689
