Iteration,S,E,I,R
0,19963,17,16,4
1,19949,28,17,6
2,19936,33,21,10
3,19914,47,28,11
4,19886,60,38,16
5,19835,88,54,23
6,19776,120,72,32
7,19715,153,91,41
8,19634,186,124,56
9,19529,245,155,71
10,19399,301,211,89
11,19197,413,273,117
12,18942,554,353,151
13,18632,702,474,192
14,18244,908,604,244
15,17764,1144,768,324
16,17148,1431,993,428
17,16396,1778,1278,548
18,15506,2156,1624,714
19,14367,2685,2005,943
20,13162,3140,2509,1189
21,11739,3647,3107,1507
22,10206,4100,3769,1925
23,8684,4399,4504,2413
24,7243,4586,5177,2994
25,5833,4665,5850,3652
26,4664,4548,6392,4396
27,3597,4347,6824,5232
28,2715,4008,7149,6128
29,2030,3552,7376,7042
30,1575,2980,7429,8016
31,1204,2531,7270,8995
32,926,2090,7031,9953
33,733,1715,6700,10852
34,608,1393,6252,11747
35,517,1139,5822,12522
36,427,952,5371,13250
37,377,782,4938,13903
38,382,607,4507,14504
39,374,479,4100,15047
40,354,393,3675,15578
41,361,328,3322,15989
42,365,260,2969,16406
43,371,217,2659,16753
44,396,178,2370,17056
45,437,155,2117,17291
46,462,131,1858,17549
47,492,121,1662,17725
48,519,119,1487,17875
49,546,127,1334,17993
50,594,98,1190,18118
51,625,85,1036,18254
52,669,73,910,18348
53,733,67,803,18397
54,781,64,703,18452
55,842,58,621,18479
56,904,58,546,18492
57,944,58,489,18509
58,991,58,434,18517
59,1047,52,379,18522
60,1100,47,339,18514
61,1151,38,304,18507
62,1205,42,272,18481
63,1266,45,246,18443
64,1314,40,230,18416
65,1344,29,225,18402
66,1394,36,212,18358
67,1442,36,196,18326
68,1502,38,172,18288
69,1559,32,160,18249
70,1608,28,142,18222
71,1675,27,134,18164
72,1726,34,117,18123
73,1778,31,115,18076
74,1825,28,97,18050
75,1884,25,88,18003
76,1936,20,76,17968
77,1987,19,68,17926
78,2043,19,65,17873
79,2093,21,59,17827
80,2139,21,56,17784
81,2202,13,56,17729
82,2258,12,54,17676
83,2311,18,48,17623
84,2350,20,41,17589
85,2398,14,42,17546
86,2448,6,40,17506
87,2502,9,36,17453
88,2558,10,29,17403
89,2618,8,27,17347
90,2656,8,23,17313
91,2703,5,24,17268
92,2751,7,20,17222
93,2815,3,20,17162
94,2871,3,17,17109
95,2905,3,16,17076
96,2950,6,15,17029
97,2998,5,16,16981
98,3052,7,15,16926
99,3103,9,16,16872
100,3143,9,13,16835
101,3198,9,13,16780
102,3246,9,13,16732
103,3284,6,13,16697
104,3319,5,13,16663
105,3377,6,13,16604
106,3412,8,11,16569
107,3456,6,10,16528
108,3509,5,12,16474
109,3559,4,11,16426
110,3606,5,11,16378
111,3652,6,12,16330
112,3713,7,10,16270
113,3766,4,12,16218
114,3808,3,12,16177
115,3866,5,12,16117
116,3914,7,11,16068
117,3969,6,10,16015
118,4021,7,8,15964
119,4070,7,8,15915
120,4117,5,10,15868
121,4167,5,10,15818
122,4197,6,12,15785
123,4246,8,10,15736
124,4295,11,12,15682
125,4332,11,12,15645
126,4369,9,14,15608
127,4402,10,15,15573
128,4455,14,14,15517
129,4500,9,19,15472
130,4539,8,17,15436
131,4580,11,14,15395
132,4619,9,16,15356
133,4651,13,15,15321
134,4703,13,18,15266
135,4743,13,19,15225
136,4781,17,19,15183
137,4820,13,24,15143
138,4861,17,22,15100
139,4894,19,19,15068
140,4944,15,24,15017
141,4990,18,25,14967
142,5021,23,32,14924
143,5059,18,39,14884
144,5086,17,40,14857
145,5113,19,40,14828
146,5150,19,41,14790
147,5175,22,38,14765
148,5212,25,38,14725
149,5251,23,42,14684
150,5277,25,48,14650
151,5302,23,56,14619
152,5335,25,61,14579
153,5362,30,57,14551
154,5394,39,46,14521
155,5418,35,56,14491
156,5449,44,50,14457
157,5484,42,59,14415
158,5513,40,65,14382
159,5550,50,66,14334
160,5579,54,72,14295
161,5598,54,87,14261
162,5620,61,86,14233
163,5646,60,92,14202
164,5678,60,102,14160
165,5699,63,104,14134
166,5716,69,106,14109
167,5726,70,104,14100
168,5747,66,107,14080
169,5787,65,111,14037
170,5807,66,121,14006
171,5815,77,123,13985
172,5827,86,130,13957
173,5834,94,135,13937
174,5839,97,149,13915
175,5838,102,163,13897
176,5862,92,164,13882
177,5856,103,169,13872
178,5871,105,172,13852
179,5869,117,189,13825
180,5858,128,189,13825
181,5850,139,201,13810
182,5853,143,205,13799
183,5865,136,227,13772
184,5857,149,233,13761
185,5837,166,252,13745
186,5801,189,276,13734
187,5780,197,283,13740
188,5750,202,308,13740
189,5710,215,322,13753
190,5683,230,345,13742
191,5643,242,379,13736
192,5586,257,409,13748
193,5544,270,426,13760
194,5488,289,446,13777
195,5439,296,471,13794
196,5375,319,503,13803
197,5314,348,529,13809
198,5243,357,577,13823
199,5175,371,599,13855
200,5129,365,613,13893
201,5065,364,629,13942
202,4999,384,640,13977
203,4925,382,663,14030
204,4833,410,687,14070
205,4748,421,721,14110
206,4668,426,729,14177
207,4596,424,740,14240
208,4509,453,744,14294
209,4407,483,773,14337
210,4346,445,830,14379
211,4257,430,859,14454
212,4161,451,881,14507
213,4074,447,887,14592
214,3979,463,896,14662
215,3895,469,933,14703
216,3818,459,958,14765
217,3737,466,981,14816
218,3664,466,993,14877
219,3574,471,996,14959
220,3475,494,998,15033
221,3392,500,1003,15105
222,3312,504,981,15203
223,3238,503,986,15273
224,3155,483,1013,15349
225,3089,471,1016,15424
226,3038,446,1004,15512
227,2993,394,1007,15606
228,2954,379,975,15692
229,2908,378,928,15786
230,2889,376,902,15833
231,2841,365,889,15905
232,2821,341,876,15962
233,2808,323,865,16004
234,2780,316,871,16033
235,2768,304,840,16088
236,2766,307,794,16133
237,2765,305,760,16170
238,2754,299,766,16181
239,2750,285,757,16208
240,2748,273,742,16237
241,2747,276,735,16242
242,2731,281,717,16271
243,2736,277,692,16295
244,2760,249,661,16330
245,2768,249,627,16356
246,2806,235,599,16360
247,2821,232,598,16349
248,2861,217,586,16336
249,2876,219,588,16317
250,2878,201,594,16327
251,2893,205,578,16324
252,2918,213,562,16307
253,2949,202,533,16316
254,2974,186,518,16322
255,2999,185,505,16311
256,3027,185,484,16304
257,3064,192,460,16284
258,3097,188,455,16260
259,3105,188,449,16258
260,3147,192,439,16222
261,3169,196,445,16190
262,3193,178,449,16180
263,3217,199,429,16155
264,3240,209,424,16127
265,3259,204,436,16101
266,3280,213,425,16082
267,3302,214,434,16050
268,3337,203,451,16009
269,3382,184,440,15994
270,3397,194,428,15981
271,3437,192,429,15942
272,3474,191,438,15897
273,3510,185,442,15863
274,3517,188,439,15856
275,3550,199,424,15827
276,3571,210,413,15806
277,3586,191,430,15793
278,3648,183,429,15740
279,3665,214,412,15709
280,3697,211,411,15681
281,3740,198,420,15642
282,3750,187,444,15619
283,3761,215,405,15619
284,3777,234,408,15581
285,3810,214,432,15544
286,3847,213,412,15528
287,3876,217,413,15494
288,3905,204,421,15470
289,3929,193,431,15447
290,3929,208,416,15447
291,3956,206,431,15407
292,3981,209,431,15379
293,4020,191,428,15361
294,4040,204,421,15335
295,4076,194,430,15300
296,4094,199,434,15273
297,4113,208,460,15219
298,4123,234,460,15183
299,4153,228,468,15151
300,4168,248,476,15108
301,4185,251,478,15086
302,4203,261,476,15060
303,4191,266,491,15052
304,4208,265,502,15025
305,4220,262,515,15003
306,4226,269,519,14986
307,4222,288,530,14960
308,4224,286,553,14937
309,4219,300,569,14912
310,4216,290,577,14917
311,4181,303,582,14934
312,4150,310,584,14956
313,4165,283,588,14964
314,4167,288,587,14958
315,4172,305,599,14924
316,4200,286,609,14905
317,4184,307,604,14905
318,4169,305,613,14913
319,4164,318,622,14896
320,4156,306,650,14888
321,4140,325,642,14893
322,4121,338,638,14903
323,4121,335,654,14890
324,4121,334,660,14885
325,4095,358,691,14856
326,4093,357,703,14847
327,4076,363,703,14858
328,4062,355,704,14879
329,4057,364,684,14895
330,4054,352,689,14905
331,4027,376,693,14904
332,4001,393,723,14883
333,3988,393,740,14879
334,3981,369,781,14869
335,3946,394,778,14882
336,3896,415,795,14894
337,3856,420,804,14920
338,3823,423,826,14928
339,3793,444,830,14933
340,3749,449,863,14939
341,3727,424,886,14963
342,3675,458,869,14998
343,3623,447,885,15045
344,3591,439,896,15074
345,3577,428,900,15095
346,3560,423,870,15147
347,3554,426,868,15152
348,3540,402,893,15165
349,3546,399,882,15173
350,3498,417,878,15207
351,3482,393,910,15215
352,3449,415,904,15232
353,3442,404,910,15244
354,3390,413,890,15307
355,3365,418,858,15359
356,3352,395,858,15395
357,3344,390,861,15405
358,3320,409,869,15402
359,3295,408,879,15418
360,3288,389,881,15442
361,3248,400,885,15467
362,3224,413,879,15484
363,3211,413,843,15533
364,3203,387,865,15545
365,3191,369,839,15601
366,3185,367,838,15610
367,3191,369,836,15604
368,3194,339,849,15618
369,3211,322,849,15618
370,3227,308,825,15640
371,3235,309,802,15654
372,3231,327,763,15679
373,3247,319,745,15689
374,3242,328,749,15681
375,3237,339,723,15701
376,3268,330,720,15682
377,3288,306,711,15695
378,3285,317,698,15700
379,3284,311,688,15717
380,3311,300,697,15692
381,3343,295,683,15679
382,3365,285,697,15653
383,3407,269,666,15658
384,3413,281,644,15662
385,3420,268,647,15665
386,3429,278,632,15661
387,3448,291,619,15642
388,3461,293,632,15614
389,3482,290,615,15613
390,3501,281,618,15600
391,3506,299,616,15579
392,3519,277,632,15572
393,3522,295,621,15562
394,3529,308,623,15540
395,3514,310,632,15544
396,3527,298,645,15530
397,3552,284,653,15511
398,3565,293,647,15495
399,3554,307,654,15485
400,3565,292,665,15478
401,3566,282,694,15458
402,3575,311,672,15442
403,3571,311,679,15439
404,3558,343,648,15451
405,3566,347,649,15438
406,3578,351,625,15446
407,3595,340,654,15411
408,3599,332,665,15404
409,3576,344,664,15416
410,3579,341,658,15422
411,3608,302,672,15418
412,3601,313,658,15428
413,3613,292,652,15443
414,3626,294,642,15438
415,3654,297,640,15409
416,3661,296,625,15418
417,3668,307,635,15390
418,3683,280,641,15396
419,3696,285,631,15388
420,3695,301,639,15365
421,3707,296,637,15360
422,3714,310,612,15364
423,3728,290,630,15352
424,3747,281,643,15329
425,3748,290,642,15320
426,3760,275,647,15318
427,3753,292,626,15329
428,3755,305,627,15313
429,3764,294,631,15311
430,3764,297,625,15314
431,3788,284,628,15300
432,3795,266,650,15289
433,3772,302,628,15298
434,3770,306,625,15299
435,3790,303,609,15298
436,3793,303,590,15314
437,3791,318,608,15283
438,3781,324,609,15286
439,3782,300,622,15296
440,3789,295,638,15278
441,3795,308,634,15263
442,3784,325,627,15264
443,3765,337,642,15256
444,3763,332,658,15247
445,3753,346,645,15256
446,3760,342,657,15241
447,3765,347,672,15216
448,3767,339,693,15201
449,3779,320,704,15197
450,3753,346,695,15206
451,3749,333,696,15222
452,3713,340,704,15243
453,3710,338,712,15240
454,3708,353,700,15239
455,3688,349,731,15232
456,3685,363,734,15218
457,3690,351,731,15228
458,3665,345,744,15246
459,3655,345,749,15251
460,3653,341,736,15270
461,3640,336,717,15307
462,3651,336,676,15337
463,3644,339,687,15330
464,3632,320,702,15346
465,3607,337,694,15362
466,3614,332,716,15338
467,3609,338,695,15358
468,3611,337,704,15348
469,3627,327,691,15355
470,3614,328,686,15372
471,3593,345,690,15372
472,3602,324,691,15383
473,3598,327,689,15386
474,3624,312,671,15393
475,3613,314,654,15419
476,3622,312,652,15414
477,3612,301,677,15410
478,3597,300,676,15427
479,3604,299,680,15417
480,3607,297,676,15420
481,3612,281,677,15430
482,3623,294,659,15424
483,3621,296,654,15429
484,3618,289,668,15425
485,3627,307,672,15394
486,3631,327,658,15384
487,3631,316,683,15370
488,3644,316,696,15344
489,3633,317,678,15372
490,3642,306,700,15352
491,3633,310,694,15363
492,3624,323,698,15355
493,3610,332,684,15374
494,3582,353,679,15386
495,3601,331,691,15377
496,3602,335,677,15386
497,3598,338,690,15374
498,3611,328,686,15375
499,3607,318,700,15375
500,3617,316,713,15354
501,3619,314,698,15369
502,3604,313,695,15388
503,3610,307,695,15388
504,3608,311,677,15404
505,3602,299,699,15400
506,3582,311,683,15424
507,3563,314,685,15438
508,3556,326,668,15450
509,3576,321,652,15451
510,3557,335,659,15449
511,3561,334,650,15455
512,3566,317,654,15463
513,3585,312,642,15461
514,3578,319,644,15459
515,3579,315,652,15454
516,3583,305,648,15464
517,3577,319,648,15456
518,3577,336,636,15451
519,3574,332,637,15457
520,3575,315,648,15462
521,3588,302,649,15461
522,3617,291,650,15442
523,3614,307,627,15452
524,3626,288,631,15455
525,3623,296,634,15447
526,3637,298,630,15435
527,3660,285,648,15407
528,3678,285,645,15392
529,3667,286,650,15397
530,3655,305,655,15385
531,3668,311,651,15370
532,3676,312,660,15352
533,3671,315,648,15366
534,3683,295,657,15365
535,3677,295,642,15386
536,3696,291,629,15384
537,3720,296,638,15346
538,3727,309,625,15339
539,3736,303,633,15328
540,3765,294,636,15305
541,3783,289,639,15289
542,3797,285,637,15281
543,3800,305,626,15269
544,3798,318,623,15261
545,3785,326,625,15264
546,3796,325,639,15240
547,3821,328,650,15201
548,3814,327,663,15196
549,3802,340,663,15195
550,3802,335,661,15202
551,3813,338,670,15179
552,3806,328,659,15207
553,3800,325,655,15220
554,3795,344,653,15208
555,3795,346,647,15212
556,3805,335,661,15199
557,3821,341,646,15192
558,3831,340,659,15170
559,3841,335,678,15146
560,3848,339,662,15151
561,3846,324,662,15168
562,3835,334,657,15174
563,3823,353,654,15170
564,3829,350,645,15176
565,3821,355,657,15167
566,3801,339,701,15159
567,3769,357,706,15168
568,3768,354,714,15164
569,3763,340,725,15172
570,3772,317,734,15177
571,3782,302,747,15169
572,3783,330,726,15161
573,3777,347,716,15160
574,3791,340,706,15163
575,3789,339,729,15143
576,3789,325,721,15165
577,3760,352,724,15164
578,3748,348,749,15155
579,3737,347,737,15179
580,3723,337,770,15170
581,3693,352,769,15186
582,3697,346,775,15182
583,3692,380,755,15173
584,3680,380,747,15193
585,3671,392,755,15182
586,3662,375,777,15186
587,3668,392,774,15166
588,3641,408,777,15174
589,3642,431,776,15151
590,3638,413,794,15155
591,3615,397,818,15170
592,3608,394,821,15177
593,3610,394,824,15172
594,3579,402,826,15193
595,3558,402,819,15221
596,3546,399,807,15248
597,3536,396,806,15262
598,3510,373,818,15299
599,3536,370,815,15279
600,3505,368,823,15304
601,3507,374,816,15303
602,3483,373,819,15325
603,3468,353,836,15343
604,3457,358,812,15373
605,3446,368,790,15396
606,3449,346,802,15403
607,3456,349,799,15396
608,3464,346,805,15385
609,3478,347,783,15392
610,3477,331,784,15408
611,3480,329,802,15389
612,3479,345,784,15392
613,3485,337,796,15382
614,3479,343,779,15399
615,3480,341,782,15397
616,3478,331,770,15421
617,3498,329,747,15426
618,3488,348,730,15434
619,3462,373,733,15432
620,3469,353,751,15427
621,3469,358,751,15422
622,3467,363,758,15412
623,3477,351,750,15422
624,3504,332,759,15405
625,3515,351,748,15386
626,3511,344,755,15390
627,3484,361,738,15417
628,3486,349,752,15413
629,3486,329,766,15419
630,3488,343,752,15417
631,3508,332,768,15392
632,3525,348,737,15390
633,3518,362,732,15388
634,3515,351,719,15415
635,3533,338,739,15390
636,3542,334,749,15375
637,3522,348,756,15374
638,3520,342,746,15392
639,3512,346,754,15388
640,3496,326,785,15393
641,3511,319,775,15395
642,3504,336,771,15389
643,3533,319,772,15376
644,3514,339,756,15391
645,3507,339,768,15386
646,3516,370,751,15363
647,3516,373,724,15387
648,3537,351,750,15362
649,3522,364,767,15347
650,3515,346,761,15378
651,3519,320,786,15375
652,3522,309,758,15411
653,3532,309,764,15395
654,3558,317,742,15383
655,3547,340,741,15372
656,3547,337,728,15388
657,3588,320,733,15359
658,3589,334,713,15364
659,3579,339,701,15381
660,3596,322,710,15372
661,3598,329,696,15377
662,3599,311,705,15385
663,3590,322,702,15386
664,3591,310,704,15395
665,3624,314,706,15356
666,3622,317,697,15364
667,3613,321,712,15354
668,3617,324,711,15348
669,3591,349,681,15379
670,3596,337,667,15400
671,3596,343,664,15397
672,3592,331,650,15427
673,3620,328,645,15407
674,3630,323,649,15398
675,3620,306,682,15392
676,3640,306,684,15370
677,3633,327,672,15368
678,3641,315,695,15349
679,3624,334,670,15372
680,3654,310,673,15363
681,3648,318,660,15374
682,3660,310,664,15366
683,3627,319,664,15390
684,3651,298,657,15394
685,3651,307,655,15387
686,3662,306,658,15374
687,3681,308,650,15361
688,3680,293,656,15371
689,3687,295,661,15357
690,3684,305,663,15348
691,3699,317,655,15329
692,3702,336,656,15306
693,3711,320,680,15289
694,3704,333,679,15284
695,3694,340,670,15296
696,3715,322,686,15277
697,3697,341,687,15275
698,3695,344,677,15284
699,3710,336,684,15270
700,3719,328,687,15266
701,3706,340,680,15274
702,3712,329,687,15272
703,3706,335,697,15262
704,3743,312,695,15250
705,3738,307,712,15243
706,3742,308,694,15256
707,3747,318,679,15256
708,3750,296,684,15270
709,3742,318,670,15270
710,3743,324,670,15263
711,3732,338,684,15246
712,3717,334,694,15255
713,3723,328,697,15252
714,3722,326,714,15238
715,3697,359,697,15247
716,3697,348,728,15227
717,3681,334,756,15229
718,3659,357,758,15226
719,3680,327,777,15216
720,3658,343,778,15221
721,3631,365,788,15216
722,3630,353,793,15224
723,3632,343,794,15231
724,3615,350,766,15269
725,3604,357,756,15283
726,3599,329,756,15316
727,3595,343,769,15293
728,3601,343,764,15292
729,3617,339,763,15281
