Iteration,S,E,I,R
0,19966,14,18,2
1,19954,22,20,4
2,19938,35,20,7
3,19921,40,29,10
4,19889,66,31,14
5,19851,86,43,20
6,19816,96,60,28
7,19754,130,78,38
8,19689,149,117,45
9,19571,220,150,59
10,19429,297,202,72
11,19256,381,265,98
12,19019,514,336,131
13,18729,645,443,183
14,18364,837,560,239
15,17911,1042,718,329
16,17367,1283,917,433
17,16694,1653,1121,532
18,15850,2028,1450,672
19,14805,2493,1849,853
20,13673,2924,2313,1090
21,12326,3450,2832,1392
22,10953,3830,3429,1788
23,9439,4233,4073,2255
24,7958,4556,4692,2794
25,6541,4718,5359,3382
26,5222,4712,5991,4075
27,4106,4460,6516,4918
28,3146,4147,6957,5750
29,2415,3717,7244,6624
30,1839,3315,7271,7575
31,1436,2822,7188,8554
32,1107,2382,7065,9446
33,883,1959,6797,10361
34,727,1584,6493,11196
35,610,1280,6065,12045
36,540,990,5639,12831
37,483,797,5171,13549
38,440,669,4698,14193
39,409,546,4243,14802
40,375,471,3815,15339
41,373,403,3455,15769
42,373,312,3141,16174
43,376,246,2848,16530
44,399,203,2517,16881
45,433,164,2239,17164
46,484,149,1994,17373
47,517,140,1740,17603
48,555,126,1553,17766
49,566,139,1382,17913
50,606,127,1239,18028
51,658,105,1116,18121
52,692,100,991,18217
53,720,98,857,18325
54,765,93,754,18388
55,817,85,671,18427
56,860,82,587,18471
57,904,75,536,18485
58,964,61,497,18478
59,1018,59,456,18467
60,1071,56,418,18455
61,1117,55,369,18459
62,1176,55,326,18443
63,1239,45,292,18424
64,1272,57,266,18405
65,1330,49,245,18376
66,1391,41,222,18346
67,1455,36,207,18302
68,1501,33,187,18279
69,1549,34,168,18249
70,1604,32,154,18210
71,1664,33,141,18162
72,1724,34,129,18113
73,1794,32,115,18059
74,1862,33,104,18001
75,1935,30,105,17930
76,1982,26,100,17892
77,2016,27,99,17858
78,2060,32,92,17816
79,2105,28,85,17782
80,2168,27,80,17725
81,2217,24,75,17684
82,2273,20,77,17630
83,2329,16,77,17578
84,2390,16,76,17518
85,2435,18,67,17480
86,2494,16,59,17431
87,2550,13,51,17386
88,2596,12,52,17340
89,2661,15,47,17277
90,2722,13,49,17216
91,2767,11,44,17178
92,2825,16,36,17123
93,2876,16,34,17074
94,2935,15,33,17017
95,2983,15,28,16974
96,3036,12,30,16922
97,3093,10,31,16866
98,3132,10,27,16831
99,3180,11,28,16781
100,3224,8,27,16741
101,3272,6,28,16694
102,3323,7,23,16647
103,3374,8,22,16596
104,3424,10,23,16543
105,3476,7,26,16491
106,3515,10,21,16454
107,3556,9,22,16413
108,3611,8,20,16361
109,3651,9,23,16317
110,3705,10,21,16264
111,3762,6,23,16209
112,3803,10,18,16169
113,3849,9,20,16122
114,3896,10,23,16071
115,3933,11,18,16038
116,3986,9,20,15985
117,4029,11,20,15940
118,4075,8,20,15897
119,4117,6,20,15857
120,4157,5,21,15817
121,4206,7,21,15766
122,4258,4,20,15718
123,4307,8,17,15668
124,4345,9,17,15629
125,4381,9,17,15593
126,4413,12,18,15557
127,4454,13,19,15514
128,4496,12,23,15469
129,4534,11,23,15432
130,4568,12,25,15395
131,4613,15,24,15348
132,4652,18,25,15305
133,4691,13,25,15271
134,4726,14,24,15236
135,4778,16,22,15184
136,4811,16,27,15146
137,4839,15,29,15117
138,4869,16,31,15084
139,4907,19,33,15041
140,4960,20,31,14989
141,5005,18,30,14947
142,5042,21,28,14909
143,5076,20,29,14875
144,5110,25,25,14840
145,5143,22,27,14808
146,5177,20,38,14765
147,5219,14,47,14720
148,5244,21,47,14688
149,5292,22,51,14635
150,5320,23,47,14610
151,5352,28,48,14572
152,5373,29,53,14545
153,5391,37,55,14517
154,5431,41,47,14481
155,5463,43,48,14446
156,5496,41,52,14411
157,5532,36,58,14374
158,5555,36,60,14349
159,5582,39,62,14317
160,5613,52,57,14278
161,5629,52,64,14255
162,5655,52,64,14229
163,5672,55,67,14206
164,5682,64,77,14177
165,5707,61,84,14148
166,5714,69,87,14130
167,5740,74,85,14101
168,5741,81,103,14075
169,5755,83,113,14049
170,5768,87,124,14021
171,5775,100,132,13993
172,5775,111,131,13983
173,5800,111,155,13934
174,5823,98,171,13908
175,5815,122,171,13892
176,5810,134,173,13883
177,5828,120,192,13860
178,5830,119,207,13844
179,5815,134,213,13838
180,5800,137,226,13837
181,5796,152,223,13829
182,5780,154,233,13833
183,5794,139,248,13819
184,5770,167,257,13806
185,5763,165,271,13801
186,5749,171,284,13796
187,5736,179,282,13803
188,5720,197,289,13794
189,5685,202,300,13813
190,5642,216,321,13821
191,5605,230,340,13825
192,5587,242,339,13832
193,5564,261,337,13838
194,5547,258,360,13835
195,5522,251,378,13849
196,5475,259,395,13871
197,5426,283,427,13864
198,5380,312,439,13869
199,5325,332,465,13878
200,5277,329,487,13907
201,5228,327,509,13936
202,5160,353,518,13969
203,5093,367,560,13980
204,5054,337,617,13992
205,4994,364,631,14011
206,4941,357,649,14053
207,4848,405,665,14082
208,4767,389,721,14123
209,4669,438,733,14160
210,4585,449,773,14193
211,4492,465,800,14243
212,4398,485,822,14295
213,4316,476,845,14363
214,4229,486,856,14429
215,4145,482,878,14495
216,4051,484,906,14559
217,3952,497,923,14628
218,3879,481,950,14690
219,3787,488,964,14761
220,3720,482,969,14829
221,3660,480,985,14875
222,3577,501,980,14942
223,3521,488,1013,14978
224,3453,456,1025,15066
225,3376,484,1020,15120
226,3301,475,1016,15208
227,3243,486,1021,15250
228,3172,489,1018,15321
229,3132,467,979,15422
230,3095,461,952,15492
231,3066,444,951,15539
232,3019,423,936,15622
233,2990,428,921,15661
234,2948,414,909,15729
235,2926,407,908,15759
236,2916,377,898,15809
237,2877,387,855,15881
238,2853,355,862,15930
239,2835,355,843,15967
240,2829,341,818,16012
241,2793,353,823,16031
242,2768,355,819,16058
243,2752,333,819,16096
244,2725,336,797,16142
245,2735,320,782,16163
246,2731,321,767,16181
247,2707,322,733,16238
248,2720,306,715,16259
249,2738,276,703,16283
250,2753,269,687,16291
251,2771,266,651,16312
252,2775,260,636,16329
253,2790,234,604,16372
254,2808,237,581,16374
255,2832,240,571,16357
256,2847,244,562,16347
257,2874,232,569,16325
258,2904,228,547,16321
259,2910,229,543,16318
260,2951,216,528,16305
261,2976,213,525,16286
262,3022,199,517,16262
263,3052,202,488,16258
264,3085,200,477,16238
265,3132,210,462,16196
266,3189,195,458,16158
267,3212,195,458,16135
268,3246,189,443,16122
269,3300,192,423,16085
270,3327,188,415,16070
271,3346,202,408,16044
272,3398,202,392,16008
273,3429,205,400,15966
274,3470,205,408,15917
275,3524,192,400,15884
276,3561,194,415,15830
277,3588,202,410,15800
278,3616,205,402,15777
279,3643,187,403,15767
280,3677,189,411,15723
281,3718,176,418,15688
282,3734,202,393,15671
283,3752,194,407,15647
284,3776,202,405,15617
285,3825,180,400,15595
286,3861,178,407,15554
287,3895,187,415,15503
288,3926,206,394,15474
289,3952,205,398,15445
290,3974,198,410,15418
291,4004,201,394,15401
292,4043,203,401,15353
293,4070,199,405,15326
294,4095,207,415,15283
295,4113,224,410,15253
296,4125,227,416,15232
297,4164,233,431,15172
298,4162,251,434,15153
299,4182,250,450,15118
300,4185,250,452,15113
301,4209,260,459,15072
302,4218,271,457,15054
303,4237,264,473,15026
304,4252,252,480,15016
305,4255,257,496,14992
306,4267,262,497,14974
307,4280,258,503,14959
308,4281,263,506,14950
309,4296,268,510,14926
310,4295,280,496,14929
311,4324,283,500,14893
312,4295,295,517,14893
313,4288,305,542,14865
314,4306,299,559,14836
315,4287,322,563,14828
316,4281,335,570,14814
317,4296,314,581,14809
318,4270,324,600,14806
319,4253,336,607,14804
320,4239,342,616,14803
321,4227,348,632,14793
322,4209,352,647,14792
323,4204,348,657,14791
324,4180,368,672,14780
325,4145,381,695,14779
326,4113,397,695,14795
327,4108,390,716,14786
328,4091,387,727,14795
329,4046,400,743,14811
330,4026,394,743,14837
331,3992,406,745,14857
332,3981,388,767,14864
333,3974,377,774,14875
334,3956,382,776,14886
335,3927,396,759,14918
336,3911,402,761,14926
337,3894,387,780,14939
338,3864,415,775,14946
339,3845,415,793,14947
340,3825,409,820,14946
341,3779,422,827,14972
342,3745,412,839,15004
343,3708,420,864,15008
344,3680,412,882,15026
345,3642,395,905,15058
346,3598,415,890,15097
347,3576,428,859,15137
348,3560,419,874,15147
349,3544,427,867,15162
350,3511,437,862,15190
351,3479,417,873,15231
352,3456,420,869,15255
353,3426,438,872,15264
354,3415,435,867,15283
355,3405,423,849,15323
356,3365,422,859,15354
357,3350,411,866,15373
358,3312,406,870,15412
359,3323,405,871,15401
360,3301,399,870,15430
361,3287,389,866,15458
362,3262,400,839,15499
363,3262,388,828,15522
364,3256,378,830,15536
365,3266,356,833,15545
366,3267,360,803,15570
367,3260,363,779,15598
368,3250,365,769,15616
369,3250,375,772,15603
370,3257,335,771,15637
371,3261,334,762,15643
372,3274,346,738,15642
373,3289,328,722,15661
374,3315,326,722,15637
375,3319,327,710,15644
376,3341,327,688,15644
377,3349,305,713,15633
378,3364,314,704,15618
379,3357,320,706,15617
380,3365,324,697,15614
