Iteration,S,E,I,R
0,19973,7,20,0
1,19963,13,20,4
2,19946,28,21,5
3,19918,45,31,6
4,19893,57,39,11
5,19839,95,49,17
6,19796,114,63,27
7,19744,130,88,38
8,19663,176,115,46
9,19562,227,148,63
10,19437,276,207,80
11,19230,410,248,112
12,19022,495,338,145
13,18715,643,445,197
14,18371,814,566,249
15,17941,1005,736,318
16,17359,1289,937,415
17,16643,1627,1197,533
18,15773,2022,1524,681
19,14726,2480,1922,872
20,13541,3010,2319,1130
21,12230,3466,2850,1454
22,10842,3893,3389,1876
23,9331,4286,4094,2289
24,7865,4497,4772,2866
25,6443,4621,5440,3496
26,5116,4623,6095,4166
27,4049,4389,6635,4927
28,3087,4081,7040,5792
29,2370,3663,7236,6731
30,1759,3210,7369,7662
31,1309,2767,7317,8607
32,1009,2340,7055,9596
33,801,1897,6786,10516
34,650,1503,6436,11411
35,527,1215,6036,12222
36,467,991,5538,13004
37,417,781,4999,13803
38,401,608,4533,14458
39,379,492,4058,15071
40,368,407,3641,15584
41,369,333,3290,16008
42,387,289,2908,16416
43,411,238,2573,16778
44,433,204,2294,17069
45,458,164,2032,17346
46,510,138,1835,17517
47,523,126,1623,17728
48,568,121,1404,17907
49,596,110,1243,18051
50,651,103,1108,18138
51,688,97,961,18254
52,717,93,832,18358
53,769,82,738,18411
54,813,73,645,18469
55,855,76,572,18497
56,904,61,538,18497
57,951,54,477,18518
58,1011,45,421,18523
59,1051,40,381,18528
60,1087,41,337,18535
61,1149,44,283,18524
62,1193,47,262,18498
63,1251,36,247,18466
64,1294,39,228,18439
65,1348,35,203,18414
66,1405,36,187,18372
67,1466,38,171,18325
68,1515,27,166,18292
69,1570,29,149,18252
70,1636,21,137,18206
71,1694,20,128,18158
72,1755,22,111,18112
73,1791,26,98,18085
74,1843,23,91,18043
75,1911,18,86,17985
76,1965,17,82,17936
77,2020,16,79,17885
78,2088,14,69,17829
79,2159,11,68,17762
80,2204,12,56,17728
81,2277,12,50,17661
82,2324,17,45,17614
83,2376,18,40,17566
84,2423,22,39,17516
85,2471,13,45,17471
86,2521,15,37,17427
87,2567,12,38,17383
88,2620,14,35,17331
89,2668,11,37,17284
90,2712,13,34,17241
91,2775,12,29,17184
92,2826,15,25,17134
93,2878,13,27,17082
94,2933,12,26,17029
95,2979,13,25,16983
96,3024,12,23,16941
97,3077,10,21,16892
98,3124,9,22,16845
99,3186,8,24,16782
100,3233,8,22,16737
101,3281,7,22,16690
102,3323,7,18,16652
103,3358,8,17,16617
104,3421,9,18,16552
105,3456,7,20,16517
106,3493,6,22,16479
107,3535,8,20,16437
108,3595,12,20,16373
109,3637,13,20,16330
110,3677,13,23,16287
111,3732,14,19,16235
112,3789,12,17,16182
113,3830,8,20,16142
114,3881,7,19,16093
115,3927,8,17,16048
116,3965,8,15,16012
117,4009,8,14,15969
118,4049,8,12,15931
119,4092,5,14,15889
120,4137,4,13,15846
121,4173,5,12,15810
122,4211,9,10,15770
123,4262,8,13,15717
124,4295,10,12,15683
125,4340,10,11,15639
126,4390,7,14,15589
127,4438,5,10,15547
128,4475,5,9,15511
129,4517,4,11,15468
130,4567,3,12,15418
131,4608,3,10,15379
132,4662,3,10,15325
133,4713,5,11,15271
134,4754,6,12,15228
135,4785,8,12,15195
136,4843,7,11,15139
137,4892,8,10,15090
138,4929,10,11,15050
139,4964,8,13,15015
140,4997,9,14,14980
141,5044,9,16,14931
142,5070,10,14,14906
143,5107,11,14,14868
144,5148,11,17,14824
145,5187,11,22,14780
146,5233,13,21,14733
147,5271,10,23,14696
148,5319,7,24,14650
149,5350,10,23,14617
150,5381,10,23,14586
151,5412,12,20,14556
152,5443,13,23,14521
153,5468,15,17,14500
154,5513,16,20,14451
155,5543,17,22,14418
156,5579,16,22,14383
157,5609,19,21,14351
158,5643,19,23,14315
159,5667,20,25,14288
160,5698,19,26,14257
161,5727,23,30,14220
162,5764,26,33,14177
163,5798,27,35,14140
164,5841,26,35,14098
165,5868,24,36,14072
166,5902,26,39,14033
167,5940,23,43,13994
168,5962,35,37,13966
169,5986,37,43,13934
170,6016,37,43,13904
171,6057,40,51,13852
172,6072,41,56,13831
173,6098,38,58,13806
174,6120,43,59,13778
175,6153,41,70,13736
176,6186,46,72,13696
177,6210,50,76,13664
178,6237,49,85,13629
179,6260,58,90,13592
180,6287,62,97,13554
181,6309,65,103,13523
182,6324,79,114,13483
183,6335,80,124,13461
184,6348,87,133,13432
185,6355,104,137,13404
186,6353,101,159,13387
187,6347,105,169,13379
188,6346,113,180,13361
189,6356,111,188,13345
190,6360,124,199,13317
191,6358,130,217,13295
192,6339,146,225,13290
193,6325,150,234,13291
194,6299,173,242,13286
195,6273,188,264,13275
196,6223,215,290,13272
197,6171,222,315,13292
198,6126,241,348,13285
199,6093,254,344,13309
200,6054,261,379,13306
201,5999,284,402,13315
202,5948,302,436,13314
203,5893,300,480,13327
204,5847,325,498,13330
205,5776,361,504,13359
206,5708,375,545,13372
207,5623,384,590,13403
208,5521,417,634,13428
209,5437,420,677,13466
210,5316,467,686,13531
211,5227,441,751,13581
212,5148,432,783,13637
213,5053,436,806,13705
214,4945,465,806,13784
215,4856,466,828,13850
216,4749,491,837,13923
217,4636,507,875,13982
218,4536,515,906,14043
219,4400,526,962,14112
220,4302,513,1016,14169
221,4169,570,993,14268
222,4072,560,1026,14342
223,3974,555,1025,14446
224,3850,571,1054,14525
225,3748,528,1119,14605
226,3658,537,1094,14711
227,3566,528,1097,14809
228,3470,529,1100,14901
229,3386,527,1074,15013
230,3296,538,1059,15107
231,3243,497,1080,15180
232,3161,500,1083,15256
233,3093,498,1086,15323
234,3017,469,1094,15420
235,2938,464,1098,15500
236,2921,434,1085,15560
237,2853,424,1059,15664
238,2816,402,1051,15731
239,2765,383,1027,15825
240,2754,353,1015,15878
241,2735,348,969,15948
242,2698,366,924,16012
243,2663,373,887,16077
244,2644,372,846,16138
245,2610,372,826,16192
246,2583,345,811,16261
247,2586,312,799,16303
248,2588,314,755,16343
249,2576,297,760,16367
250,2558,295,770,16377
251,2558,283,731,16428
252,2571,278,720,16431
253,2554,267,686,16493
254,2571,255,669,16505
255,2606,248,639,16507
256,2629,230,633,16508
257,2643,233,609,16515
258,2679,224,596,16501
259,2691,225,572,16512
260,2721,203,563,16513
261,2756,190,551,16503
262,2800,182,529,16489
263,2847,179,499,16475
264,2875,178,487,16460
265,2909,189,456,16446
266,2928,187,447,16438
267,2967,183,422,16428
268,3019,168,429,16384
269,3065,166,420,16349
270,3101,179,405,16315
271,3137,185,409,16269
272,3168,197,395,16240
273,3212,180,390,16218
274,3224,193,376,16207
275,3268,179,383,16170
276,3318,169,373,16140
277,3381,157,378,16084
278,3411,154,375,16060
279,3444,150,373,16033
280,3468,150,350,16032
281,3504,155,352,15989
282,3547,150,337,15966
283,3597,134,328,15941
284,3655,121,331,15893
285,3723,120,323,15834
286,3745,124,330,15801
287,3799,124,327,15750
288,3824,130,321,15725
289,3860,143,309,15688
290,3892,157,301,15650
291,3908,150,307,15635
292,3938,160,303,15599
293,3979,163,307,15551
294,4044,138,317,15501
295,4068,154,321,15457
296,4090,172,315,15423
297,4117,178,321,15384
298,4140,178,320,15362
299,4163,177,326,15334
300,4208,183,331,15278
301,4223,196,332,15249
302,4231,192,343,15234
303,4270,173,363,15194
304,4282,175,366,15177
305,4308,187,372,15133
306,4320,199,377,15104
307,4345,199,386,15070
308,4362,222,383,15033
309,4370,229,408,14993
310,4371,236,429,14964
311,4396,244,430,14930
312,4401,227,459,14913
313,4384,246,467,14903
314,4400,240,481,14879
315,4394,255,478,14873
316,4408,248,476,14868
317,4421,248,483,14848
318,4445,251,482,14822
319,4444,260,476,14820
320,4444,261,491,14804
321,4441,280,492,14787
322,4440,291,508,14761
323,4462,294,522,14722
324,4453,280,547,14720
325,4441,293,558,14708
326,4417,317,572,14694
327,4396,318,571,14715
328,4402,313,585,14700
329,4392,334,585,14689
330,4386,336,621,14657
331,4366,348,634,14652
332,4357,362,635,14646
333,4353,364,653,14630
334,4313,376,675,14636
335,4284,387,671,14658
336,4272,377,681,14670
337,4273,372,674,14681
338,4271,376,669,14684
339,4227,379,709,14685
340,4203,388,705,14704
341,4170,410,717,14703
342,4160,411,711,14718
343,4141,406,723,14730
344,4105,409,737,14749
345,4064,405,772,14759
346,4036,411,778,14775
347,3978,437,801,14784
348,3970,416,803,14811
349,3926,443,802,14829
350,3893,403,841,14863
351,3849,414,856,14881
352,3804,422,843,14931
353,3760,432,843,14965
354,3755,422,859,14964
355,3698,441,852,15009
356,3656,439,838,15067
357,3611,439,852,15098
358,3590,427,870,15113
359,3568,424,851,15157
360,3539,408,849,15204
361,3529,385,883,15203
362,3497,412,890,15201
363,3463,425,878,15234
364,3450,421,861,15268
365,3432,424,874,15270
366,3401,433,868,15298
367,3377,425,883,15315
368,3352,424,904,15320
369,3328,413,918,15341
370,3313,399,937,15351
371,3297,397,899,15407
372,3296,398,895,15411
373,3283,415,874,15428
374,3246,420,895,15439
375,3243,393,906,15458
376,3222,398,887,15493
377,3214,371,900,15515
378,3219,350,900,15531
379,3202,381,842,15575
380,3191,365,852,15592
381,3203,376,807,15614
382,3215,356,812,15617
383,3218,359,798,15625
384,3237,336,813,15614
385,3237,343,811,15609
386,3246,346,799,15609
387,3251,338,764,15647
388,3252,357,749,15642
389,3252,362,743,15643
390,3269,345,756,15630
391,3297,311,757,15635
392,3282,312,758,15648
393,3269,331,738,15662
394,3282,340,711,15667
395,3311,326,700,15663
396,3321,331,699,15649
397,3339,324,683,15654
398,3344,326,705,15625
399,3368,295,716,15621
400,3381,289,710,15620
401,3375,321,682,15622
402,3371,304,692,15633
403,3395,321,666,15618
404,3426,294,671,15609
405,3436,312,653,15599
406,3458,307,651,15584
407,3471,318,641,15570
408,3504,306,656,15534
409,3519,301,658,15522
410,3513,314,650,15523
411,3530,309,643,15518
412,3561,303,645,15491
413,3583,284,657,15476
414,3587,291,637,15485
415,3594,286,654,15466
416,3623,279,652,15446
417,3623,301,621,15455
418,3624,281,633,15462
419,3631,273,637,15459
420,3627,292,639,15442
421,3633,296,645,15426
422,3658,268,636,15438
423,3656,271,640,15433
424,3661,296,613,15430
425,3683,272,652,15393
426,3688,289,637,15386
427,3696,305,615,15384
428,3718,299,611,15372
429,3722,284,645,15349
430,3699,313,645,15343
431,3719,316,649,15316
