Iteration,S,E,I,R
0,19961,19,18,2
1,19954,22,17,7
2,19938,32,21,9
3,19916,43,32,9
4,19899,53,32,16
5,19869,67,44,20
6,19819,100,50,31
7,19776,118,70,36
8,19728,135,95,42
9,19649,174,119,58
10,19551,221,158,70
11,19425,283,206,86
12,19252,367,268,113
13,19039,481,331,149
14,18731,643,447,179
15,18368,825,563,244
16,17915,1057,721,307
17,17363,1322,895,420
18,16695,1640,1113,552
19,15886,1972,1432,710
20,14896,2397,1822,885
21,13769,2876,2204,1151
22,12461,3359,2744,1436
23,11010,3841,3365,1784
24,9526,4248,4005,2221
25,8065,4499,4699,2737
26,6655,4644,5316,3385
27,5359,4640,5961,4040
28,4171,4511,6525,4793
29,3221,4172,6948,5659
30,2455,3737,7258,6550
31,1828,3299,7359,7514
32,1410,2794,7347,8449
33,1044,2334,7188,9434
34,835,1908,6936,10321
35,677,1502,6576,11245
36,575,1179,6169,12077
37,491,981,5668,12860
38,449,772,5173,13606
39,431,603,4738,14228
40,422,486,4265,14827
41,404,389,3862,15345
42,388,350,3470,15792
43,383,283,3136,16198
44,402,244,2721,16633
45,420,199,2441,16940
46,425,189,2189,17197
47,451,159,1934,17456
48,482,139,1737,17642
49,525,117,1519,17839
50,558,122,1359,17961
51,597,110,1220,18073
52,636,99,1081,18184
53,676,96,946,18282
54,708,104,839,18349
55,756,95,759,18390
56,801,89,700,18410
57,857,81,634,18428
58,907,85,575,18433
59,942,87,511,18460
60,989,85,469,18457
61,1033,75,439,18453
62,1080,69,394,18457
63,1140,54,383,18423
64,1175,63,343,18419
65,1216,58,309,18417
66,1266,48,288,18398
67,1320,46,258,18376
68,1371,49,225,18355
69,1430,50,202,18318
70,1479,45,185,18291
71,1527,41,175,18257
72,1586,40,155,18219
73,1634,41,144,18181
74,1681,38,139,18142
75,1735,35,133,18097
76,1789,37,110,18064
77,1850,32,103,18015
78,1902,32,93,17973
79,1960,25,90,17925
80,2021,24,79,17876
81,2083,20,73,17824
82,2147,19,63,17771
83,2192,16,60,17732
84,2254,19,49,17678
85,2319,20,39,17622
86,2364,16,38,17582
87,2424,19,36,17521
88,2480,20,32,17468
89,2533,16,35,17416
90,2577,13,33,17377
91,2618,7,35,17340
92,2684,10,29,17277
93,2729,10,31,17230
94,2775,10,30,17185
95,2824,10,29,17137
96,2862,12,26,17100
97,2914,11,23,17052
98,2979,10,19,16992
99,3037,10,20,16933
100,3095,12,15,16878
101,3148,11,15,16826
102,3200,9,16,16775
103,3250,10,16,16724
104,3290,13,14,16683
105,3338,7,19,16636
106,3383,7,20,16590
107,3439,6,21,16534
108,3480,4,23,16493
109,3532,6,22,16440
110,3580,10,23,16387
111,3622,9,23,16346
112,3670,10,25,16295
113,3715,8,24,16253
114,3761,7,23,16209
115,3800,7,26,16167
116,3847,5,27,16121
117,3907,11,24,16058
118,3971,12,24,15993
119,4018,10,21,15951
120,4069,8,21,15902
121,4104,11,21,15864
122,4141,15,20,15824
123,4176,14,22,15788
124,4214,11,24,15751
125,4258,10,26,15706
126,4294,14,27,15665
127,4336,14,28,15622
