Iteration,S,E,I,R
0,19964,16,17,3
1,19953,27,11,9
2,19941,35,14,10
3,19931,35,23,11
4,19908,47,30,15
5,19872,69,40,19
6,19835,89,54,22
7,19778,114,81,27
8,19705,157,98,40
9,19602,215,133,50
10,19460,290,181,69
11,19327,350,229,94
12,19127,441,303,129
13,18862,578,383,177
14,18555,738,480,227
15,18150,942,608,300
16,17641,1193,783,383
17,16998,1487,1023,492
18,16239,1822,1328,611
19,15357,2189,1678,776
20,14299,2604,2101,996
21,13057,3122,2550,1271
22,11718,3546,3123,1613
23,10219,4019,3708,2054
24,8723,4380,4358,2539
25,7235,4652,4964,3149
26,5883,4689,5632,3796
27,4613,4652,6166,4569
28,3561,4377,6703,5359
29,2732,3988,7078,6202
30,2069,3599,7190,7142
31,1570,3065,7311,8054
32,1208,2566,7251,8975
33,956,2087,7043,9914
34,760,1706,6755,10779
35,616,1357,6321,11706
36,511,1113,5810,12566
37,441,918,5342,13299
38,393,744,4911,13952
39,390,585,4500,14525
40,371,473,4032,15124
41,373,367,3622,15638
42,385,303,3259,16053
43,378,267,2894,16461
44,400,225,2599,16776
45,418,199,2285,17098
46,448,185,2036,17331
47,471,148,1797,17584
48,499,130,1602,17769
49,537,116,1421,17926
50,567,104,1260,18069
51,610,99,1100,18191
52,667,88,961,18284
53,706,86,869,18339
54,740,81,761,18418
55,784,77,672,18467
56,836,67,591,18506
57,894,60,530,18516
58,952,54,473,18521
59,1009,56,424,18511
60,1068,52,389,18491
61,1108,53,348,18491
62,1170,55,304,18471
63,1212,54,266,18468
64,1268,49,243,18440
65,1314,55,212,18419
66,1364,55,185,18396
67,1417,52,170,18361
68,1472,47,167,18314
69,1540,35,155,18270
70,1600,30,150,18220
71,1658,31,140,18171
72,1711,34,130,18125
73,1750,29,122,18099
74,1808,23,104,18065
75,1868,15,99,18018
76,1926,14,89,17971
77,1978,15,80,17927
78,2033,18,69,17880
79,2089,21,56,17834
80,2140,21,53,17786
81,2191,20,48,17741
82,2236,19,46,17699
83,2295,17,43,17645
84,2344,15,40,17601
85,2387,13,35,17565
86,2439,10,37,17514
87,2497,11,34,17458
88,2553,6,34,17407
89,2606,7,33,17354
90,2656,7,28,17309
91,2710,6,21,17263
92,2769,5,18,17208
93,2830,5,16,17149
94,2869,5,15,17111
95,2904,4,17,17075
96,2956,4,17,17023
97,3005,6,16,16973
98,3055,9,16,16920
99,3103,9,15,16873
100,3155,9,12,16824
101,3197,7,14,16782
102,3245,4,16,16735
103,3286,5,13,16696
104,3333,4,12,16651
105,3381,3,12,16604
106,3437,4,11,16548
107,3492,6,11,16491
108,3544,5,12,16439
109,3581,5,13,16401
110,3630,9,10,16351
111,3669,9,11,16311
112,3717,7,10,16266
113,3749,7,11,16233
114,3791,6,13,16190
115,3831,6,12,16151
116,3867,7,11,16115
117,3914,7,12,16067
118,3954,10,12,16024
119,3999,7,16,15978
120,4038,7,17,15938
121,4085,5,16,15894
122,4131,5,15,15849
123,4177,6,14,15803
124,4215,11,13,15761
125,4257,10,15,15718
126,4303,8,14,15675
127,4350,10,13,15627
128,4387,7,15,15591
129,4435,10,17,15538
130,4483,11,20,15486
131,4532,13,20,15435
132,4567,9,26,15398
133,4617,10,26,15347
134,4657,13,25,15305
135,4684,18,26,15272
136,4702,21,29,15248
137,4750,23,26,15201
138,4797,19,30,15154
139,4836,12,34,15118
140,4876,12,30,15082
141,4919,14,30,15037
142,4949,11,32,15008
143,4980,14,32,14974
144,5017,19,31,14933
