Iteration,S,E,I,R
0,19966,14,19,1
1,19949,26,21,4
2,19933,34,26,7
3,19908,50,32,10
4,19871,70,45,14
5,19834,91,53,22
6,19795,111,59,35
7,19744,130,83,43
8,19678,159,108,55
9,19590,203,137,70
10,19464,266,184,86
11,19317,348,223,112
12,19117,450,294,139
13,18842,591,386,181
14,18510,746,514,230
15,18100,932,674,294
16,17534,1233,844,389
17,16870,1582,1050,498
18,16092,1902,1362,644
19,15111,2348,1717,824
20,14011,2816,2138,1035
21,12708,3321,2655,1316
22,11342,3693,3294,1671
23,9891,4112,3890,2107
24,8380,4444,4546,2630
25,6938,4626,5193,3243
26,5590,4713,5722,3975
27,4392,4560,6350,4698
28,3360,4297,6801,5542
29,2609,3825,7124,6442
30,1993,3391,7228,7388
31,1516,2933,7267,8284
32,1181,2443,7087,9289
33,915,2077,6786,10222
34,743,1673,6472,11112
35,607,1409,5988,11996
36,531,1122,5624,12723
37,462,899,5177,13462
38,419,727,4732,14122
39,399,583,4330,14688
40,387,466,3938,15209
41,383,365,3551,15701
42,390,300,3176,16134
43,429,252,2843,16476
44,450,234,2521,16795
45,448,228,2226,17098
46,461,185,2018,17336
47,481,170,1790,17559
48,512,147,1587,17754
49,558,122,1392,17928
50,599,105,1224,18072
51,638,104,1048,18210
52,681,86,954,18279
53,724,75,847,18354
54,767,69,745,18419
55,798,75,652,18475
56,840,75,577,18508
57,889,71,535,18505
58,949,61,487,18503
59,1000,51,440,18509
60,1051,47,400,18502
61,1100,48,354,18498
62,1149,50,315,18486
63,1197,46,281,18476
64,1256,47,261,18436
65,1324,50,233,18393
66,1381,40,232,18347
67,1449,47,201,18303
68,1490,42,181,18287
69,1545,41,173,18241
70,1599,37,162,18202
71,1670,38,150,18142
72,1719,48,146,18087
73,1767,46,135,18052
74,1826,35,131,18008
75,1893,40,125,17942
76,1950,35,118,17897
77,2006,35,110,17849
78,2060,34,111,17795
79,2109,33,101,17757
80,2169,24,106,17701
81,2223,21,101,17655
82,2285,23,89,17603
83,2337,25,89,17549
84,2376,24,78,17522
85,2421,27,73,17479
86,2466,22,68,17444
87,2517,26,62,17395
88,2567,25,61,17347
89,2621,26,55,17298
90,2678,33,51,17238
91,2730,28,52,17190
92,2774,26,49,17151
93,2826,24,47,17103
94,2882,21,38,17059
95,2923,21,39,17017
96,2970,21,37,16972
97,3011,20,35,16934
98,3061,20,41,16878
99,3108,21,42,16829
100,3156,21,39,16784
101,3187,28,38,16747
102,3248,23,41,16688
103,3295,22,36,16647
104,3332,25,37,16606
105,3380,21,39,16560
106,3427,21,36,16516
107,3464,19,29,16488
108,3531,14,28,16427
109,3579,7,33,16381
110,3621,7,29,16343
111,3662,4,31,16303
112,3703,6,30,16261
113,3749,7,28,16216
114,3792,10,25,16173
115,3845,11,28,16116
116,3883,11,30,16076
117,3924,13,28,16035
118,3977,8,30,15985
119,4013,7,28,15952
120,4059,8,27,15906
121,4097,13,22,15868
122,4143,15,23,15819
123,4200,14,22,15764
124,4245,12,23,15720
125,4282,9,26,15683
126,4329,7,28,15636
127,4364,5,31,15600
128,4412,6,31,15551
129,4461,4,30,15505
130,4499,9,27,15465
131,4543,11,21,15425
132,4593,13,21,15373
133,4639,14,19,15328
134,4681,13,23,15283
135,4721,12,22,15245
136,4768,13,27,15192
137,4812,16,26,15146
138,4853,17,24,15106
139,4879,21,20,15080
140,4912,23,20,15045
141,4947,18,27,15008
142,4996,21,28,14955
143,5030,18,29,14923
144,5072,21,31,14876
145,5115,21,32,14832
146,5143,21,32,14804
147,5176,20,37,14767
148,5217,18,38,14727
149,5257,21,36,14686
150,5295,23,35,14647
151,5336,27,38,14599
152,5386,27,40,14547
153,5418,25,46,14511
154,5441,34,46,14479
155,5476,40,48,14436
156,5514,37,58,14391
157,5548,40,64,14348
158,5574,45,66,14315
159,5602,45,72,14281
160,5628,47,78,14247
161,5654,48,82,14216
162,5679,48,86,14187
163,5695,54,84,14167
164,5724,51,83,14142
165,5741,54,88,14117
166,5768,49,93,14090
167,5800,53,96,14051
168,5821,58,102,14019
169,5829,69,101,14001
170,5842,75,108,13975
171,5853,73,122,13952
172,5865,85,124,13926
173,5859,96,138,13907
174,5868,93,144,13895
175,5858,119,153,13870
176,5848,130,154,13868
177,5846,138,172,13844
178,5825,150,182,13843
179,5830,152,198,13820
180,5808,171,199,13822
181,5808,171,222,13799
182,5788,197,233,13782
183,5766,197,255,13782
184,5764,186,285,13765
185,5744,206,300,13750
186,5707,210,325,13758
187,5659,240,337,13764
188,5610,276,351,13763
189,5576,278,384,13762
190,5544,289,415,13752
191,5500,292,450,13758
192,5435,306,490,13769
193,5351,344,503,13802
194,5291,353,522,13834
195,5236,367,550,13847
196,5205,348,557,13890
197,5120,367,588,13925
198,5033,383,610,13974
199,4933,414,635,14018
200,4875,402,651,14072
201,4804,424,652,14120
202,4733,437,658,14172
203,4673,439,676,14212
204,4579,453,710,14258
205,4520,452,735,14293
206,4435,454,765,14346
207,4365,455,784,14396
208,4288,458,805,14449
209,4199,457,838,14506
210,4086,466,862,14586
211,3997,484,850,14669
212,3939,468,881,14712
213,3877,453,883,14787
214,3789,473,879,14859
215,3711,477,896,14916
216,3640,469,927,14964
217,3562,479,916,15043
218,3496,480,911,15113
219,3446,462,888,15204
220,3377,461,894,15268
221,3338,440,911,15311
222,3296,411,913,15380
223,3262,397,899,15442
224,3229,382,899,15490
225,3193,376,868,15563
226,3151,385,844,15620
227,3113,382,832,15673
228,3099,362,833,15706
229,3054,349,822,15775
230,3027,352,803,15818
231,2991,351,811,15847
232,2978,345,790,15887
233,2978,323,769,15930
234,2958,320,752,15970
235,2961,298,730,16011
236,2960,289,722,16029
237,2940,296,707,16057
238,2932,294,696,16078
239,2943,297,673,16087
240,2941,281,681,16097
241,2948,274,663,16115
242,2951,267,663,16119
243,2937,257,654,16152
244,2961,251,648,16140
245,2969,242,620,16169
246,2973,244,606,16177
247,2979,232,606,16183
248,3001,245,570,16184
249,3039,238,557,16166
250,3062,234,543,16161
251,3085,227,533,16155
252,3092,219,531,16158
253,3117,221,505,16157
254,3148,218,489,16145
255,3185,218,479,16118
256,3180,240,458,16122
257,3220,233,459,16088
258,3245,223,452,16080
259,3300,213,442,16045
260,3317,197,460,16026
261,3347,205,450,15998
262,3385,199,451,15965
263,3400,213,432,15955
264,3415,211,429,15945
265,3434,228,430,15908
266,3458,229,412,15901
267,3492,221,423,15864
268,3518,207,426,15849
269,3557,201,421,15821
270,3593,198,432,15777
271,3627,195,437,15741
272,3631,202,448,15719
273,3659,211,443,15687
274,3682,220,429,15669
