Iteration,S,E,I,R
537,3762,336,625,15277
538,3779,326,641,15254
539,3770,346,653,15231
540,3771,338,685,15206
541,3761,351,680,15208
542,3777,328,713,15182
543,3770,345,691,15194
544,3769,351,706,15174
545,3738,356,710,15196
546,3740,357,707,15196
547,3711,350,724,15215
548,3688,381,696,15235
549,3698,369,694,15239
550,3717,350,714,15219
551,3719,349,720,15212
552,3727,347,737,15189
553,3716,352,710,15222
554,3688,353,726,15233
555,3694,365,724,15217
556,3697,340,732,15231
557,3675,344,741,15240
558,3658,364,720,15258
559,3674,370,713,15243
560,3657,362,717,15264
561,3646,359,742,15253
562,3614,375,755,15256
563,3608,382,781,15229
564,3611,386,764,15239
565,3607,390,767,15236
566,3623,399,769,15209
567,3613,406,763,15218
568,3596,402,775,15227
569,3589,415,770,15226
570,3616,381,762,15241
571,3608,374,768,15250
572,3609,371,758,15262
573,3605,382,719,15294
574,3596,384,731,15289
575,3610,368,720,15302
576,3595,359,759,15287
577,3581,360,746,15313
578,3574,351,768,15307
579,3564,371,740,15325
580,3571,365,733,15331
581,3557,379,709,15355
582,3549,364,737,15350
583,3559,345,748,15348
584,3558,344,749,15349
585,3545,344,750,15361
586,3530,353,752,15365
587,3538,353,744,15365
588,3561,350,746,15343
589,3575,348,745,15332
590,3590,343,733,15334
591,3594,321,745,15340
592,3574,351,737,15338
593,3589,340,737,15334
594,3585,350,744,15321
595,3579,345,750,15326
596,3596,369,728,15307
597,3602,361,714,15323
598,3604,384,710,15302
599,3593,359,740,15308
600,3601,325,747,15327
601,3592,333,732,15343
602,3596,341,737,15326
603,3611,345,737,15307
604,3609,329,728,15334
605,3619,316,728,15337
606,3594,339,709,15358
607,3622,305,721,15352
608,3633,289,723,15355
609,3631,322,680,15367
610,3655,318,671,15356
611,3665,331,652,15352
612,3665,331,668,15336
613,3688,320,669,15323
614,3695,332,674,15299
615,3711,333,659,15297
616,3721,317,656,15306
617,3743,308,658,15291
618,3769,297,666,15268
619,3780,291,666,15263
620,3784,305,653,15258
621,3799,318,662,15221
622,3815,321,652,15212
623,3825,342,636,15197
624,3816,346,653,15185
625,3808,353,665,15174
626,3814,364,677,15145
627,3804,371,676,15149
628,3795,348,717,15140
629,3781,372,717,15130
630,3763,373,725,15139
631,3761,364,730,15145
632,3771,369,738,15122
633,3764,369,731,15136
634,3756,375,731,15138
635,3728,394,734,15144
636,3716,370,729,15185
637,3730,349,731,15190
638,3721,331,736,15212
639,3702,341,743,15214
640,3703,352,737,15208
641,3679,371,745,15205
642,3661,387,733,15219
643,3675,380,735,15210
644,3634,402,741,15223
645,3618,371,770,15241
646,3611,379,759,15251
647,3629,362,781,15228
648,3615,384,768,15233
649,3610,387,755,15248
650,3622,362,780,15236
651,3615,368,766,15251
652,3629,362,766,15243
653,3617,380,762,15241
654,3600,383,772,15245
655,3564,383,798,15255
656,3579,356,807,15258
657,3579,361,793,15267
658,3550,388,785,15277
659,3527,378,815,15280
660,3510,391,797,15302
661,3485,397,810,15308
662,3482,403,786,15329
663,3474,398,781,15347
664,3483,366,814,15337
665,3461,381,791,15367
666,3450,379,791,15380
667,3444,369,804,15383
668,3456,345,794,15405
669,3459,359,766,15416
670,3472,349,774,15405
671,3486,341,777,15396
672,3479,351,767,15403
673,3476,352,766,15406
674,3493,349,758,15400
675,3491,349,766,15394
676,3499,324,762,15415
677,3506,315,762,15417
678,3536,295,743,15426
679,3517,308,734,15441
680,3514,312,732,15442
681,3500,316,725,15459
682,3519,346,706,15429
683,3506,343,715,15436
684,3495,329,730,15446
685,3495,335,700,15470
686,3501,326,698,15475
687,3501,333,687,15479
688,3534,309,680,15477
689,3538,333,669,15460
690,3556,312,663,15469
691,3578,327,670,15425
692,3584,330,663,15423
693,3605,313,678,15404
694,3589,324,679,15408
695,3596,309,671,15424
696,3615,286,665,15434
697,3615,293,654,15438
698,3638,282,647,15433
699,3659,280,639,15422
700,3667,298,628,15407
701,3643,310,618,15429
702,3649,315,627,15409
703,3666,320,637,15377
704,3673,326,646,15355
705,3663,329,651,15357
706,3657,337,645,15361
707,3652,329,646,15373
708,3657,326,654,15363
709,3657,318,658,15367
710,3663,323,642,15372
711,3660,296,666,15378
712,3676,317,630,15377
713,3681,312,628,15379
714,3678,306,634,15382
715,3685,318,632,15365
716,3691,320,639,15350
717,3720,295,648,15337
718,3723,302,642,15333
719,3730,318,643,15309
720,3731,323,650,15296
721,3723,323,658,15296
722,3734,312,663,15291
723,3736,322,668,15274
724,3742,324,672,15262
725,3760,315,665,15260
726,3768,293,688,15251
727,3783,285,699,15233
728,3761,297,680,15262
729,3765,332,672,15231
