Iteration,S,E,I,R
0,19961,19,15,5
1,19949,26,15,10
2,19930,38,21,11
3,19915,43,25,17
4,19891,58,33,18
5,19864,70,45,21
6,19824,84,67,25
7,19767,122,79,32
8,19697,153,105,45
9,19607,204,131,58
10,19504,256,163,77
11,19377,306,214,103
12,19194,408,272,126
13,18949,537,351,163
14,18665,663,461,211
15,18294,835,579,292
16,17841,1059,729,371
17,17281,1288,947,484
18,16526,1642,1214,618
19,15632,2052,1529,787
20,14567,2529,1917,987
21,13427,2958,2376,1239
22,12151,3371,2905,1573
23,10714,3834,3502,1950
24,9214,4222,4181,2383
25,7746,4575,4799,2880
26,6382,4619,5490,3509
27,5127,4573,6035,4265
28,3995,4437,6493,5075
29,3106,4078,6908,5908
30,2368,3655,7139,6838
31,1802,3200,7225,7773
32,1394,2729,7199,8678
33,1072,2290,7109,9529
34,864,1882,6756,10498
35,717,1522,6393,11368
36,596,1231,6047,12126
37,532,1012,5573,12883
38,480,829,5147,13544
39,449,656,4714,14181
40,447,519,4253,14781
41,435,422,3862,15281
42,430,331,3484,15755
43,426,277,3094,16203
44,447,216,2776,16561
45,466,192,2463,16879
46,480,172,2214,17134
47,518,154,2005,17323
48,540,158,1765,17537
49,576,134,1574,17716
50,608,129,1414,17849
51,651,113,1273,17963
52,695,122,1134,18049
53,739,114,1000,18147
54,768,101,887,18244
55,806,80,816,18298
56,857,85,712,18346
57,891,87,643,18379
58,937,81,580,18402
59,991,78,516,18415
60,1047,69,457,18427
61,1090,57,415,18438
62,1142,41,377,18440
63,1196,35,333,18436
64,1249,42,293,18416
65,1302,44,257,18397
66,1354,49,226,18371
67,1407,45,211,18337
68,1455,48,186,18311
69,1529,42,178,18251
70,1581,36,167,18216
71,1626,34,160,18180
72,1677,37,146,18140
73,1733,37,135,18095
74,1788,32,122,18058
75,1848,33,114,18005
76,1897,27,112,17964
77,1955,28,104,17913
78,1999,25,101,17875
79,2056,27,98,17819
80,2107,24,93,17776
81,2161,21,88,17730
82,2207,22,84,17687
83,2256,22,73,17649
84,2314,29,67,17590
85,2369,26,65,17540
86,2414,25,58,17503
87,2448,30,60,17462
88,2495,28,53,17424
89,2552,27,51,17370
90,2595,22,55,17328
91,2644,19,56,17281
