Iteration,S,E,I,R
0,19968,12,17,3
1,19955,23,18,4
2,19943,31,21,5
3,19928,40,27,5
4,19905,51,37,7
5,19868,73,48,11
6,19828,97,59,16
7,19769,124,85,22
8,19688,162,121,29
9,19580,222,148,50
10,19448,294,194,64
11,19268,401,239,92
12,19064,489,326,121
13,18783,635,418,164
14,18430,811,539,220
15,17983,1035,694,288
16,17402,1293,930,375
17,16706,1595,1202,497
18,15828,2009,1507,656
19,14801,2467,1860,872
20,13628,2912,2348,1112
21,12248,3473,2866,1413
22,10840,3889,3483,1788
23,9371,4256,4154,2219
24,7850,4569,4850,2731
25,6399,4776,5451,3374
26,5078,4730,6115,4077
27,3971,4491,6659,4879
28,3084,4112,7040,5764
29,2343,3704,7291,6662
30,1764,3262,7344,7630
31,1365,2690,7404,8541
32,1033,2257,7176,9534
33,800,1877,6890,10433
34,658,1492,6503,11347
35,552,1199,6078,12171
36,479,951,5664,12906
37,433,791,5105,13671
38,408,632,4613,14347
39,404,502,4172,14922
40,383,411,3777,15429
41,387,347,3361,15905
42,410,285,3036,16269
43,427,264,2718,16591
44,440,224,2409,16927
45,473,199,2132,17196
46,482,182,1900,17436
47,508,152,1657,17683
48,532,150,1457,17861
49,580,127,1283,18010
50,623,122,1124,18131
51,678,97,1016,18209
52,730,97,909,18264
53,781,85,804,18330
54,818,81,736,18365
55,853,83,665,18399
56,872,89,601,18438
57,924,79,548,18449
58,990,70,476,18464
59,1038,64,433,18465
60,1094,57,385,18464
61,1142,59,352,18447
62,1188,66,306,18440
63,1259,53,276,18412
64,1318,41,261,18380
65,1383,42,230,18345
66,1442,40,216,18302
67,1499,30,199,18272
68,1553,37,173,18237
69,1606,34,157,18203
70,1654,31,144,18171
71,1717,34,126,18123
72,1781,37,109,18073
73,1851,36,89,18024
74,1909,32,81,17978
75,1968,24,77,17931
76,2016,26,75,17883
77,2068,19,72,17841
78,2124,16,68,17792
79,2169,21,59,17751
80,2225,20,52,17703
81,2281,24,45,17650
82,2336,22,37,17605
83,2383,21,39,17557
84,2441,19,40,17500
85,2500,17,39,17444
86,2555,11,42,17392
87,2605,13,37,17345
88,2666,11,36,17287
89,2714,9,30,17247
90,2762,6,32,17200
91,2814,7,31,17148
92,2859,8,29,17104
93,2916,4,30,17050
94,2966,7,26,17001
95,3019,5,27,16949
96,3065,3,22,16910
97,3107,7,18,16868
98,3158,6,14,16822
99,3209,4,16,16771
100,3271,4,17,16708
101,3315,5,14,16666
102,3369,8,11,16612
103,3405,8,11,16576
104,3451,6,11,16532
105,3503,3,9,16485
106,3554,3,10,16433
107,3595,2,10,16393
108,3640,3,9,16348
109,3679,3,8,16310
110,3721,1,10,16268
111,3767,3,10,16220
112,3820,1,11,16168
113,3876,1,11,16112
114,3922,2,11,16065
115,3963,4,11,16022
116,4021,6,8,15965
117,4063,7,10,15920
118,4113,5,11,15871
119,4162,4,10,15824
120,4203,5,8,15784
121,4247,3,9,15741
122,4293,3,7,15697
123,4332,4,7,15657
124,4377,3,7,15613
125,4413,4,7,15576
126,4451,3,8,15538
127,4503,4,4,15489
128,4545,4,3,15448
129,4593,4,3,15400
130,4632,4,2,15362
131,4670,4,3,15323
132,4717,6,4,15273
133,4750,6,5,15239
134,4786,6,7,15201
135,4828,6,8,15158
136,4861,7,8,15124
137,4894,8,8,15090
138,4948,9,9,15034
139,4989,8,8,14995
140,5027,9,8,14956
141,5069,9,7,14915
142,5099,8,9,14884
143,5136,9,6,14849
144,5182,9,6,14803
145,5217,6,9,14768
146,5264,7,10,14719
147,5309,7,11,14673
148,5354,8,11,14627
149,5397,11,12,14580
150,5439,8,16,14537
151,5466,11,16,14507
152,5504,7,20,14469
153,5538,9,19,14434
154,5577,8,21,14394
155,5617,7,23,14353
156,5651,10,24,14315
157,5683,14,24,14279
158,5716,13,23,14248
159,5751,12,25,14212
160,5780,19,28,14173
161,5811,24,26,14139
162,5844,22,26,14108
163,5874,17,33,14076
164,5901,18,34,14047
165,5939,18,34,14009
166,5965,22,38,13975
167,5994,25,35,13946
168,6025,23,41,13911
169,6065,22,44,13869
170,6106,26,41,13827
171,6140,26,40,13794
172,6175,32,42,13751
173,6194,40,46,13720
174,6219,39,55,13687
175,6245,39,60,13656
176,6266,38,68,13628
177,6288,47,68,13597
178,6308,51,73,13568
179,6334,50,83,13533
180,6349,58,82,13511
181,6353,69,91,13487
182,6369,66,101,13464
183,6381,66,119,13434
184,6384,91,109,13416
185,6382,102,117,13399
186,6400,100,138,13362
187,6407,102,141,13350
188,6414,110,145,13331
189,6422,124,146,13308
190,6434,108,168,13290
191,6427,121,171,13281
192,6409,135,185,13271
193,6387,155,202,13256
194,6371,151,223,13255
195,6339,174,238,13249
196,6315,174,259,13252
197,6275,188,288,13249
198,6248,200,298,13254
199,6210,224,312,13254
200,6177,223,331,13269
201,6131,253,340,13276
202,6071,272,362,13295
203,6014,281,391,13314
204,5972,301,420,13307
205,5905,315,453,13327
206,5824,350,457,13369
207,5764,353,479,13404
208,5709,354,509,13428
209,5626,380,548,13446
210,5555,398,587,13460
211,5468,412,638,13482
212,5375,438,670,13517
213,5284,459,706,13551
214,5173,475,751,13601
215,5029,541,770,13660
216,4922,538,819,13721
217,4800,582,846,13772
218,4690,584,885,13841
219,4546,608,948,13898
220,4443,581,992,13984
221,4301,592,1023,14084
222,4199,590,1001,14210
223,4074,595,1036,14295
224,3956,581,1047,14416
225,3847,584,1050,14519
226,3758,576,1076,14590
227,3652,574,1095,14679
228,3542,566,1103,14789
