Iteration,S,E,I,R
0,19964,16,18,2
1,19952,22,18,8
2,19932,33,26,9
3,19912,38,36,14
4,19882,53,45,20
5,19833,85,58,24
6,19784,114,73,29
7,19707,154,101,38
8,19629,190,129,52
9,19512,256,163,69
10,19363,334,210,93
11,19165,443,277,115
12,18899,588,361,152
13,18555,760,487,198
14,18162,949,629,260
15,17633,1207,836,324
16,16966,1528,1085,421
17,16153,1887,1398,562
18,15186,2325,1738,751
19,14111,2736,2184,969
20,12839,3239,2669,1253
21,11384,3800,3199,1617
22,9938,4148,3880,2034
23,8396,4465,4595,2544
24,6958,4659,5197,3186
25,5649,4639,5874,3838
26,4472,4522,6372,4634
27,3498,4266,6771,5465
28,2705,3800,7130,6365
29,2084,3357,7322,7237
30,1554,2976,7241,8229
31,1211,2485,7136,9168
32,940,2038,6954,10068
33,720,1684,6611,10985
34,578,1369,6208,11845
35,483,1088,5779,12650
36,428,854,5358,13360
37,409,684,4897,14010
38,359,572,4494,14575
39,346,462,4049,15143
40,332,398,3612,15658
41,345,320,3242,16093
42,354,262,2910,16474
43,395,216,2605,16784
44,415,192,2273,17120
45,435,162,2018,17385
46,464,150,1797,17589
47,496,133,1595,17776
48,538,117,1424,17921
49,585,102,1254,18059
50,629,97,1111,18163
51,664,80,998,18258
52,715,64,886,18335
53,758,66,777,18399
54,794,80,681,18445
55,846,80,625,18449
56,914,67,559,18460
57,956,55,504,18485
58,1015,58,435,18492
59,1081,57,399,18463
60,1139,49,355,18457
61,1202,45,320,18433
62,1257,44,303,18396
63,1297,40,273,18390
64,1351,40,241,18368
65,1410,37,219,18334
66,1463,41,193,18303
67,1528,44,177,18251
68,1583,45,157,18215
69,1645,39,136,18180
70,1680,38,127,18155
71,1730,28,128,18114
72,1778,28,121,18073
73,1827,29,108,18036
74,1886,24,102,17988
75,1932,23,96,17949
76,1991,22,86,17901
77,2044,14,85,17857
78,2096,16,79,17809
79,2132,20,69,17779
80,2183,19,64,17734
81,2224,18,61,17697
82,2272,17,62,17649
83,2332,16,60,17592
84,2366,15,61,17558
85,2413,19,57,17511
86,2477,15,57,17451
87,2539,12,55,17394
88,2594,19,50,17337
89,2641,21,46,17292
90,2690,23,48,17239
91,2735,20,50,17195
92,2780,16,53,17151
93,2836,10,54,17100
94,2865,14,52,17069
95,2913,15,43,17029
96,2954,19,35,16992
97,3000,21,33,16946
98,3045,23,34,16898
99,3093,25,29,16853
100,3144,24,29,16803
101,3195,19,27,16759
102,3235,18,27,16720
103,3271,15,29,16685
104,3313,16,27,16644
105,3358,14,23,16605
106,3397,14,26,16563
107,3449,12,26,16513
108,3478,14,23,16485
109,3533,13,27,16427
110,3576,14,26,16384
111,3620,17,26,16337
112,3654,15,26,16305
113,3700,14,24,16262
114,3745,11,25,16219
115,3788,11,23,16178
116,3827,7,23,16143
117,3869,6,21,16104
118,3916,7,19,16058
119,3952,7,16,16025
120,4002,8,17,15973
121,4045,10,16,15929
122,4085,8,20,15887
123,4138,9,21,15832
124,4170,10,21,15799
125,4220,11,18,15751
126,4253,13,14,15720
127,4296,7,21,15676
128,4337,9,20,15634
129,4384,10,18,15588
130,4430,13,18,15539
131,4454,14,20,15512
132,4492,18,22,15468
133,4547,18,20,15415
134,4592,16,23,15369
135,4625,20,22,15333
136,4662,18,24,15296
137,4709,15,24,15252
138,4751,16,22,15211
139,4789,15,23,15173
140,4824,15,25,15136
141,4862,14,21,15103
142,4903,14,21,15062
143,4950,13,24,15013
144,4981,13,24,14982
145,5024,16,21,14939
146,5061,17,25,14897
147,5104,17,28,14851
148,5133,19,29,14819
149,5173,21,31,14775
150,5205,20,37,14738
151,5241,25,37,14697
152,5266,24,49,14661
153,5288,34,54,14624
154,5323,34,57,14586
155,5366,36,66,14532
156,5403,38,70,14489
157,5436,42,69,14453
158,5453,52,76,14419
159,5480,57,76,14387
160,5506,62,82,14350
161,5529,61,87,14323
162,5549,61,94,14296
163,5570,62,93,14275
164,5599,67,101,14233
165,5615,74,111,14200
166,5635,77,119,14169
167,5665,77,123,14135
168,5678,80,122,14120
169,5687,87,136,14090
170,5693,98,140,14069
171,5708,99,151,14042
172,5705,102,169,14024
173,5710,115,172,14003
174,5710,113,186,13991
175,5712,125,194,13969
176,5705,133,206,13956
177,5703,146,208,13943
178,5695,144,226,13935
179,5699,151,236,13914
180,5697,168,240,13895
181,5692,173,259,13876
182,5680,180,264,13876
183,5657,201,274,13868
184,5649,202,297,13852
185,5617,211,310,13862
186,5593,224,325,13858
187,5564,241,330,13865
188,5552,229,358,13861
189,5530,255,362,13853
190,5500,252,402,13846
191,5447,263,423,13867
192,5387,289,448,13876
193,5341,306,469,13884
194,5290,305,505,13900
195,5235,302,510,13953
196,5194,312,536,13958
197,5130,338,550,13982
198,5069,357,559,14015
199,4995,369,591,14045
200,4923,379,616,14082
201,4825,405,650,14120
202,4748,404,671,14177
203,4670,413,690,14227
204,4583,427,728,14262
205,4492,473,724,14311
206,4422,461,752,14365
207,4361,457,750,14432
208,4290,473,765,14472
209,4220,472,777,14531
210,4136,467,826,14571
211,4049,458,856,14637
212,3984,453,865,14698
213,3901,426,908,14765
214,3830,447,908,14815
215,3775,450,906,14869
216,3711,446,914,14929
217,3613,475,913,14999
218,3556,452,932,15060
219,3494,451,933,15122
220,3424,432,962,15182
221,3363,435,948,15254
222,3307,438,917,15338
223,3251,423,921,15405
224,3200,406,915,15479
225,3162,385,923,15530
226,3116,384,918,15582
227,3064,374,906,15656
228,3034,384,891,15691
229,3003,358,880,15759
230,2987,344,851,15818
231,2971,332,840,15857
232,2953,346,807,15894
233,2945,317,814,15924
234,2942,318,791,15949
235,2921,336,765,15978
236,2917,303,762,16018
237,2908,293,748,16051
238,2908,297,717,16078
239,2876,303,714,16107
240,2873,295,712,16120
241,2871,291,688,16150
242,2876,299,660,16165
243,2875,293,643,16189
244,2860,294,647,16199
245,2869,286,631,16214
246,2877,290,616,16217
247,2874,262,623,16241
248,2883,248,615,16254
249,2908,238,609,16245
250,2943,234,583,16240
251,2970,216,575,16239
252,3005,201,576,16218
253,2995,224,570,16211
254,2996,225,552,16227
255,3021,210,548,16221
256,3039,227,520,16214
257,3066,222,515,16197
258,3089,221,506,16184
259,3138,193,525,16144
260,3173,175,520,16132
261,3196,185,503,16116
262,3217,199,483,16101
263,3246,191,484,16079
264,3253,202,471,16074
265,3272,219,474,16035
266,3297,217,463,16023
267,3316,213,455,16016
268,3341,211,460,15988
269,3366,219,436,15979
270,3397,210,428,15965
271,3426,204,428,15942
272,3435,207,426,15932
273,3459,207,417,15917
274,3498,199,405,15898
275,3517,198,411,15874
276,3562,175,416,15847
277,3589,190,411,15810
278,3611,202,392,15795
279,3654,193,394,15759
280,3688,187,391,15734
281,3698,200,386,15716
282,3734,188,387,15691
283,3768,185,382,15665
284,3775,200,387,15638
285,3823,197,387,15593
286,3840,203,389,15568
287,3871,201,396,15532
288,3908,195,395,15502
289,3914,221,401,15464
290,3942,215,414,15429
291,3980,190,438,15392
292,4012,179,453,15356
293,4025,203,435,15337
294,4039,203,443,15315
295,4055,227,441,15277
296,4078,237,452,15233
297,4100,241,456,15203
298,4140,237,467,15156
299,4160,229,492,15119
300,4168,241,478,15113
301,4175,245,489,15091
302,4177,264,492,15067
303,4194,249,515,15042
304,4204,240,520,15036
305,4196,259,513,15032
306,4198,263,508,15031
307,4200,265,518,15017
308,4196,260,537,15007
309,4194,281,537,14988
310,4199,280,555,14966
311,4197,291,536,14976
312,4187,288,553,14972
313,4183,302,546,14969
314,4171,325,540,14964
315,4167,331,564,14938
316,4170,314,578,14938
317,4173,312,582,14933
318,4173,304,620,14903
319,4156,315,627,14902
320,4141,339,610,14910
321,4140,335,624,14901
322,4141,321,655,14883
323,4124,314,657,14905
324,4092,346,656,14906
325,4067,343,668,14922
326,4046,340,674,14940
327,4036,347,659,14958
328,4002,364,671,14963
329,3985,362,691,14962
330,3964,374,697,14965
331,3956,376,714,14954
332,3957,361,710,14972
333,3953,361,703,14983
334,3952,361,695,14992
335,3935,358,713,14994
336,3916,360,703,15021
337,3898,344,731,15027
338,3858,384,740,15018
339,3833,394,751,15022
340,3820,373,759,15048
341,3818,376,766,15040
342,3806,378,775,15041
343,3780,388,784,15048
344,3748,422,785,15045
345,3755,390,794,15061
346,3721,399,807,15073
347,3705,411,812,15072
348,3691,408,813,15088
349,3682,385,820,15113
350,3634,407,846,15113
351,3617,412,836,15135
352,3590,403,852,15155
353,3573,398,839,15190
354,3543,400,836,15221
355,3538,386,835,15241
356,3517,405,816,15262
357,3498,399,831,15272
358,3458,409,822,15311
359,3454,391,832,15323
360,3435,380,846,15339
361,3406,383,853,15358
362,3379,389,863,15369
363,3372,379,870,15379
364,3355,384,862,15399
365,3351,389,855,15405
366,3330,378,841,15451
367,3311,383,836,15470
368,3318,363,822,15497
