Iteration,S,E,I,R
0,19965,15,20,0
1,19949,28,20,3
2,19930,37,28,5
3,19908,49,29,14
4,19878,65,36,21
5,19840,86,49,25
6,19776,122,72,30
7,19711,156,92,41
8,19626,195,123,56
9,19517,250,156,77
10,19399,302,204,95
11,19209,407,267,117
12,18983,527,339,151
13,18684,669,463,184
14,18330,826,589,255
15,17834,1088,738,340
16,17271,1345,953,431
17,16521,1698,1207,574
18,15690,2093,1492,725
19,14666,2561,1857,916
20,13454,3046,2354,1146
21,12102,3515,2940,1443
22,10715,3889,3592,1804
23,9105,4347,4295,2253
24,7508,4731,5012,2749
25,6095,4732,5798,3375
26,4774,4721,6381,4124
27,3661,4461,6908,4970
28,2797,4043,7279,5881
29,2115,3626,7440,6819
30,1576,3196,7443,7785
31,1205,2728,7313,8754
32,907,2291,7091,9711
33,704,1845,6829,10622
34,569,1477,6424,11530
35,469,1196,5965,12370
36,399,955,5471,13175
37,360,779,5031,13830
38,333,615,4609,14443
39,318,497,4176,15009
40,318,405,3763,15514
41,325,316,3367,15992
42,345,248,3010,16397
43,355,223,2655,16767
44,371,179,2367,17083
45,392,172,2078,17358
46,417,149,1873,17561
47,461,131,1688,17720
48,511,106,1476,17907
49,546,106,1295,18053
50,599,86,1136,18179
51,633,77,1024,18266
52,675,77,912,18336
53,725,71,816,18388
54,760,66,726,18448
55,805,66,646,18483
56,854,67,563,18516
57,913,55,507,18525
58,961,60,451,18528
59,1009,60,404,18527
60,1059,60,348,18533
61,1103,54,331,18512
62,1162,47,307,18484
63,1217,50,277,18456
64,1272,52,244,18432
65,1332,54,219,18395
66,1382,56,194,18368
67,1440,46,178,18336
68,1521,39,168,18272
69,1576,41,150,18233
70,1629,34,142,18195
71,1691,28,128,18153
72,1745,19,116,18120
73,1800,24,105,18071
74,1829,30,101,18040
75,1881,26,103,17990
76,1943,26,97,17934
77,2001,23,91,17885
78,2038,31,83,17848
79,2073,23,85,17819
80,2129,19,78,17774
81,2179,19,77,17725
82,2231,15,74,17680
83,2277,19,67,17637
84,2338,17,60,17585
85,2388,19,55,17538
86,2446,19,49,17486
87,2495,18,42,17445
88,2535,17,39,17409
89,2595,12,42,17351
90,2649,14,42,17295
91,2693,12,47,17248
92,2727,10,50,17213
93,2786,7,53,17154
