Iteration,S,E,I,R
0,19963,17,19,1
1,19935,37,23,5
2,19914,49,28,9
3,19885,60,44,11
4,19856,69,60,15
5,19822,88,67,23
6,19763,122,82,33
7,19679,169,110,42
8,19593,217,127,63
9,19485,268,170,77
10,19348,334,212,106
11,19168,427,267,138
12,18943,521,372,164
13,18610,709,470,211
14,18234,891,623,252
15,17743,1146,792,319
16,17172,1382,1025,421
17,16389,1779,1280,552
18,15495,2171,1631,703
19,14444,2595,2040,921
20,13254,3016,2534,1196
21,11906,3581,2997,1516
22,10498,4035,3566,1901
23,9019,4385,4246,2350
24,7566,4590,4955,2889
25,6146,4694,5640,3520
26,4857,4667,6273,4203
27,3789,4395,6743,5073
28,2897,4046,7106,5951
29,2206,3602,7299,6893
30,1658,3131,7325,7886
31,1301,2628,7187,8884
32,1022,2198,6913,9867
33,805,1789,6694,10712
34,632,1429,6383,11556
35,543,1177,5938,12342
36,461,968,5532,13039
37,404,796,5045,13755
38,400,619,4599,14382
39,385,507,4163,14945
40,390,406,3767,15437
41,393,332,3375,15900
42,375,283,3004,16338
43,383,229,2684,16704
44,409,199,2395,16997
45,439,194,2078,17289
46,464,167,1855,17514
47,487,144,1628,17741
48,532,123,1456,17889
49,556,127,1290,18027
50,595,129,1152,18124
51,612,129,1044,18215
52,667,107,917,18309
53,711,105,800,18384
54,751,99,713,18437
55,801,82,637,18480
56,859,76,574,18491
57,908,68,508,18516
58,949,71,453,18527
59,998,67,400,18535
60,1056,62,364,18518
61,1089,59,326,18526
62,1139,57,285,18519
63,1185,45,261,18509
64,1234,44,242,18480
65,1290,43,220,18447
66,1347,38,194,18421
67,1400,41,165,18394
68,1438,27,167,18368
69,1493,23,149,18335
70,1546,25,131,18298
71,1604,23,121,18252
72,1650,26,114,18210
73,1700,25,106,18169
74,1762,24,98,18116
75,1819,20,92,18069
76,1876,19,86,18019
77,1937,21,82,17960
78,1987,18,69,17926
79,2034,17,63,17886
80,2091,17,58,17834
81,2154,13,53,17780
82,2222,10,50,17718
83,2268,11,44,17677
84,2324,8,47,17621
85,2374,6,42,17578
