Iteration,S,E,I,R
0,19966,14,16,4
1,19955,20,20,5
2,19933,40,16,11
3,19919,46,21,14
4,19897,54,34,15
5,19867,69,48,16
6,19826,93,58,23
7,19765,127,77,31
8,19688,165,107,40
9,19582,216,150,52
10,19451,293,183,73
11,19281,388,234,97
12,19049,510,313,128
13,18783,631,419,167
14,18436,796,552,216
15,18015,983,708,294
16,17478,1228,914,380
17,16769,1603,1090,538
18,15972,1936,1404,688
19,15027,2304,1794,875
20,13891,2791,2211,1107
21,12614,3279,2677,1430
22,11232,3755,3230,1783
23,9760,4183,3856,2201
24,8296,4455,4509,2740
25,6848,4672,5135,3345
26,5546,4664,5773,4017
27,4366,4533,6351,4750
28,3406,4260,6793,5541
29,2585,3879,7057,6479
30,1960,3450,7184,7406
31,1517,2906,7236,8341
32,1187,2443,7081,9289
33,907,2027,6864,10202
34,754,1643,6513,11090
35,617,1372,6131,11880
36,549,1093,5719,12639
37,467,927,5219,13387
38,415,760,4713,14112
39,385,621,4270,14724
40,360,512,3835,15293
41,358,432,3455,15755
42,364,345,3129,16162
43,390,278,2814,16518
44,411,246,2497,16846
45,437,205,2235,17123
46,460,184,2018,17338
47,505,159,1765,17571
48,544,139,1586,17731
49,589,122,1396,17893
50,624,113,1221,18042
51,668,111,1091,18130
52,720,93,980,18207
53,745,90,865,18300
54,792,93,765,18350
55,822,90,695,18393
56,847,81,634,18438
57,903,81,543,18473
58,972,61,502,18465
59,1014,62,442,18482
60,1065,58,401,18476
61,1107,61,352,18480
62,1152,56,321,18471
63,1213,53,297,18437
64,1270,53,268,18409
65,1326,46,236,18392
66,1385,40,219,18356
67,1432,35,206,18327
68,1481,34,180,18305
69,1532,36,159,18273
70,1571,30,151,18248
71,1638,26,139,18197
72,1693,28,129,18150
73,1752,24,113,18111
74,1798,29,101,18072
75,1867,23,96,18014
76,1918,23,86,17973
77,1974,23,79,17924
78,2027,18,75,17880
79,2074,16,76,17834
80,2124,20,69,17787
81,2177,24,64,17735
82,2247,25,60,17668
83,2299,25,58,17618
84,2345,22,61,17572
85,2404,20,62,17514
86,2446,24,57,17473
87,2495,27,51,17427
88,2537,25,52,17386
89,2578,31,47,17344
90,2631,29,45,17295
91,2687,25,45,17243
92,2751,24,44,17181
93,2797,23,38,17142
94,2848,19,43,17090
95,2896,20,39,17045
96,2938,17,40,17005
97,2987,19,33,16961
98,3036,18,35,16911
99,3084,18,32,16866
100,3127,21,30,16822
101,3156,20,34,16790
102,3201,19,40,16740
103,3246,18,38,16698
104,3291,15,39,16655
105,3332,16,37,16615
106,3370,16,36,16578
107,3399,19,38,16544
108,3436,17,36,16511
109,3483,19,37,16461
110,3523,15,38,16424
111,3572,13,35,16380
112,3620,15,35,16330
113,3677,15,32,16276
114,3725,16,29,16230
115,3768,13,32,16187
116,3821,14,27,16138
117,3865,13,26,16096
