Iteration,S,E,I,R
227,3114,446,964,15476
228,3065,418,944,15573
229,3015,401,925,15659
230,2975,380,925,15720
231,2950,371,901,15778
232,2935,333,900,15832
233,2924,338,863,15875
234,2888,339,853,15920
235,2863,333,836,15968
236,2848,297,850,16005
237,2844,303,815,16038
238,2826,310,785,16079
239,2822,304,751,16123
240,2795,312,734,16159
241,2787,303,716,16194
242,2805,285,718,16192
243,2793,284,724,16199
244,2804,281,696,16219
245,2821,250,695,16234
246,2827,257,656,16260
247,2842,260,619,16279
248,2858,244,607,16291
249,2868,253,574,16305
250,2903,252,560,16285
251,2903,231,586,16280
252,2919,229,562,16290
253,2939,230,558,16273
254,2971,226,553,16250
255,2969,239,538,16254
256,2986,231,542,16241
257,3012,236,516,16236
258,3025,230,522,16223
259,3033,232,521,16214
260,3052,224,520,16204
261,3096,195,531,16178
262,3122,212,500,16166
263,3152,213,491,16144
264,3203,198,491,16108
265,3238,200,478,16084
266,3266,177,490,16067
267,3272,199,448,16081
268,3310,180,455,16055
269,3333,181,439,16047
270,3377,191,425,16007
271,3417,178,426,15979
272,3445,185,420,15950
273,3491,175,422,15912
274,3511,189,410,15890
275,3554,177,399,15870
276,3583,185,391,15841
277,3614,172,397,15817
278,3646,179,388,15787
279,3669,189,388,15754
280,3710,192,378,15720
281,3741,187,382,15690
282,3780,181,391,15648
283,3815,174,389,15622
284,3848,171,404,15577
285,3861,196,400,15543
286,3877,214,379,15530
287,3913,220,381,15486
288,3933,217,392,15458
289,3955,210,399,15436
290,3977,216,398,15409
291,4011,204,397,15388
292,4020,212,392,15376
293,4054,219,390,15337
294,4071,230,396,15303
295,4108,211,421,15260
296,4145,198,416,15241
297,4164,212,419,15205
298,4169,229,420,15182
299,4191,227,420,15162
300,4216,230,443,15111
301,4249,222,443,15086
302,4252,246,450,15052
303,4262,255,454,15029
304,4290,246,447,15017
305,4295,261,439,15005
306,4302,261,443,14994
307,4336,229,475,14960
308,4336,245,482,14937
309,4349,243,497,14911
310,4357,250,495,14898
311,4358,261,503,14878
312,4345,296,500,14859
313,4335,302,524,14839
314,4318,310,541,14831
315,4309,313,566,14812
316,4295,332,564,14809
317,4288,334,595,14783
318,4287,330,611,14772
319,4268,334,613,14785
320,4246,330,632,14792
321,4244,342,628,14786
322,4246,325,646,14783
323,4214,357,643,14786
324,4191,362,662,14785
325,4167,365,675,14793
326,4136,388,671,14805
327,4097,384,690,14829
328,4081,373,712,14834
329,4049,381,727,14843
330,4014,397,722,14867
331,3986,411,723,14880
332,3974,426,733,14867
333,3963,404,784,14849
334,3948,417,770,14865
335,3926,397,804,14873
336,3917,389,799,14895
337,3894,397,791,14918
338,3875,381,812,14932
339,3873,374,828,14925
340,3838,390,824,14948
341,3828,380,831,14961
342,3796,398,806,15000
343,3748,403,826,15023
344,3719,419,810,15052
345,3679,413,823,15085
346,3665,412,821,15102
347,3667,405,815,15113
348,3661,384,829,15126
349,3630,379,812,15179
350,3624,374,819,15183
351,3601,368,820,15211
352,3574,399,808,15219
353,3577,386,818,15219
354,3565,377,811,15247
355,3568,377,777,15278
356,3577,379,757,15287
357,3568,348,787,15297
358,3562,361,773,15304
359,3570,365,767,15298
360,3560,385,767,15288
361,3559,370,754,15317
362,3553,354,771,15322
363,3567,356,768,15309
364,3582,340,752,15326
365,3599,335,729,15337
366,3579,331,721,15369
367,3589,314,737,15360
368,3578,311,746,15365
369,3574,326,754,15346
370,3572,325,753,15350
371,3542,340,746,15372
372,3543,334,727,15396
373,3561,325,737,15377
374,3549,342,712,15397
375,3544,360,704,15392
376,3577,347,701,15375
377,3584,353,710,15353
378,3602,340,700,15358
379,3599,376,695,15330
380,3591,363,739,15307
381,3602,351,754,15293
382,3579,352,751,15318
383,3564,366,754,15316
384,3564,352,763,15321
385,3555,375,745,15325
386,3552,373,734,15341
387,3554,359,745,15342
388,3558,357,741,15344
389,3534,367,746,15353
390,3523,358,754,15365
391,3503,362,759,15376
392,3497,362,752,15389
393,3525,348,755,15372
394,3507,357,767,15369
395,3513,366,762,15359
396,3499,343,801,15357
397,3511,336,791,15362
398,3510,343,771,15376
399,3507,362,739,15392
400,3520,353,742,15385
401,3500,355,721,15424
402,3500,361,717,15422
403,3505,347,728,15420
404,3521,340,728,15411
405,3525,327,734,15414
406,3523,312,735,15430
407,3511,302,723,15464
408,3519,320,705,15456
409,3500,338,691,15471
410,3502,344,674,15480
411,3511,333,677,15479
412,3524,310,689,15477
413,3538,294,691,15477
414,3555,308,670,15467
415,3568,312,660,15460
416,3566,323,671,15440
417,3581,319,674,15426
418,3616,328,641,15415
419,3628,319,654,15399
420,3617,332,648,15403
421,3636,337,639,15388
422,3639,328,655,15378
423,3651,321,656,15372
424,3638,329,662,15371
425,3656,337,659,15348
426,3663,323,695,15319
427,3660,316,692,15332
428,3639,325,701,15335
429,3629,319,712,15340
430,3634,329,690,15347
431,3648,333,692,15327
432,3630,356,684,15330
433,3617,350,685,15348
434,3628,337,684,15351
435,3628,347,674,15351
436,3624,365,654,15357
437,3606,368,677,15349
438,3604,357,695,15344
439,3608,337,725,15330
440,3609,336,724,15331
441,3618,345,696,15341
442,3618,336,691,15355
443,3605,333,695,15367
444,3615,314,713,15358
445,3604,321,710,15365
446,3602,312,698,15388
447,3615,298,701,15386
448,3631,302,674,15393
449,3635,308,658,15399
450,3652,302,654,15392
451,3640,305,668,15387
452,3641,301,665,15393
453,3643,295,673,15389
454,3647,295,681,15377
455,3634,303,677,15386
456,3627,312,670,15391
457,3628,308,658,15406
458,3638,321,664,15377
459,3624,309,681,15386
460,3645,321,669,15365
461,3641,303,686,15370
462,3619,318,703,15360
463,3622,315,697,15366
464,3612,335,673,15380
465,3612,339,686,15363
466,3606,307,702,15385
467,3606,322,691,15381
468,3581,313,686,15420
469,3579,309,694,15418
470,3574,319,684,15423
471,3588,308,684,15420
472,3565,313,683,15439
473,3567,328,682,15423
474,3594,319,687,15400
475,3568,331,689,15412
476,3570,333,698,15399
477,3589,318,675,15418
478,3586,311,671,15432
479,3547,342,663,15448
480,3563,323,647,15467
481,3574,307,658,15461
482,3578,307,668,15447
483,3597,318,633,15452
484,3604,324,619,15453
485,3616,305,622,15457
486,3622,282,635,15461
487,3607,282,620,15491
488,3607,291,630,15472
489,3625,289,633,15453
490,3603,291,633,15473
491,3622,292,636,15450
492,3621,290,642,15447
493,3642,298,645,15415
494,3643,312,654,15391
495,3654,313,651,15382
496,3645,340,641,15374
497,3640,340,646,15374
498,3657,333,653,15357
499,3663,321,656,15360
500,3663,329,642,15366
501,3653,337,645,15365
502,3652,312,685,15351
503,3669,315,686,15330
504,3665,327,664,15344
505,3650,310,691,15349
506,3655,325,676,15344
507,3659,319,690,15332
508,3636,330,695,15339
509,3650,317,701,15332
510,3650,319,690,15341
511,3647,320,691,15342
512,3660,304,675,15361
513,3659,302,672,15367
514,3668,302,653,15377
515,3670,293,669,15368
516,3691,300,657,15352
517,3679,317,649,15355
518,3681,318,661,15340
519,3697,292,655,15356
520,3721,278,650,15351
521,3698,314,636,15352
522,3687,335,631,15347
523,3702,328,642,15328
524,3712,308,655,15325
525,3716,318,656,15310
526,3700,337,639,15324
527,3702,320,647,15331
528,3721,304,662,15313
529,3726,310,662,15302
530,3741,312,663,15284
531,3731,313,665,15291
532,3735,310,647,15308
533,3733,320,642,15305
534,3732,316,662,15290
535,3709,353,637,15301
536,3692,352,638,15318
537,3726,346,638,15290
538,3729,330,653,15288
539,3725,338,650,15287
540,3741,356,656,15247
541,3734,353,664,15249
542,3740,347,682,15231
543,3734,361,673,15232
544,3741,352,679,15228
545,3734,357,683,15226
546,3727,364,677,15232
547,3730,354,691,15225
548,3711,359,682,15248
549,3715,357,705,15223
550,3710,362,707,15221
551,3709,346,748,15197
552,3717,333,766,15184
553,3691,365,754,15190
554,3670,380,742,15208
555,3669,360,777,15194
556,3660,378,767,15195
557,3653,354,807,15186
558,3638,363,796,15203
559,3640,379,774,15207
560,3664,372,775,15189
561,3637,379,793,15191
562,3645,355,806,15194
563,3626,356,806,15212
564,3622,348,791,15239
565,3591,356,787,15266
566,3607,372,761,15260
567,3604,361,756,15279
568,3602,343,757,15298
569,3623,335,735,15307
570,3635,347,731,15287
571,3629,348,704,15319
572,3610,368,697,15325
573,3611,343,704,15342
574,3606,356,708,15330
575,3625,343,705,15327
576,3634,342,705,15319
577,3614,368,711,15307
578,3624,377,722,15277
579,3619,380,732,15269
580,3642,346,738,15274
581,3598,358,729,15315
582,3614,368,710,15308
583,3629,352,737,15282
584,3649,328,745,15278
585,3625,348,732,15295
586,3624,360,729,15287
587,3623,354,725,15298
588,3625,336,736,15303
589,3625,338,743,15294
590,3599,384,723,15294
591,3622,357,728,15293
592,3622,339,744,15295
593,3619,360,728,15293
594,3626,351,739,15284
595,3636,330,743,15291
596,3630,348,733,15289
597,3644,355,730,15271
598,3653,375,716,15256
599,3644,386,708,15262
600,3630,373,719,15278
601,3604,365,751,15280
602,3598,362,755,15285
603,3581,377,760,15282
604,3582,379,736,15303
605,3554,382,754,15310
606,3565,351,770,15314
607,3560,365,757,15318
608,3566,362,755,15317
609,3541,370,749,15340
610,3553,362,742,15343
611,3569,352,761,15318
612,3552,358,746,15344
613,3553,363,747,15337
614,3539,374,754,15333
615,3542,363,752,15343
616,3538,372,771,15319
617,3521,389,785,15305
618,3505,405,781,15309
619,3512,382,802,15304
620,3514,395,783,15308
621,3492,392,788,15328
622,3511,368,792,15329
623,3502,370,789,15339
624,3452,391,799,15358
625,3445,380,808,15367
626,3451,365,806,15378
627,3456,342,815,15387
628,3465,349,805,15381
629,3450,367,799,15384
630,3433,380,766,15421
631,3428,374,752,15446
632,3425,365,774,15436
633,3453,332,787,15428
634,3456,321,769,15454
635,3466,324,757,15453
636,3481,312,736,15471
637,3512,336,707,15445
638,3536,323,707,15434
639,3520,313,732,15435
640,3532,340,700,15428
641,3559,324,705,15412
642,3562,329,694,15415
643,3558,324,715,15403
644,3550,329,718,15403
645,3569,321,705,15405
646,3584,312,701,15403
647,3621,304,679,15396
648,3627,318,656,15399
649,3650,311,662,15377
650,3654,318,677,15351
651,3660,290,699,15351
652,3648,326,683,15343
653,3636,338,679,15347
654,3665,315,683,15337
655,3654,324,672,15350
656,3652,328,679,15341
657,3660,339,666,15335
658,3676,316,681,15327
659,3688,317,684,15311
660,3674,343,673,15310
661,3661,346,694,15299
662,3663,339,697,15301
663,3648,345,705,15302
664,3641,345,722,15292
665,3636,336,710,15318
666,3618,355,700,15327
667,3604,364,706,15326
668,3609,341,716,15334
669,3617,331,725,15327
670,3627,352,722,15299
671,3619,358,723,15300
672,3574,378,745,15303
673,3562,356,757,15325
674,3552,357,749,15342
675,3561,341,760,15338
676,3546,348,760,15346
677,3566,346,726,15362
678,3561,339,732,15368
679,3542,372,713,15373
680,3536,352,732,15380
681,3536,347,755,15362
682,3532,355,755,15358
683,3506,381,752,15361
684,3523,359,763,15355
685,3535,354,744,15367
686,3525,363,746,15366
687,3517,374,754,15355
688,3488,380,785,15347
689,3496,356,779,15369
690,3502,341,793,15364
691,3479,379,765,15377
692,3466,384,753,15397
693,3477,377,754,15392
694,3488,360,760,15392
695,3483,370,765,15382
696,3497,348,782,15373
697,3480,363,770,15387
698,3476,348,769,15407
699,3471,338,774,15417
700,3456,342,781,15421
701,3447,362,753,15438
702,3441,369,740,15450
703,3430,359,739,15472
704,3447,337,741,15475
705,3439,340,728,15493
706,3425,354,693,15528
707,3413,342,714,15531
708,3423,332,737,15508
709,3426,340,711,15523
710,3422,350,707,15521
711,3431,351,701,15517
712,3432,342,698,15528
713,3444,312,726,15518
714,3442,316,733,15509
715,3471,305,724,15500
716,3490,313,707,15490
717,3470,341,706,15483
718,3492,329,709,15470
719,3511,325,702,15462
720,3506,332,680,15482
721,3518,321,693,15468
722,3542,308,678,15472
723,3565,304,661,15470
724,3611,286,664,15439
725,3599,310,660,15431
726,3601,316,658,15425
727,3615,309,650,15426
728,3633,314,661,15392
729,3646,309,642,15403
