Iteration,S,E,I,R
0,19967,13,17,3
1,19957,22,16,5
2,19940,35,18,7
3,19922,44,25,9
4,19898,60,27,15
5,19873,73,34,20
6,19842,80,51,27
7,19793,101,71,35
8,19736,131,88,45
9,19668,166,110,56
10,19567,214,145,74
11,19432,294,185,89
12,19283,359,245,113
13,19114,426,306,154
14,18882,543,385,190
15,18575,699,488,238
16,18197,884,619,300
17,17719,1102,790,389
18,17085,1410,1021,484
19,16312,1772,1297,619
20,15410,2187,1618,785
21,14334,2670,1993,1003
22,13130,3114,2481,1275
23,11772,3550,3064,1614
24,10323,4013,3659,2005
25,8837,4310,4371,2482
26,7382,4540,5032,3046
27,5970,4675,5614,3741
28,4756,4550,6201,4493
29,3716,4297,6702,5285
30,2817,4000,7003,6180
31,2123,3534,7262,7081
32,1606,3020,7330,8044
33,1232,2553,7185,9030
34,936,2138,6967,9959
35,754,1724,6679,10843
36,605,1398,6335,11662
37,516,1144,5876,12464
38,462,898,5356,13284
39,405,733,4867,13995
40,375,591,4454,14580
41,364,488,4019,15129
42,358,399,3623,15620
43,378,318,3232,16072
44,384,278,2869,16469
45,408,238,2585,16769
46,419,218,2314,17049
47,436,192,2051,17321
48,466,169,1826,17539
49,528,145,1616,17711
50,557,126,1464,17853
51,608,102,1278,18012
52,631,105,1130,18134
53,665,93,1018,18224
54,725,98,898,18279
55,776,95,791,18338
56,824,88,713,18375
57,876,90,624,18410
58,916,82,573,18429
59,967,82,510,18441
60,1022,71,464,18443
61,1074,58,414,18454
62,1123,58,392,18427
63,1166,53,350,18431
64,1216,46,306,18432
65,1283,45,289,18383
66,1339,38,266,18357
67,1405,40,234,18321
68,1453,46,212,18289
69,1503,48,203,18246
70,1554,50,182,18214
71,1608,40,172,18180
72,1668,37,160,18135
73,1711,36,141,18112
74,1751,33,129,18087
75,1823,28,117,18032
76,1882,36,109,17973
77,1934,32,107,17927
78,1982,32,103,17883
79,2035,29,102,17834
80,2103,26,93,17778
81,2147,28,87,17738
82,2205,27,84,17684
83,2246,27,82,17645
84,2304,22,76,17598
85,2364,25,73,17538
86,2410,30,69,17491
87,2455,26,68,17451
88,2508,22,63,17407
89,2557,18,60,17365
90,2619,14,56,17311
91,2669,14,48,17269
92,2709,16,38,17237
93,2753,11,41,17195
94,2790,13,42,17155
95,2839,14,39,17108
96,2898,10,39,17053
97,2949,9,35,17007
98,3002,8,33,16957
99,3039,9,30,16922
100,3089,5,31,16875
101,3150,8,25,16817
102,3203,12,20,16765
103,3262,13,17,16708
104,3305,12,17,16666
105,3355,9,19,16617
106,3397,5,22,16576
107,3438,6,19,16537
108,3488,6,18,16488
109,3532,5,19,16444
110,3567,5,17,16411
111,3618,5,17,16360
112,3659,7,15,16319
113,3697,6,14,16283
114,3746,7,14,16233
115,3787,6,13,16194
116,3839,7,11,16143
117,3891,4,11,16094
118,3932,2,11,16055
119,3979,1,10,16010
120,4028,1,11,15960
121,4071,2,10,15917
122,4120,3,9,15868
123,4165,2,8,15825
124,4215,2,7,15776
125,4254,3,4,15739
126,4312,3,4,15681
127,4352,2,5,15641
128,4396,2,6,15596
129,4435,2,6,15557
130,4492,3,4,15501
131,4541,4,3,15452
132,4574,4,3,15419
133,4634,3,2,15361
134,4681,2,3,15314
135,4729,1,4,15266
136,4769,1,2,15228
137,4806,1,2,15191
138,4848,2,2,15148
139,4894,1,3,15102
140,4938,0,3,15059
141,4981,0,3,15016
142,5027,0,3,14970
143,5059,0,3,14938
144,5108,0,3,14889
145,5134,1,3,14862
146,5187,2,3,14808
147,5225,3,3,14769
148,5268,3,5,14724
149,5315,3,5,14677
150,5355,3,5,14637
151,5387,3,5,14605
152,5419,3,5,14573
153,5461,3,6,14530
154,5519,3,5,14473
155,5563,1,6,14430
156,5600,4,5,14391
157,5644,5,6,14345
158,5670,6,7,14317
159,5701,4,12,14283
160,5741,7,12,14240
161,5780,8,10,14202
162,5814,9,10,14167
