Iteration,S,E,I,R
433,3558,329,747,15366
434,3558,321,745,15376
435,3534,343,738,15385
436,3517,345,735,15403
437,3544,341,722,15393
438,3548,347,724,15381
439,3557,338,740,15365
440,3543,340,733,15384
441,3545,341,731,15383
442,3526,349,726,15399
443,3521,362,730,15387
444,3523,366,730,15381
445,3537,377,700,15386
446,3557,366,702,15375
447,3559,332,712,15397
448,3556,337,710,15397
449,3546,354,704,15396
450,3555,369,705,15371
451,3523,384,704,15389
452,3510,367,710,15413
453,3489,381,711,15419
454,3490,354,726,15430
455,3500,337,730,15433
456,3484,358,716,15442
457,3487,342,733,15438
458,3480,329,746,15445
459,3474,337,740,15449
460,3473,334,732,15461
461,3473,329,734,15464
462,3467,334,731,15468
463,3486,328,720,15466
464,3494,326,705,15475
465,3524,306,701,15469
466,3530,321,703,15446
467,3549,311,720,15420
468,3543,310,710,15437
469,3552,327,687,15434
470,3585,316,689,15410
471,3567,320,681,15432
472,3573,314,686,15427
473,3574,306,693,15427
474,3583,311,674,15432
475,3551,332,667,15450
476,3559,331,664,15446
477,3559,324,665,15452
478,3561,332,678,15429
479,3553,325,684,15438
480,3557,337,680,15426
481,3544,342,674,15440
482,3515,350,683,15452
483,3510,357,682,15451
484,3536,339,693,15432
485,3542,345,690,15423
486,3556,334,701,15409
487,3539,327,700,15434
488,3528,355,682,15435
489,3538,347,692,15423
490,3578,327,705,15390
491,3565,345,698,15392
492,3553,341,701,15405
493,3564,331,699,15406
494,3551,339,686,15424
495,3568,303,715,15414
496,3564,324,691,15421
497,3555,343,685,15417
498,3547,348,682,15423
499,3554,340,678,15428
500,3560,332,693,15415
501,3570,326,704,15400
502,3601,319,707,15373
503,3602,309,701,15388
504,3621,298,700,15381
505,3650,297,696,15357
506,3666,286,702,15346
507,3666,294,673,15367
508,3644,314,679,15363
509,3675,299,683,15343
510,3676,311,661,15352
511,3698,303,642,15357
512,3696,323,629,15352
513,3712,327,628,15333
514,3720,334,631,15315
515,3732,315,641,15312
516,3738,321,631,15310
517,3730,331,646,15293
518,3744,338,642,15276
519,3776,330,649,15245
520,3777,328,653,15242
521,3772,340,661,15227
522,3785,320,695,15200
523,3791,311,698,15200
524,3805,313,674,15208
525,3796,322,690,15192
526,3785,320,693,15202
527,3798,320,671,15211
528,3783,330,687,15200
529,3785,317,698,15200
530,3766,336,671,15227
531,3809,323,691,15177
532,3789,338,683,15190
533,3765,350,682,15203
534,3753,350,695,15202
535,3745,330,725,15200
536,3699,348,745,15208
537,3701,347,734,15218
538,3706,339,735,15220
539,3696,348,738,15218
540,3721,344,726,15209
541,3750,337,719,15194
542,3754,341,722,15183
543,3739,347,718,15196
544,3733,345,722,15200
545,3748,319,717,15216
546,3732,342,696,15230
547,3716,341,701,15242
548,3719,346,726,15209
549,3721,338,730,15211
550,3703,352,744,15201
551,3698,352,766,15184
552,3675,361,773,15191
553,3674,353,769,15204
554,3651,382,747,15220
555,3644,382,772,15202
556,3637,380,767,15216
557,3625,383,770,15222
558,3643,380,754,15223
559,3609,404,736,15251
560,3591,394,747,15268
561,3597,385,761,15257
562,3587,359,778,15276
563,3597,343,784,15276
564,3622,343,773,15262
565,3603,358,760,15279
566,3584,357,773,15286
567,3570,370,745,15315
568,3587,341,750,15322
569,3584,340,735,15341
570,3575,353,715,15357
571,3562,359,716,15363
572,3561,358,677,15404
573,3581,352,696,15371
574,3571,342,695,15392
575,3593,335,690,15382
576,3579,359,677,15385
577,3569,346,687,15398
578,3580,330,692,15398
579,3587,327,674,15412
580,3580,332,688,15400
581,3601,342,678,15379
582,3626,329,677,15368
583,3643,322,675,15360
584,3655,328,677,15340
585,3637,357,681,15325
586,3669,355,660,15316
587,3690,345,674,15291
588,3681,365,661,15293
589,3690,326,695,15289
590,3690,343,683,15284
591,3688,335,674,15303
592,3701,311,699,15289
593,3718,314,697,15271
594,3715,319,709,15257
595,3701,330,695,15274
596,3703,323,715,15259
597,3722,324,695,15259
598,3717,327,711,15245
599,3706,349,698,15247
600,3694,356,689,15261
601,3705,366,690,15239
602,3719,341,711,15229
603,3729,318,729,15224
604,3736,333,722,15209
605,3711,350,706,15233
606,3720,347,712,15221
607,3688,367,718,15227
608,3685,372,713,15230
609,3681,354,720,15245
610,3663,365,725,15247
611,3670,359,731,15240
612,3683,360,721,15236
613,3696,348,728,15228
614,3686,360,725,15229
615,3670,394,716,15220
616,3676,358,726,15240
617,3662,364,728,15246
618,3676,351,740,15233
619,3692,341,733,15234
620,3692,353,729,15226
621,3665,366,732,15237
622,3654,372,719,15255
623,3649,371,729,15251
624,3639,368,747,15246
625,3646,351,763,15240
626,3631,346,776,15247
627,3634,363,764,15239
628,3619,369,735,15277
629,3639,348,765,15248
630,3627,348,767,15258
631,3627,353,754,15266
632,3622,353,744,15281
633,3647,340,745,15268
634,3648,342,759,15251
635,3637,367,754,15242
636,3619,372,763,15246
637,3613,381,746,15260
638,3611,342,795,15252
639,3616,351,806,15227
640,3616,355,793,15236
641,3607,360,778,15255
642,3591,395,753,15261
643,3581,380,769,15270
644,3575,393,782,15250
645,3572,372,815,15241
646,3550,363,822,15265
647,3569,355,822,15254
648,3540,384,818,15258
649,3561,360,800,15279
650,3543,377,786,15294
651,3567,371,768,15294
652,3570,371,753,15306
653,3576,374,759,15291
654,3553,381,767,15299
655,3548,370,759,15323
656,3524,377,767,15332
657,3530,367,775,15328
658,3516,362,795,15327
659,3512,359,790,15339
660,3491,390,776,15343
661,3503,387,777,15333
662,3531,358,797,15314
663,3532,365,802,15301
664,3511,395,773,15321
665,3497,385,754,15364
666,3502,376,753,15369
667,3504,360,778,15358
668,3495,361,766,15378
669,3501,358,759,15382
670,3513,355,759,15373
671,3515,331,783,15371
672,3520,344,764,15372
673,3544,333,750,15373
674,3528,323,762,15387
675,3551,327,749,15373
676,3573,324,728,15375
677,3562,326,733,15379
678,3561,334,714,15391
679,3548,341,717,15394
680,3531,358,715,15396
681,3555,342,691,15412
682,3553,341,702,15404
683,3540,361,712,15387
684,3547,356,700,15397
685,3565,343,688,15404
686,3579,330,694,15397
687,3568,341,704,15387
688,3569,327,712,15392
689,3558,347,709,15386
690,3563,335,700,15402
691,3559,345,703,15393
692,3560,335,703,15402
693,3559,370,708,15363
694,3570,350,733,15347
695,3572,343,729,15356
696,3577,355,713,15355
697,3572,347,730,15351
698,3550,346,733,15371
699,3551,346,755,15348
700,3561,362,728,15349
701,3536,370,738,15356
702,3547,370,733,15350
703,3539,365,713,15383
704,3552,351,702,15395
705,3538,361,702,15399
706,3538,358,702,15402
707,3532,353,717,15398
708,3538,349,725,15388
709,3511,358,723,15408
710,3510,347,720,15423
711,3533,339,713,15415
712,3540,323,724,15413
713,3516,342,728,15414
714,3501,349,722,15428
715,3504,352,734,15410
716,3527,345,745,15383
717,3520,358,726,15396
718,3531,345,755,15369
719,3503,352,753,15392
720,3500,365,747,15388
721,3508,345,755,15392
722,3506,334,746,15414
723,3522,311,750,15417
724,3521,303,740,15436
725,3516,302,743,15439
726,3530,339,701,15430
727,3505,358,712,15425
728,3488,384,713,15415
729,3526,354,704,15416
