Iteration,S,E,I,R
0,19969,11,17,3
1,19953,25,17,5
2,19937,34,23,6
3,19921,39,29,11
4,19894,56,36,14
5,19868,63,50,19
6,19815,100,61,24
7,19748,136,83,33
8,19675,168,118,39
9,19584,212,149,55
10,19436,299,193,72
11,19271,381,256,92
12,19067,473,343,117
13,18763,639,428,170
14,18397,822,552,229
15,17962,1040,689,309
16,17430,1291,870,409
17,16764,1590,1131,515
18,15969,1911,1449,671
19,14923,2385,1808,884
20,13739,2904,2240,1117
21,12492,3358,2763,1387
22,11102,3768,3341,1789
23,9692,4100,3972,2236
24,8213,4410,4644,2733
25,6732,4636,5324,3308
26,5377,4704,5939,3980
27,4212,4600,6414,4774
28,3323,4190,6823,5664
29,2548,3791,7094,6567
30,1979,3274,7273,7474
31,1530,2815,7237,8418
32,1181,2406,7046,9367
33,910,2031,6805,10254
34,734,1658,6479,11129
35,627,1338,6050,11985
36,565,1032,5632,12771
37,481,849,5138,13532
38,423,683,4732,14162
39,407,545,4317,14731
40,408,428,3915,15249
41,415,368,3501,15716
42,416,321,3155,16108
43,442,252,2845,16461
44,465,217,2541,16777
45,499,174,2281,17046
46,523,167,2021,17289
47,561,153,1768,17518
48,599,133,1563,17705
49,637,127,1363,17873
50,653,122,1255,17970
51,688,107,1100,18105
52,727,109,985,18179
53,766,97,880,18257
54,802,88,778,18332
55,850,82,689,18379
56,893,78,621,18408
57,931,76,555,18438
58,971,72,508,18449
59,1036,65,463,18436
60,1086,64,432,18418
61,1147,67,398,18388
62,1191,74,353,18382
63,1240,58,339,18363
64,1287,67,301,18345
65,1337,46,287,18330
66,1392,45,242,18321
67,1448,49,217,18286
68,1501,42,195,18262
69,1571,34,193,18202
70,1632,37,164,18167
71,1681,39,148,18132
72,1739,31,148,18082
73,1798,33,131,18038
74,1851,35,119,17995
75,1911,24,115,17950
76,1960,30,98,17912
77,2015,31,95,17859
78,2070,27,97,17806
79,2128,25,84,17763
80,2187,23,76,17714
81,2238,27,68,17667
82,2300,23,62,17615
83,2352,20,62,17566
84,2416,20,56,17508
85,2476,22,49,17453
86,2534,20,51,17395
87,2578,15,49,17358
88,2632,15,43,17310
89,2672,14,43,17271
90,2725,11,43,17221
91,2767,14,42,17177
92,2821,15,39,17125
93,2861,16,35,17088
94,2920,16,32,17032
95,2960,16,33,16991
96,3007,13,38,16942
97,3065,16,35,16884
98,3111,18,32,16839
99,3154,18,32,16796
100,3203,20,29,16748
101,3238,13,33,16716
102,3296,14,30,16660
103,3350,16,25,16609
104,3390,17,28,16565
105,3449,17,24,16510
106,3496,17,24,16463
107,3554,16,22,16408
108,3595,14,24,16367
109,3653,12,22,16313
110,3689,10,22,16279
111,3732,10,22,16236
112,3781,11,21,16187
113,3817,11,24,16148
114,3861,9,25,16105
115,3904,9,24,16063
116,3943,4,29,16024
117,3980,6,27,15987
118,4016,4,28,15952
119,4077,4,25,15894
120,4134,3,24,15839
121,4172,6,18,15804
122,4228,4,18,15750
123,4268,11,15,15706
124,4318,10,12,15660
125,4366,8,11,15615
126,4412,6,11,15571
127,4460,6,11,15523
128,4500,9,12,15479
129,4547,7,13,15433
130,4595,6,14,15385
131,4628,8,11,15353
132,4682,8,12,15298
133,4725,8,10,15257
134,4774,9,10,15207
135,4820,9,9,15162
136,4866,7,11,15116
137,4906,5,13,15076
138,4944,7,12,15037
139,4980,12,11,14997
140,5010,14,16,14960
141,5055,11,17,14917
142,5093,10,18,14879
143,5119,16,18,14847
144,5152,14,20,14814
145,5185,14,21,14780
146,5215,13,22,14750
147,5252,16,22,14710
148,5285,15,25,14675
149,5328,19,25,14628
150,5366,23,22,14589
151,5401,19,23,14557
152,5440,16,24,14520
153,5485,18,23,14474
154,5515,19,21,14445
155,5561,19,20,14400
156,5604,14,24,14358
157,5642,12,24,14322
158,5671,19,20,14290
159,5713,18,21,14248
160,5743,15,23,14219
161,5785,17,23,14175
162,5809,18,25,14148
163,5835,18,26,14121
164,5882,15,29,14074
165,5914,17,28,14041
166,5942,20,34,14004
167,5983,25,36,13956
168,6015,28,40,13917
169,6044,30,41,13885
170,6064,32,50,13854
171,6077,35,50,13838
172,6108,34,51,13807
173,6136,37,51,13776
174,6152,33,58,13757
175,6184,42,54,13720
176,6217,39,64,13680
177,6221,47,70,13662
178,6234,50,68,13648
179,6251,59,71,13619
180,6269,53,80,13598
181,6273,59,81,13587
182,6291,59,86,13564
183,6322,59,92,13527
184,6345,60,99,13496
185,6356,65,109,13470
186,6373,71,117,13439
187,6383,84,117,13416
188,6391,95,123,13391
189,6398,99,144,13359
190,6411,101,145,13343
191,6418,97,161,13324
192,6407,111,160,13322
193,6390,129,170,13311
194,6373,143,189,13295
195,6373,145,205,13277
196,6370,151,223,13256
197,6327,172,243,13258
198,6295,190,271,13244
199,6267,201,293,13239
200,6241,213,308,13238
201,6193,232,344,13231
202,6146,259,375,13220
203,6113,264,406,13217
204,6028,310,432,13230
205,5961,320,466,13253
206,5883,338,514,13265
207,5778,395,533,13294
208,5696,408,568,13328
209,5602,435,610,13353
210,5511,434,649,13406
211,5419,457,683,13441
212,5334,454,741,13471
213,5238,458,780,13524
214,5106,489,814,13591
215,4997,522,828,13653
216,4890,532,866,13712
217,4745,573,899,13783
218,4628,569,934,13869
219,4484,568,998,13950
220,4362,574,1041,14023
221,4251,574,1075,14100
222,4124,588,1112,14176
223,4024,571,1142,14263
224,3894,598,1157,14351
225,3782,582,1181,14455
226,3674,571,1184,14571
227,3588,577,1155,14680
228,3503,538,1181,14778
229,3401,527,1189,14883
230,3290,551,1179,14980
231,3236,502,1215,15047
232,3179,481,1181,15159
233,3105,481,1136,15278
234,3050,467,1094,15389
235,2996,447,1082,15475
236,2949,436,1055,15560
237,2878,439,1006,15677
238,2843,411,999,15747
239,2809,394,992,15805
240,2745,410,975,15870
241,2712,401,947,15940
242,2678,376,943,16003
243,2655,356,902,16087
244,2638,361,865,16136
245,2609,349,854,16188
246,2609,334,827,16230
247,2578,339,820,16263
248,2582,313,802,16303
249,2587,297,786,16330
250,2591,289,768,16352
251,2610,291,716,16383
252,2632,288,691,16389
253,2655,271,681,16393
254,2672,252,679,16397
255,2680,259,648,16413
256,2697,265,628,16410
257,2723,242,610,16425
258,2760,217,611,16412
259,2785,217,591,16407
260,2807,206,591,16396
261,2828,205,563,16404
262,2866,204,549,16381
263,2894,201,539,16366
264,2915,209,518,16358
265,2917,222,507,16354
266,2944,224,488,16344
267,2998,215,484,16303
268,3039,197,490,16274
269,3080,191,478,16251
270,3110,198,464,16228
271,3140,190,465,16205
272,3171,204,440,16185
273,3205,205,445,16145
274,3255,209,419,16117
275,3289,186,446,16079
276,3318,193,447,16042
277,3356,202,430,16012
278,3387,199,437,15977
279,3423,187,445,15945
280,3463,173,447,15917
281,3476,191,436,15897
282,3514,179,426,15881
283,3542,173,413,15872
284,3554,196,394,15856
285,3596,185,388,15831
286,3626,178,382,15814
287,3659,170,392,15779
288,3679,166,387,15768
289,3708,165,377,15750
