Iteration,S,E,I,R
0,19965,15,18,2
1,19950,28,17,5
2,19937,33,21,9
3,19918,42,28,12
4,19899,51,33,17
5,19870,69,42,19
6,19825,91,64,20
7,19771,121,81,27
8,19691,164,111,34
9,19601,204,143,52
10,19467,283,180,70
11,19328,340,239,93
12,19126,451,290,133
13,18868,586,381,165
14,18546,736,506,212
15,18105,968,632,295
16,17579,1246,791,384
17,16889,1549,1082,480
18,16064,1936,1363,637
19,15144,2277,1749,830
20,14014,2774,2150,1062
21,12678,3272,2701,1349
22,11232,3795,3285,1688
23,9773,4172,3936,2119
24,8257,4476,4645,2622
25,6790,4673,5288,3249
26,5489,4678,5895,3938
27,4369,4473,6479,4679
28,3376,4187,6902,5535
29,2543,3827,7185,6445
30,1920,3407,7278,7395
31,1460,2945,7275,8320
32,1124,2472,7098,9306
33,869,2091,6817,10223
34,719,1662,6512,11107
35,611,1329,6120,11940
36,515,1086,5682,12717
37,450,837,5262,13451
38,414,689,4750,14147
39,386,551,4391,14672
40,381,433,3981,15205
41,381,347,3607,15665
42,389,298,3231,16082
43,388,265,2906,16441
44,412,219,2608,16761
45,432,192,2328,17048
46,461,169,2076,17294
47,479,164,1839,17518
48,493,159,1598,17750
49,513,151,1441,17895
50,553,124,1270,18053
51,599,109,1141,18151
52,654,92,1003,18251
53,692,92,890,18326
54,727,96,767,18410
55,767,82,686,18465
56,815,77,602,18506
57,851,77,532,18540
58,898,66,487,18549
59,940,62,431,18567
60,995,54,391,18560
61,1064,49,350,18537
62,1126,45,312,18517
63,1183,42,282,18493
64,1239,42,256,18463
65,1289,42,226,18443
66,1346,46,211,18397
67,1402,40,190,18368
68,1458,37,173,18332
69,1495,34,168,18303
70,1560,28,158,18254
71,1637,29,143,18191
72,1688,30,119,18163
73,1736,26,109,18129
74,1783,26,96,18095
75,1832,23,85,18060
76,1897,19,79,18005
77,1949,18,76,17957
78,1996,22,69,17913
79,2060,25,65,17850
80,2124,22,62,17792
81,2170,15,61,17754
82,2219,13,50,17718
83,2282,9,48,17661
84,2327,14,40,17619
85,2375,13,40,17572
86,2423,18,36,17523
87,2468,14,39,17479
88,2523,12,37,17428
89,2583,14,31,17372
90,2634,11,32,17323
91,2697,9,30,17264
92,2751,9,23,17217
93,2801,10,23,17166
94,2845,8,22,17125
95,2888,8,19,17085
96,2939,5,22,17034
97,2977,7,20,16996
98,3032,5,19,16944
99,3086,3,19,16892
100,3132,6,20,16842
101,3182,5,20,16793
102,3238,7,19,16736
103,3279,5,20,16696
104,3324,9,18,16649
105,3371,12,15,16602
106,3413,11,16,16560
107,3447,9,20,16524
108,3498,12,22,16468
109,3551,10,21,16418
110,3592,5,23,16380
111,3626,7,19,16348
112,3665,10,17,16308
113,3706,10,18,16266
114,3754,8,15,16223
115,3800,11,14,16175
116,3831,10,15,16144
117,3883,8,15,16094
118,3937,5,18,16040
119,3971,6,18,16005
120,4024,5,15,15956
121,4068,6,13,15913
122,4109,3,14,15874
123,4142,4,13,15841
124,4183,3,14,15800
125,4239,3,13,15745
126,4290,3,14,15693
127,4343,5,12,15640
128,4385,8,11,15596
129,4435,7,11,15547
130,4479,5,14,15502
131,4512,4,15,15469
132,4552,4,13,15431
133,4590,5,15,15390
134,4636,5,13,15346
135,4678,7,12,15303
136,4724,6,11,15259
137,4767,5,13,15215
138,4803,3,14,15180
139,4846,1,14,15139
140,4878,4,11,15107
141,4913,6,10,15071
142,4954,8,9,15029
143,5006,7,12,14975
144,5056,6,12,14926
