Iteration,S,E,I,R
0,19962,18,19,1
1,19954,22,20,4
2,19939,31,20,10
3,19919,41,25,15
4,19908,45,31,16
5,19884,58,41,17
6,19848,74,56,22
7,19789,114,69,28
8,19718,150,96,36
9,19635,200,115,50
10,19511,265,154,70
11,19379,321,210,90
12,19214,401,267,118
13,18981,520,343,156
14,18669,657,469,205
15,18289,851,604,256
16,17812,1087,776,325
17,17223,1372,974,431
18,16505,1728,1213,554
19,15631,2164,1501,704
20,14682,2491,1930,897
21,13567,2924,2348,1161
22,12282,3383,2867,1468
23,10846,3865,3435,1854
24,9373,4281,4072,2274
25,7893,4585,4708,2814
26,6478,4713,5419,3390
27,5232,4611,6005,4152
28,4066,4518,6475,4941
29,3101,4208,6906,5785
30,2411,3690,7213,6686
31,1818,3242,7304,7636
32,1394,2795,7207,8604
33,1066,2399,6962,9573
34,841,1960,6728,10471
35,678,1604,6389,11329
36,578,1284,5980,12158
37,516,1014,5543,12927
38,447,833,5084,13636
39,403,675,4675,14247
40,398,555,4211,14836
41,394,439,3823,15344
42,384,362,3461,15793
43,408,310,3057,16225
44,434,257,2729,16580
45,462,213,2456,16869
46,482,180,2165,17173
47,507,148,1956,17389
48,535,152,1719,17594
49,579,126,1562,17733
50,626,106,1369,17899
51,658,110,1194,18038
52,706,96,1062,18136
53,742,89,942,18227
54,786,78,826,18310
55,836,69,731,18364
56,886,77,646,18391
57,930,67,589,18414
58,984,59,529,18428
59,1024,68,479,18429
60,1077,64,425,18434
61,1134,59,376,18431
62,1183,52,334,18431
63,1251,54,291,18404
64,1291,56,260,18393
65,1358,42,235,18365
66,1408,48,216,18328
67,1460,46,187,18307
68,1511,45,177,18267
69,1558,40,160,18242
70,1607,37,142,18214
71,1663,31,140,18166
72,1708,30,130,18132
73,1775,29,116,18080
74,1831,29,106,18034
75,1874,27,99,18000
76,1926,27,87,17960
77,1973,29,81,17917
78,2032,29,79,17860
79,2076,25,81,17818
80,2115,33,76,17776
81,2165,33,72,17730
82,2233,29,72,17666
83,2295,28,68,17609
84,2349,25,65,17561
85,2412,20,67,17501
86,2453,23,61,17463
87,2486,23,63,17428
88,2540,19,60,17381
89,2582,20,48,17350
90,2637,24,48,17291
91,2689,20,49,17242
92,2730,24,39,17207
93,2781,24,43,17152
94,2838,24,48,17090
95,2879,26,46,17049
96,2937,24,51,16988
97,2990,19,55,16936
98,3053,17,54,16876
99,3099,17,50,16834
100,3144,15,48,16793
101,3191,23,46,16740
102,3260,21,40,16679
103,3299,21,41,16639
104,3350,20,37,16593
105,3400,14,39,16547
106,3438,16,42,16504
107,3490,17,39,16454
108,3535,18,34,16413
109,3585,21,30,16364
110,3623,19,33,16325
111,3671,18,36,16275
112,3720,16,34,16230
113,3770,14,32,16184
114,3819,15,30,16136
115,3857,14,30,16099
116,3897,14,32,16057
117,3938,12,32,16018
118,3982,18,29,15971
119,4030,19,28,15923
120,4073,20,29,15878
121,4113,20,28,15839
122,4153,18,30,15799
123,4195,19,24,15762
124,4237,20,25,15718
125,4281,19,27,15673
126,4314,23,27,15636
127,4352,18,33,15597
128,4396,18,36,15550
129,4438,16,38,15508
130,4472,19,33,15476
131,4520,19,31,15430
132,4569,17,32,15382
133,4605,19,32,15344
134,4636,20,33,15311
135,4674,24,34,15268
136,4711,25,35,15229
137,4747,26,34,15193
138,4783,26,42,15149
139,4814,30,45,15111
140,4847,24,53,15076
141,4882,28,51,15039
142,4921,29,52,14998
143,4955,32,53,14960
144,4990,29,59,14922
145,5024,34,62,14880
146,5069,32,69,14830
147,5101,37,66,14796
148,5136,39,60,14765
149,5166,41,57,14736
150,5209,31,61,14699
151,5235,35,58,14672
152,5267,34,61,14638
153,5308,32,69,14591
154,5336,41,64,14559
155,5363,45,68,14524
156,5394,43,63,14500
157,5430,40,60,14470
158,5461,36,67,14436
159,5494,36,63,14407
160,5526,39,62,14373
161,5550,45,68,14337
162,5576,43,73,14308
163,5613,41,76,14270
164,5644,48,75,14233
165,5684,48,76,14192
166,5705,60,75,14160
167,5733,56,86,14125
168,5756,64,87,14093
169,5779,73,90,14058
170,5796,72,96,14036
171,5812,89,96,14003
172,5826,79,107,13988
173,5842,81,122,13955
174,5861,84,129,13926
175,5872,83,138,13907
176,5880,85,147,13888
177,5890,89,146,13875
178,5892,99,146,13863
179,5904,105,157,13834
180,5909,103,165,13823
181,5927,109,166,13798
182,5924,119,174,13783
183,5931,115,184,13770
184,5929,123,196,13752
185,5934,122,209,13735
186,5936,123,226,13715
187,5922,140,234,13704
188,5917,158,238,13687
189,5895,175,255,13675
190,5873,192,277,13658
191,5858,193,287,13662
192,5858,206,293,13643
193,5831,206,321,13642
194,5800,217,329,13654
195,5784,212,349,13655
196,5730,247,360,13663
197,5681,273,374,13672
198,5620,305,409,13666
199,5574,306,445,13675
200,5508,316,478,13698
201,5442,334,495,13729
202,5392,323,540,13745
203,5346,331,551,13772
204,5301,335,562,13802
205,5240,349,588,13823
206,5187,365,612,13836
207,5101,383,641,13875
208,5027,409,649,13915
209,4952,417,679,13952
210,4864,445,710,13981
211,4774,463,735,14028
212,4699,466,769,14066
213,4597,484,795,14124
214,4466,514,834,14186
215,4379,515,872,14234
216,4280,522,921,14277
217,4149,550,918,14383
218,4028,587,944,14441
219,3921,574,975,14530
220,3817,569,995,14619
221,3729,541,1013,14717
222,3653,518,1032,14797
223,3573,521,1046,14860
224,3500,502,1062,14936
225,3425,507,1057,15011
226,3375,483,1052,15090
227,3302,485,1042,15171
228,3248,478,1038,15236
229,3205,465,1014,15316
230,3165,439,1001,15395
231,3087,448,986,15479
232,3021,445,979,15555
233,2976,428,989,15607
234,2924,415,986,15675
235,2877,405,972,15746
236,2814,412,952,15822
237,2785,414,933,15868
238,2751,392,914,15943
239,2746,363,904,15987
240,2758,328,898,16016
241,2738,311,843,16108
242,2733,321,798,16148
243,2737,318,782,16163
244,2739,331,769,16161
245,2727,325,746,16202
246,2718,324,745,16213
247,2723,311,717,16249
248,2733,277,739,16251
249,2754,270,728,16248
250,2776,250,719,16255
251,2795,252,681,16272
252,2805,262,659,16274
253,2798,267,666,16269
254,2796,265,641,16298
255,2819,250,620,16311
256,2838,249,611,16302
257,2863,249,592,16296
258,2884,257,571,16288
259,2940,245,556,16259
260,2965,227,547,16261
261,2980,235,529,16256
262,3006,227,513,16254
263,3023,218,504,16255
264,3065,215,490,16230
265,3091,225,481,16203
266,3128,210,484,16178
267,3144,208,472,16176
268,3189,211,467,16133
269,3226,198,456,16120
270,3261,195,447,16097
271,3285,180,462,16073
272,3298,199,449,16054
273,3323,205,448,16024
274,3362,205,434,15999
275,3396,183,452,15969
276,3406,198,441,15955
277,3445,204,422,15929
278,3466,203,423,15908
279,3513,202,416,15869
280,3549,187,425,15839
281,3578,189,429,15804
282,3603,183,424,15790
283,3649,179,433,15739
284,3682,192,421,15705
285,3708,207,418,15667
286,3729,205,434,15632
287,3756,201,431,15612
288,3778,192,445,15585
289,3779,215,450,15556
290,3802,246,438,15514
291,3815,259,451,15475
292,3819,263,457,15461
293,3822,276,444,15458
294,3838,276,450,15436
295,3859,273,471,15397
296,3890,265,471,15374
297,3902,255,484,15359
298,3911,272,482,15335
299,3931,272,493,15304
300,3927,264,513,15296
301,3949,256,526,15269
302,3939,285,509,15267
303,3950,276,522,15252
304,3941,293,529,15237
305,3948,286,543,15223
306,3953,281,557,15209
307,3952,279,552,15217
308,3944,291,557,15208
309,3968,285,534,15213
310,3972,296,538,15194
311,3991,277,565,15167
312,4007,297,551,15145
313,3998,329,541,15132
314,4014,321,530,15135
315,4027,306,551,15116
316,4037,313,553,15097
317,4057,299,581,15063
318,4064,315,584,15037
319,4059,320,595,15026
320,4050,334,605,15011
321,4066,325,623,14986
322,4049,326,642,14983
323,4056,296,655,14993
324,4024,313,642,15021
325,3991,345,646,15018
326,3991,336,660,15013
327,3980,342,669,15009
328,3968,354,667,15011
329,3965,367,683,14985
330,3966,368,700,14966
331,3951,352,718,14979
332,3939,356,725,14980
333,3934,360,734,14972
334,3904,363,727,15006
335,3933,355,720,14992
336,3931,332,728,15009
337,3902,351,733,15014
338,3898,352,743,15007
339,3895,363,730,15012
340,3869,379,724,15028
341,3846,375,735,15044
342,3839,376,710,15075
343,3806,377,724,15093
344,3794,375,745,15086
345,3769,393,740,15098
346,3774,386,755,15085
347,3765,378,776,15081
348,3778,360,793,15069
349,3761,353,778,15108
350,3751,362,755,15132
351,3737,373,738,15152
352,3727,379,743,15151
353,3747,366,746,15141
354,3737,378,737,15148
355,3739,395,734,15132
356,3721,394,739,15146
357,3725,389,756,15130
358,3722,393,753,15132
359,3705,401,753,15141
360,3679,394,773,15154
361,3672,402,789,15137
362,3656,396,798,15150
363,3644,398,819,15139
364,3632,391,820,15157
365,3624,388,835,15153
366,3623,395,795,15187
367,3596,399,811,15194
368,3567,421,789,15223
369,3560,431,774,15235
370,3538,415,787,15260
371,3514,414,794,15278
372,3500,411,828,15261
373,3484,393,831,15292
374,3468,389,832,15311
375,3479,385,827,15309
376,3454,389,840,15317
377,3472,371,833,15324
378,3459,367,833,15341
379,3439,361,826,15374
380,3435,368,813,15384
381,3411,370,803,15416
382,3417,370,789,15424
383,3429,343,791,15437
384,3447,339,761,15453
385,3456,324,761,15459
386,3455,325,735,15485
387,3438,334,721,15507
388,3472,314,720,15494
389,3492,295,734,15479
390,3516,316,716,15452
391,3500,325,710,15465
392,3531,338,699,15432
393,3538,334,694,15434
394,3530,348,676,15446
395,3541,333,687,15439
396,3550,322,683,15445
397,3560,311,691,15438
398,3583,299,696,15422
399,3606,314,664,15416
400,3627,306,652,15415
401,3624,317,653,15406
402,3608,345,639,15408
403,3614,341,642,15403
404,3612,344,635,15409
405,3626,334,632,15408
406,3627,330,640,15403
407,3631,348,641,15380
408,3640,330,646,15384
409,3642,318,645,15395
410,3640,322,656,15382
411,3647,301,681,15371
412,3667,313,686,15334
413,3686,312,678,15324
414,3700,313,675,15312
415,3708,295,662,15335
416,3736,292,635,15337
417,3741,295,635,15329
418,3753,299,622,15326
419,3763,312,620,15305
420,3758,306,652,15284
421,3790,296,635,15279
422,3794,296,630,15280
423,3801,314,635,15250
424,3814,325,633,15228
425,3808,340,638,15214
426,3803,330,666,15201
427,3811,323,654,15212
428,3807,326,656,15211
429,3825,341,643,15191
430,3847,338,652,15163
431,3846,353,665,15136
432,3850,334,695,15121
433,3868,338,696,15098
434,3881,338,680,15101
435,3866,351,667,15116
436,3856,365,646,15133
437,3839,363,688,15110
438,3820,362,697,15121
439,3807,362,698,15133
440,3786,378,714,15122
441,3786,351,734,15129
442,3786,350,734,15130
443,3764,373,715,15148
444,3754,371,706,15169
445,3747,335,748,15170
446,3748,349,733,15170
447,3740,352,727,15181
448,3739,335,734,15192
449,3734,343,737,15186
450,3718,351,750,15181
451,3694,372,732,15202
452,3693,381,729,15197
453,3697,376,728,15199
454,3657,378,742,15223
455,3665,367,737,15231
456,3635,383,722,15260
457,3631,357,750,15262
458,3623,356,741,15280
459,3612,360,733,15295
460,3601,371,742,15286
461,3586,383,739,15292
462,3574,394,751,15281
463,3579,381,753,15287
464,3566,407,750,15277
465,3544,400,750,15306
466,3518,401,752,15329
467,3518,393,750,15339
468,3538,368,749,15345
469,3532,356,738,15374
470,3522,345,753,15380
471,3531,333,759,15377
472,3543,332,744,15381
473,3536,345,739,15380
474,3538,331,756,15375
475,3533,344,755,15368
476,3516,347,763,15374
477,3528,324,765,15383
478,3495,350,742,15413
479,3489,352,756,15403
480,3467,360,754,15419
481,3471,340,746,15443
482,3476,319,732,15473
483,3495,307,746,15452
484,3497,330,710,15463
485,3509,324,692,15475
486,3507,335,680,15478
487,3505,351,668,15476
488,3476,363,688,15473
489,3481,340,705,15474
490,3465,356,700,15479
491,3458,346,709,15487
492,3450,360,723,15467
493,3423,354,726,15497
494,3434,353,723,15490
495,3441,346,729,15484
496,3424,362,707,15507
497,3423,341,716,15520
498,3421,322,723,15534
499,3430,307,726,15537
500,3445,309,714,15532
501,3452,307,693,15548
502,3491,314,662,15533
503,3480,324,654,15542
504,3493,319,657,15531
505,3482,324,663,15531
506,3501,317,654,15528
507,3514,318,632,15536
508,3525,316,651,15508
509,3538,309,643,15510
510,3548,303,651,15498
511,3572,329,637,15462
512,3600,322,649,15429
513,3607,309,650,15434
514,3627,317,634,15422
515,3646,315,644,15395
516,3636,320,630,15414
517,3641,316,641,15402
518,3656,319,635,15390
519,3673,294,659,15374
520,3677,310,634,15379
521,3702,295,657,15346
522,3666,332,638,15364
523,3675,318,652,15355
524,3689,298,664,15349
525,3718,288,655,15339
526,3703,322,649,15326
527,3714,333,641,15312
528,3725,319,643,15313
529,3703,333,632,15332
530,3691,343,636,15330
531,3707,343,638,15312
532,3713,339,638,15310
533,3728,325,655,15292
534,3724,328,657,15291
535,3722,323,657,15298
536,3711,309,690,15290
537,3706,333,685,15276
538,3726,323,691,15260
539,3715,334,671,15280
540,3719,313,690,15278
541,3716,318,693,15273
542,3724,330,682,15264
543,3729,333,675,15263
544,3733,320,678,15269
545,3735,311,665,15289
546,3743,319,662,15276
547,3724,339,666,15271
548,3714,349,682,15255
549,3713,359,683,15245
550,3695,371,688,15246
551,3701,349,700,15250
552,3677,368,699,15256
553,3693,384,689,15234
554,3710,357,701,15232
555,3730,337,706,15227
556,3740,306,704,15250
557,3751,320,672,15257
558,3747,308,661,15284
559,3743,319,664,15274
560,3754,328,670,15248
561,3772,318,685,15225
562,3782,308,689,15221
563,3775,307,703,15215
564,3779,330,671,15220
565,3806,309,700,15185
566,3795,335,700,15170
567,3787,335,702,15176
568,3764,352,696,15188
569,3760,369,701,15170
570,3749,381,706,15164
571,3758,376,707,15159
572,3780,359,706,15155
573,3755,381,699,15165
574,3761,375,724,15140
575,3753,381,728,15138
576,3749,388,711,15152
577,3736,398,707,15159
578,3736,386,727,15151
579,3734,369,746,15151
580,3747,359,736,15158
581,3735,365,744,15156
582,3724,356,766,15154
583,3723,377,766,15134
584,3718,369,775,15138
585,3703,373,770,15154
586,3694,370,772,15164
587,3687,383,771,15159
588,3670,389,775,15166
589,3658,401,789,15152
590,3636,410,796,15158
591,3628,410,778,15184
592,3610,422,777,15191
593,3597,417,794,15192
594,3603,411,795,15191
595,3588,402,822,15188
596,3568,396,833,15203
597,3549,398,824,15229
598,3529,392,818,15261
599,3502,387,827,15284
600,3478,391,817,15314
601,3484,366,818,15332
602,3451,378,831,15340
603,3452,359,823,15366
604,3436,371,839,15354
605,3389,407,818,15386
606,3401,397,820,15382
607,3386,374,832,15408
608,3379,370,823,15428
609,3378,373,819,15430
610,3379,379,786,15456
611,3377,375,776,15472
612,3381,375,763,15481
613,3387,357,788,15468
614,3411,341,800,15448
615,3435,338,778,15449
616,3430,348,772,15450
617,3417,353,772,15458
618,3446,354,751,15449
619,3413,356,751,15480
620,3438,364,741,15457
621,3462,370,721,15447
622,3468,358,715,15459
623,3490,334,738,15438
624,3478,358,704,15460
625,3501,372,691,15436
626,3522,354,685,15439
627,3515,349,694,15442
628,3536,335,700,15429
629,3529,359,702,15410
630,3529,348,705,15418
631,3546,348,690,15416
632,3549,350,699,15402
633,3556,345,708,15391
634,3558,344,714,15384
635,3540,346,730,15384
636,3534,351,728,15387
637,3535,355,731,15379
638,3544,352,733,15371
639,3563,354,731,15352
640,3552,351,744,15353
641,3550,346,755,15349
642,3541,359,758,15342
643,3543,341,762,15354
644,3553,335,760,15352
645,3576,321,742,15361
646,3566,356,732,15346
647,3574,374,710,15342
648,3566,395,699,15340
649,3577,391,714,15318
650,3605,382,694,15319
651,3606,368,706,15320
652,3614,335,733,15318
653,3595,350,719,15336
654,3593,349,724,15334
655,3606,352,706,15336
656,3603,349,709,15339
657,3598,320,724,15358
658,3598,327,698,15377
659,3627,312,693,15368
660,3623,327,687,15363
661,3628,331,684,15357
662,3617,332,710,15341
663,3626,337,714,15323
664,3637,343,694,15326
665,3652,347,700,15301
666,3639,349,738,15274
667,3642,342,721,15295
668,3618,353,721,15308
669,3621,340,708,15331
670,3614,334,742,15310
671,3625,319,747,15309
672,3599,348,751,15302
673,3602,365,737,15296
674,3593,359,761,15287
675,3593,356,755,15296
676,3587,364,752,15297
677,3571,374,752,15303
678,3564,381,754,15301
679,3558,365,769,15308
680,3548,381,769,15302
681,3548,361,775,15316
682,3538,344,791,15327
683,3551,366,755,15328
684,3541,362,746,15351
685,3544,364,746,15346
686,3571,343,758,15328
687,3584,351,717,15348
688,3573,355,724,15348
689,3583,357,709,15351
690,3570,353,707,15370
691,3575,347,716,15362
692,3575,355,705,15365
693,3590,367,695,15348
694,3585,371,697,15347
695,3595,356,705,15344
696,3591,352,719,15338
697,3599,347,713,15341
698,3599,350,712,15339
699,3598,349,695,15358
700,3609,339,677,15375
701,3626,325,688,15361
702,3613,353,692,15342
703,3595,376,684,15345
704,3608,368,698,15326
705,3597,368,717,15318
706,3623,358,729,15290
707,3617,381,720,15282
708,3621,382,729,15268
709,3616,381,741,15262
710,3611,395,756,15238
711,3589,402,768,15241
712,3590,407,761,15242
713,3570,392,772,15266
714,3555,379,779,15287
715,3548,387,781,15284
716,3543,390,792,15275
717,3526,387,798,15289
718,3492,403,802,15303
719,3457,391,805,15347
720,3423,420,782,15375
721,3418,402,808,15372
722,3439,379,802,15380
723,3445,371,814,15370
724,3446,386,789,15379
725,3436,360,794,15410
726,3411,354,784,15451
727,3402,364,766,15468
728,3425,351,767,15457
729,3436,338,759,15467
