Iteration,S,E,I,R
86,2481,19,44,17456
87,2536,18,42,17404
88,2577,15,44,17364
89,2630,15,49,17306
90,2676,19,46,17259
91,2732,18,44,17206
92,2775,14,48,17163
93,2817,14,46,17123
94,2866,14,46,17074
95,2906,19,43,17032
96,2958,16,45,16981
97,3009,15,46,16930
98,3056,19,42,16883
99,3092,18,45,16845
100,3138,14,42,16806
101,3186,13,36,16765
102,3225,12,31,16732
103,3274,14,28,16684
104,3314,16,26,16644
105,3368,10,24,16598
106,3426,9,25,16540
107,3465,6,21,16508
108,3518,7,18,16457
109,3562,7,18,16413
110,3607,7,16,16370
111,3656,7,15,16322
112,3700,6,13,16281
113,3748,6,14,16232
114,3798,4,17,16181
115,3845,9,15,16131
116,3886,5,15,16094
117,3934,5,14,16047
118,3972,7,14,16007
119,4021,5,16,15958
120,4065,4,14,15917
121,4112,5,12,15871
122,4159,4,14,15823
123,4210,4,17,15769
124,4256,6,16,15722
125,4290,10,17,15683
126,4330,9,18,15643
127,4380,11,18,15591
128,4432,9,20,15539
129,4484,9,21,15486
130,4522,3,22,15453
131,4564,6,18,15412
132,4606,8,17,15369
133,4658,9,15,15318
134,4691,8,16,15285
135,4729,9,17,15245
136,4771,10,16,15203
137,4815,13,14,15158
138,4857,9,17,15117
139,4891,9,18,15082
140,4930,12,20,15038
141,4966,12,24,14998
142,5012,12,26,14950
143,5036,14,25,14925
144,5079,13,24,14884
145,5114,17,23,14846
146,5143,18,23,14816
147,5185,18,24,14773
148,5218,19,24,14739
149,5261,19,27,14693
150,5305,24,23,14648
151,5363,18,27,14592
152,5394,18,29,14559
153,5438,19,32,14511
154,5474,20,31,14475
155,5509,23,25,14443
156,5543,20,29,14408
157,5569,22,30,14379
158,5606,25,26,14343
159,5655,26,26,14293
160,5678,23,34,14265
161,5703,28,31,14238
162,5731,32,34,14203
163,5753,30,37,14180
164,5783,31,40,14146
165,5803,39,44,14114
166,5834,38,52,14076
167,5849,40,52,14059
168,5874,35,60,14031
169,5887,45,64,14004
170,5911,41,78,13970
171,5930,50,79,13941
172,5950,57,82,13911
173,5976,60,85,13879
174,6000,61,89,13850
175,6026,63,82,13829
176,6055,59,96,13790
177,6073,65,104,13758
178,6088,74,100,13738
179,6102,77,114,13707
180,6102,88,114,13696
181,6112,86,124,13678
182,6129,93,130,13648
183,6129,96,142,13633
184,6128,99,158,13615
185,6140,103,163,13594
186,6143,115,170,13572
187,6143,129,175,13553
188,6152,127,174,13547
189,6140,144,184,13532
190,6129,148,204,13519
191,6119,157,216,13508
192,6112,176,226,13486
193,6116,168,239,13477
194,6109,157,254,13480
195,6093,170,260,13477
196,6066,185,273,13476
197,6051,183,285,13481
198,6025,192,304,13479
199,6002,203,322,13473
200,5963,208,357,13472
201,5913,229,373,13485
202,5865,244,406,13485
203,5803,282,404,13511
204,5747,287,446,13520
205,5700,302,452,13546
206,5659,296,467,13578
207,5599,320,486,13595
208,5511,337,511,13641
209,5443,347,527,13683
210,5377,357,558,13708
211,5304,373,593,13730
212,5222,388,603,13787
213,5146,404,622,13828
214,5063,411,671,13855
215,4986,442,689,13883
216,4892,465,708,13935
217,4799,477,717,14007
218,4709,490,745,14056
219,4617,489,792,14102
220,4519,497,819,14165
221,4434,499,838,14229
222,4355,519,844,14282
223,4265,511,893,14331
224,4170,494,926,14410
225,4088,491,930,14491
226,3976,512,945,14567
227,3863,509,970,14658
228,3789,473,999,14739
229,3693,495,1004,14808
230,3608,496,1028,14868
231,3546,493,1006,14955
232,3444,515,1021,15020
233,3345,534,1027,15094
234,3299,494,1056,15151
235,3211,504,1043,15242
236,3149,476,1071,15304
237,3080,466,1041,15413
238,3032,438,1061,15469
239,2972,441,1030,15557
240,2909,456,999,15636
241,2877,421,1011,15691
242,2869,393,994,15744
243,2825,389,982,15804
244,2767,405,953,15875
245,2746,380,941,15933
246,2713,374,916,15997
247,2708,362,873,16057
248,2696,351,843,16110
249,2665,352,836,16147
250,2664,316,839,16181
251,2640,316,831,16213
252,2631,305,819,16245
253,2619,291,790,16300
254,2603,283,779,16335
255,2631,242,761,16366
256,2607,256,725,16412
257,2632,267,699,16402
258,2640,260,669,16431
259,2653,271,631,16445
260,2691,234,636,16439
261,2716,239,607,16438
262,2730,233,594,16443
263,2748,245,574,16433
264,2798,241,537,16424
265,2845,229,540,16386
266,2853,222,529,16396
267,2859,228,518,16395
268,2886,210,512,16392
269,2923,210,497,16370
270,2976,191,493,16340
271,3013,186,496,16305
272,3044,184,481,16291
273,3070,173,479,16278
274,3101,176,467,16256
275,3133,170,447,16250
276,3185,161,447,16207
277,3226,154,443,16177
278,3247,177,417,16159
279,3277,187,392,16144
280,3318,178,389,16115
281,3370,178,376,16076
282,3391,176,375,16058
283,3437,182,359,16022
284,3462,183,361,15994
285,3527,163,371,15939
286,3563,169,367,15901
287,3624,167,358,15851
288,3661,166,360,15813
289,3694,185,335,15786
290,3739,178,336,15747
291,3793,177,345,15685
292,3828,188,348,15636
293,3868,175,349,15608
294,3891,167,356,15586
295,3909,193,342,15556
296,3945,179,362,15514
297,3993,162,375,15470
298,4033,182,360,15425
299,4083,175,360,15382
300,4121,175,368,15336
301,4139,197,362,15302
302,4165,201,358,15276
303,4175,202,371,15252
304,4201,204,381,15214
305,4233,209,398,15160
306,4259,211,400,15130
307,4274,217,401,15108
308,4290,236,396,15078
309,4295,238,392,15075
310,4309,242,399,15050
311,4326,246,407,15021
312,4349,225,420,15006
313,4368,231,426,14975
314,4370,234,453,14943
315,4371,245,458,14926
316,4363,244,463,14930
317,4369,242,491,14898
318,4375,253,495,14877
319,4388,246,501,14865
320,4353,266,512,14869
321,4347,263,523,14867
322,4330,282,523,14865
323,4340,289,519,14852
324,4341,303,516,14840
325,4315,314,535,14836
326,4326,313,559,14802
327,4318,333,576,14773
328,4336,300,607,14757
329,4302,307,615,14776
330,4283,303,637,14777
331,4261,329,643,14767
332,4243,345,642,14770
333,4221,356,653,14770
334,4202,364,672,14762
335,4167,367,692,14774
336,4146,385,672,14797
337,4126,376,695,14803
338,4099,384,713,14804
339,4059,379,742,14820
340,4007,394,759,14840
341,3975,384,771,14870
342,3915,401,788,14896
343,3882,415,791,14912
344,3847,414,797,14942
345,3809,403,807,14981
346,3783,405,824,14988
347,3771,381,823,15025
348,3754,384,815,15047
349,3712,403,799,15086
350,3698,386,810,15106
351,3679,381,790,15150
352,3650,398,774,15178
353,3644,400,768,15188
354,3630,400,759,15211
355,3600,406,767,15227
356,3609,387,767,15237
357,3616,368,775,15241
358,3590,383,749,15278
359,3598,381,763,15258
360,3588,382,758,15272
361,3581,386,742,15291
362,3555,387,761,15297
363,3548,385,764,15303
364,3506,388,772,15334
365,3513,363,793,15331
366,3514,339,796,15351
367,3489,344,779,15388
368,3492,336,782,15390
369,3468,335,764,15433
370,3443,344,780,15433
371,3435,354,763,15448
372,3445,342,775,15438
373,3444,342,767,15447
374,3442,348,768,15442
375,3447,360,763,15430
376,3430,375,783,15412
377,3405,390,781,15424
378,3391,384,791,15434
379,3378,387,779,15456
380,3356,399,777,15468
381,3375,363,768,15494
382,3387,358,760,15495
383,3362,368,760,15510
384,3371,342,783,15504
385,3357,353,765,15525
386,3360,354,757,15529
387,3353,370,731,15546
388,3365,363,723,15549
389,3391,340,727,15542
390,3410,327,729,15534
391,3396,341,728,15535
392,3402,333,745,15520
393,3412,330,722,15536
394,3419,334,709,15538
395,3414,353,690,15543
396,3431,339,681,15549
397,3431,338,689,15542
398,3431,356,699,15514
399,3443,343,691,15523
400,3473,325,684,15518
401,3485,312,683,15520
402,3506,318,666,15510
403,3500,311,691,15498
404,3512,294,691,15503
405,3542,298,667,15493
406,3542,311,663,15484
407,3551,327,647,15475
408,3571,304,670,15455
409,3580,306,658,15456
410,3592,287,670,15451
411,3626,289,662,15423
412,3624,282,669,15425
413,3615,288,660,15437
414,3629,286,656,15429
415,3647,299,656,15398
416,3654,301,650,15395
417,3657,308,649,15386
418,3675,312,646,15367
419,3666,310,647,15377
420,3689,304,653,15354
421,3713,294,655,15338
422,3724,301,645,15330
423,3740,304,651,15305
424,3752,316,653,15279
425,3760,322,660,15258
426,3787,306,646,15261
427,3802,303,649,15246
428,3793,329,637,15241
429,3795,326,656,15223
430,3780,342,655,15223
431,3796,330,674,15200
432,3765,341,673,15221
433,3751,347,674,15228
434,3738,376,675,15211
435,3733,368,698,15201
436,3716,371,703,15210
437,3713,364,713,15210
438,3694,363,714,15229
439,3691,378,702,15229
440,3670,387,721,15222
441,3683,381,711,15225
442,3681,361,733,15225
443,3659,378,715,15248
444,3674,341,760,15225
445,3668,332,747,15253
446,3681,354,735,15230
447,3680,375,725,15220
448,3694,358,736,15212
449,3732,345,748,15175
450,3724,343,752,15181
451,3708,363,731,15198
452,3695,359,739,15207
453,3702,361,727,15210
454,3698,375,719,15208
455,3680,376,734,15210
456,3676,380,710,15234
457,3660,361,734,15245
458,3648,351,732,15269
459,3653,343,720,15284
460,3625,365,728,15282
461,3628,358,735,15279
462,3616,363,737,15284
463,3591,363,757,15289
464,3588,346,739,15327
465,3576,363,734,15327
466,3561,375,729,15335
467,3572,343,745,15340
468,3557,348,750,15345
469,3564,341,745,15350
470,3571,354,727,15348
471,3560,347,756,15337
472,3530,380,758,15332
473,3513,389,752,15346
474,3519,371,751,15359
475,3529,374,749,15348
476,3519,384,716,15381
477,3504,355,724,15417
478,3491,353,725,15431
479,3465,375,736,15424
480,3467,342,745,15446
481,3455,353,723,15469
482,3461,331,709,15499
483,3485,321,697,15497
484,3475,330,714,15481
485,3489,330,702,15479
486,3474,347,703,15476
487,3465,331,702,15502
488,3470,338,700,15492
489,3454,332,703,15511
490,3456,300,704,15540
491,3449,298,703,15550
492,3429,316,700,15555
493,3420,307,692,15581
494,3416,309,694,15581
495,3402,333,681,15584
496,3413,318,697,15572
497,3414,320,678,15588
498,3438,318,667,15577
499,3428,324,683,15565
500,3443,315,708,15534
501,3455,328,675,15542
502,3445,322,679,15554
503,3454,315,668,15563
504,3473,309,669,15549
505,3467,325,671,15537
506,3453,342,676,15529
507,3473,311,676,15540
508,3469,322,657,15552
509,3471,298,671,15560
510,3458,308,658,15576
511,3471,289,644,15596
512,3470,296,634,15600
513,3506,276,636,15582
514,3504,281,622,15593
515,3521,283,611,15585
516,3553,271,610,15566
517,3563,285,587,15565
518,3600,273,608,15519
519,3622,263,611,15504
520,3622,269,588,15521
521,3629,279,575,15517
522,3650,273,586,15491
523,3655,282,595,15468
524,3663,267,607,15463
525,3676,282,612,15430
526,3693,282,618,15407
527,3675,299,618,15408
528,3684,305,607,15404
529,3696,286,642,15376
530,3710,298,631,15361
531,3707,310,625,15358
532,3698,327,622,15353
533,3703,334,620,15343
534,3697,321,629,15353
535,3713,317,634,15336
536,3722,295,638,15345
537,3712,314,631,15343
538,3716,302,647,15335
539,3704,310,663,15323
540,3725,293,665,15317
541,3733,291,665,15311
542,3722,313,633,15332
543,3721,329,630,15320
544,3751,321,639,15289
545,3770,314,639,15277
546,3742,333,632,15293
547,3729,330,629,15312
548,3764,321,627,15288
549,3783,304,637,15276
550,3794,301,649,15256
551,3799,293,654,15254
552,3780,331,621,15268
553,3774,319,637,15270
554,3766,344,628,15262
555,3765,330,638,15267
556,3755,340,634,15271
557,3751,343,636,15270
558,3762,345,631,15262
559,3772,337,652,15239
560,3776,338,643,15243
561,3769,354,653,15224
562,3763,345,661,15231
563,3756,344,656,15244
564,3779,320,693,15208
565,3771,347,665,15217
566,3777,326,698,15199
567,3771,334,682,15213
568,3778,336,672,15214
569,3750,336,684,15230
570,3763,328,685,15224
571,3771,346,658,15225
572,3786,334,663,15217
573,3779,348,652,15221
574,3802,319,687,15192
575,3797,313,700,15190
576,3799,322,692,15187
577,3802,344,661,15193
578,3800,326,677,15197
579,3813,312,669,15206
580,3807,322,662,15209
581,3832,305,680,15183
582,3826,310,663,15201
583,3826,313,647,15214
584,3836,311,640,15213
585,3834,302,647,15217
586,3854,289,647,15210
587,3859,299,638,15204
588,3879,307,640,15174
589,3887,303,666,15144
590,3865,325,662,15148
591,3851,343,663,15143
592,3878,331,684,15107
593,3864,330,695,15111
594,3849,340,689,15122
595,3830,332,689,15149
596,3856,313,686,15145
597,3847,336,670,15147
598,3842,340,677,15141
599,3838,347,686,15129
600,3837,360,687,15116
601,3847,372,672,15109
602,3858,343,733,15066
603,3850,361,722,15067
604,3821,360,728,15091
605,3822,358,716,15104
606,3843,350,703,15104
607,3843,351,686,15120
608,3828,346,720,15106
609,3829,349,717,15105
610,3833,336,746,15085
611,3838,347,728,15087
612,3813,363,727,15097
613,3799,369,755,15077
614,3818,350,748,15084
615,3799,328,764,15109
616,3801,343,760,15096
617,3789,333,772,15106
618,3763,377,745,15115
619,3752,397,737,15114
620,3737,383,743,15137
621,3747,380,736,15137
622,3744,378,730,15148
623,3733,376,744,15147
624,3715,376,760,15149
625,3716,378,775,15131
626,3690,401,761,15148
627,3686,407,769,15138
628,3695,398,761,15146
629,3695,366,794,15145
630,3676,388,775,15161
631,3658,403,770,15169
632,3637,402,768,15193
633,3617,405,760,15218
634,3628,400,750,15222
635,3604,401,751,15244
636,3622,391,755,15232
637,3604,386,762,15248
638,3594,393,731,15282
639,3600,378,753,15269
640,3610,369,774,15247
641,3606,366,775,15253
642,3610,357,745,15288
643,3582,352,745,15321
644,3575,340,736,15349
645,3563,354,737,15346
646,3571,334,762,15333
647,3596,327,754,15323
648,3592,330,732,15346
649,3591,333,730,15346
650,3613,325,721,15341
651,3633,327,718,15322
652,3628,340,723,15309
653,3635,331,745,15289
654,3640,356,732,15272
655,3653,342,734,15271
656,3656,358,736,15250
657,3638,359,741,15262
658,3627,369,758,15246
659,3628,351,769,15252
660,3621,342,776,15261
661,3620,343,789,15248
662,3639,323,779,15259
663,3640,345,768,15247
664,3644,336,774,15246
665,3669,327,763,15241
666,3663,321,755,15261
667,3618,367,732,15283
668,3609,367,742,15282
669,3606,358,734,15302
670,3607,336,738,15319
671,3612,338,744,15306
672,3601,348,713,15338
673,3606,332,724,15338
674,3612,333,708,15347
675,3618,348,680,15354
676,3593,368,665,15374
677,3597,353,688,15362
678,3599,355,690,15356
679,3624,347,710,15319
680,3652,343,710,15295
681,3669,331,705,15295
682,3681,327,705,15287
683,3650,349,707,15294
684,3652,341,711,15296
685,3624,350,713,15313
686,3649,320,718,15313
687,3641,345,698,15316
688,3637,353,717,15293
689,3640,366,708,15286
690,3652,328,723,15297
691,3611,342,731,15316
692,3598,357,718,15327
693,3596,357,712,15335
694,3596,343,721,15340
695,3609,346,725,15320
696,3603,355,726,15316
697,3597,360,735,15308
698,3595,343,749,15313
699,3598,363,734,15305
700,3570,348,758,15324
701,3545,378,756,15321
702,3534,363,766,15337
703,3517,351,768,15364
704,3509,349,769,15373
705,3498,364,754,15384
706,3500,357,761,15382
707,3479,372,749,15400
708,3481,370,752,15397
709,3483,364,758,15395
710,3498,347,770,15385
711,3474,348,756,15422
712,3480,351,750,15419
713,3504,333,751,15412
714,3498,334,762,15406
715,3476,346,751,15427
716,3448,367,749,15436
717,3451,349,743,15457
718,3446,345,744,15465
719,3474,329,745,15452
720,3483,293,764,15460
721,3503,291,748,15458
722,3485,316,725,15474
723,3470,334,732,15464
724,3474,329,735,15462
725,3449,349,732,15470
726,3451,343,719,15487
727,3465,340,717,15478
728,3447,339,726,15488
729,3443,330,714,15513
