Iteration,S,E,I,R
0,19960,20,19,1
1,19947,31,17,5
2,19921,47,25,7
3,19897,54,42,7
4,19855,81,53,11
5,19799,114,70,17
6,19738,140,100,22
7,19654,176,134,36
8,19529,262,159,50
9,19387,342,207,64
10,19197,440,276,87
11,18959,567,345,129
12,18699,662,468,171
13,18315,841,610,234
14,17789,1122,771,318
15,17193,1394,982,431
16,16475,1695,1249,581
17,15627,2073,1546,754
18,14583,2520,1928,969
19,13409,2957,2419,1215
20,12077,3446,2928,1549
21,10681,3881,3533,1905
22,9172,4220,4212,2396
23,7662,4543,4842,2953
24,6270,4655,5500,3575
25,5037,4562,6124,4277
26,3963,4332,6593,5112
27,3060,4049,6913,5978
28,2349,3668,7103,6880
29,1827,3175,7177,7821
30,1433,2674,7095,8798
31,1128,2270,6885,9717
32,890,1890,6624,10596
33,746,1517,6261,11476
34,596,1255,5900,12249
35,500,1012,5480,13008
36,438,812,5082,13668
37,409,643,4632,14316
38,394,495,4193,14918
39,389,405,3778,15428
40,390,339,3322,15949
41,389,288,2957,16366
42,410,243,2631,16716
43,429,206,2343,17022
44,455,180,2067,17298
45,478,155,1868,17499
46,488,132,1688,17692
47,509,119,1503,17869
48,552,110,1334,18004
49,589,98,1190,18123
50,633,83,1063,18221
51,675,74,939,18312
52,720,74,850,18356
53,769,67,777,18387
54,818,71,688,18423
55,872,65,606,18457
56,900,77,523,18500
57,943,81,467,18509
58,999,72,420,18509
59,1045,70,378,18507
60,1093,72,339,18496
61,1150,64,313,18473
62,1214,62,280,18444
63,1272,49,264,18415
64,1331,44,237,18388
65,1387,43,219,18351
66,1446,34,195,18325
67,1500,33,169,18298
68,1560,29,142,18269
69,1623,25,127,18225
70,1685,27,115,18173
71,1754,26,105,18115
72,1797,28,91,18084
73,1855,27,90,18028
74,1914,27,80,17979
75,1956,30,74,17940
76,2003,28,64,17905
77,2061,25,60,17854
78,2116,20,59,17805
79,2172,21,52,17755
80,2235,16,53,17696
81,2291,17,49,17643
82,2330,23,49,17598
83,2383,19,55,17543
84,2423,24,50,17503
85,2484,21,45,17450
86,2536,14,49,17401
87,2583,18,47,17352
88,2629,15,48,17308
89,2694,21,39,17246
90,2746,23,33,17198
91,2799,20,32,17149
92,2846,15,34,17105
93,2893,17,31,17059
94,2933,19,30,17018
95,2983,17,37,16963
96,3029,13,44,16914
97,3070,16,40,16874
98,3114,18,37,16831
99,3164,20,33,16783
100,3197,20,33,16750
101,3248,20,32,16700
102,3290,17,35,16658
103,3339,19,37,16605
104,3375,17,39,16569
105,3408,18,35,16539
106,3455,13,36,16496
107,3505,12,36,16447
108,3543,9,34,16414
109,3575,12,34,16379
110,3625,12,36,16327
111,3664,9,31,16296
112,3706,13,30,16251
113,3741,16,31,16212
114,3771,17,31,16181
115,3811,21,29,16139
116,3859,16,32,16093
117,3898,12,35,16055
118,3939,16,35,16010
119,3972,20,36,15972
120,4017,17,38,15928
121,4062,16,39,15883
122,4104,18,36,15842
123,4146,16,36,15802
124,4182,20,35,15763
125,4230,17,40,15713
126,4261,23,35,15681
127,4311,19,42,15628
128,4340,19,44,15597
129,4386,20,43,15551
130,4429,26,39,15506
131,4478,25,43,15454
132,4516,23,43,15418
133,4568,20,43,15369
134,4588,20,45,15347
135,4624,28,42,15306
136,4662,24,45,15269
137,4711,23,42,15224
138,4747,21,47,15185
139,4778,22,50,15150
140,4823,23,51,15103
141,4862,21,56,15061
142,4889,28,58,15025
143,4916,35,57,14992
144,4955,40,54,14951
145,4975,40,54,14931
146,5014,38,57,14891
147,5059,42,61,14838
148,5100,38,64,14798
149,5134,39,68,14759
150,5174,44,70,14712
151,5198,46,70,14686
152,5226,42,75,14657
153,5249,51,78,14622
154,5295,47,74,14584
155,5333,43,78,14546
156,5365,51,78,14506
157,5400,46,88,14466
158,5420,53,95,14432
159,5442,53,101,14404
160,5468,54,108,14370
161,5489,67,99,14345
162,5505,70,108,14317
163,5523,75,120,14282
164,5543,81,123,14253
165,5551,81,137,14231
166,5565,87,135,14213
167,5576,98,142,14184
168,5587,103,154,14156
169,5597,101,162,14140
170,5606,106,165,14123
171,5619,100,186,14095
172,5631,109,201,14059
173,5638,112,207,14043
174,5656,116,211,14017
175,5652,135,204,14009
176,5648,139,211,14002
177,5641,137,224,13998
178,5632,142,243,13983
179,5617,154,259,13970
180,5605,175,268,13952
181,5598,183,277,13942
182,5587,191,290,13932
183,5572,198,292,13938
184,5556,216,295,13933
185,5538,205,324,13933
186,5533,197,357,13913
187,5484,232,344,13940
188,5444,241,370,13945
189,5401,266,381,13952
190,5372,273,415,13940
191,5317,285,426,13972
192,5255,312,458,13975
193,5207,318,471,14004
194,5140,336,494,14030
195,5095,348,521,14036
196,5054,336,566,14044
197,4976,348,611,14065
198,4915,353,653,14079
199,4842,376,647,14135
200,4771,384,664,14181
201,4693,407,695,14205
202,4614,409,721,14256
203,4537,416,742,14305
204,4465,414,776,14345
205,4379,437,786,14398
206,4297,430,803,14470
207,4214,464,803,14519
208,4131,444,837,14588
209,4045,457,844,14654
210,4001,419,861,14719
211,3932,428,867,14773
212,3864,430,883,14823
213,3787,425,893,14895
214,3726,429,920,14925
215,3651,432,928,14989
216,3593,420,915,15072
217,3544,429,910,15117
218,3482,424,903,15191
219,3443,403,902,15252
220,3392,416,863,15329
221,3345,398,864,15393
222,3288,408,846,15458
223,3256,387,841,15516
224,3239,380,831,15550
225,3194,381,810,15615
226,3164,372,796,15668
227,3144,357,806,15693
228,3122,336,810,15732
229,3110,327,794,15769
230,3095,302,784,15819
231,3097,296,759,15848
232,3071,301,752,15876
233,3068,306,735,15891
234,3053,305,733,15909
235,3046,308,716,15930
236,3017,298,707,15978
237,2996,312,693,15999
238,2988,301,694,16017
239,2987,279,691,16043
240,2996,287,675,16042
241,3007,272,661,16060
242,3041,252,637,16070
243,3049,252,608,16091
244,3061,246,597,16096
245,3087,240,578,16095
246,3095,239,566,16100
247,3106,239,525,16130
248,3118,228,531,16123
249,3143,220,522,16115
250,3171,207,520,16102
251,3171,211,503,16115
252,3196,222,489,16093
253,3217,216,491,16076
254,3232,218,474,16076
255,3264,223,454,16059
256,3288,213,445,16054
257,3328,197,433,16042
258,3370,189,412,16029
259,3417,183,432,15968
260,3428,188,429,15955
261,3449,197,430,15924
262,3472,206,408,15914
263,3510,190,409,15891
264,3538,185,405,15872
265,3569,187,392,15852
266,3600,185,391,15824
267,3624,193,389,15794
268,3651,198,390,15761
269,3682,192,392,15734
270,3734,174,402,15690
271,3777,175,396,15652
272,3806,212,358,15624
273,3831,209,383,15577
274,3846,216,382,15556
275,3877,193,409,15521
276,3914,200,390,15496
277,3954,206,376,15464
278,3978,203,385,15434
279,4008,214,395,15383
280,4038,216,393,15353
281,4055,233,393,15319
282,4076,227,384,15313
283,4087,217,398,15298
284,4121,222,404,15253
285,4149,228,424,15199
286,4159,240,420,15181
287,4154,255,411,15180
288,4185,240,435,15140
289,4199,252,440,15109
290,4192,265,449,15094
291,4197,272,445,15086
292,4216,278,459,15047
293,4241,256,473,15030
294,4259,261,480,15000
295,4265,275,505,14955
296,4253,280,524,14943
297,4245,288,530,14937
298,4238,310,515,14937
299,4241,302,525,14932
300,4235,302,522,14941
301,4220,325,528,14927
302,4206,346,547,14901
303,4217,329,572,14882
304,4193,341,569,14897
305,4185,324,594,14897
306,4162,334,615,14889
307,4138,336,637,14889
308,4138,343,650,14869
309,4106,346,658,14890
310,4098,350,654,14898
311,4090,345,673,14892
312,4066,328,694,14912
313,4059,340,697,14904
314,4033,342,707,14918
315,4009,353,727,14911
316,3970,379,732,14919
317,3946,392,763,14899
318,3931,372,754,14943
319,3926,373,766,14935
320,3928,359,771,14942
321,3915,375,776,14934
322,3879,382,794,14945
323,3859,382,792,14967
324,3832,382,815,14971
325,3802,381,833,14984
326,3759,397,843,15001
327,3727,393,861,15019
328,3697,417,855,15031
329,3674,421,850,15055
330,3617,421,865,15097
331,3582,438,838,15142
332,3562,409,839,15190
333,3536,406,841,15217
334,3516,401,846,15237
335,3470,415,863,15252
336,3440,404,873,15283
337,3449,389,850,15312
338,3398,402,840,15360
339,3387,379,841,15393
340,3396,372,826,15406
341,3372,378,810,15440
342,3364,359,820,15457
343,3350,384,785,15481
344,3329,384,793,15494
345,3336,366,792,15506
346,3342,341,800,15517
347,3360,328,811,15501
348,3376,328,788,15508
349,3392,308,781,15519
350,3378,317,756,15549
351,3374,326,738,15562
352,3384,315,731,15570
353,3387,311,716,15586
354,3406,319,689,15586
355,3410,311,699,15580
356,3427,325,693,15555
357,3433,353,678,15536
358,3450,335,664,15551
359,3466,325,663,15546
360,3498,314,641,15547
361,3521,308,634,15537
362,3543,305,634,15518
363,3532,311,639,15518
364,3559,292,654,15495
365,3565,291,645,15499
366,3586,297,639,15478
367,3610,294,638,15458
368,3621,298,630,15451
369,3621,320,616,15443
370,3616,336,626,15422
371,3623,329,643,15405
372,3631,309,671,15389
373,3635,318,644,15403
374,3643,308,668,15381
375,3665,297,668,15370
376,3678,298,655,15369
377,3688,313,626,15373
378,3701,312,624,15363
379,3710,297,623,15370
380,3762,296,627,15315
381,3782,307,606,15305
382,3807,291,622,15280
383,3824,299,609,15268
384,3845,300,618,15237
385,3835,318,638,15209
386,3836,323,639,15202
387,3837,320,653,15190
388,3823,332,631,15214
389,3845,316,645,15194
390,3847,335,628,15190
391,3821,354,629,15196
392,3809,339,647,15205
393,3832,313,647,15208
394,3839,305,643,15213
395,3858,291,654,15197
396,3888,309,645,15158
397,3881,298,639,15182
398,3874,291,635,15200
399,3876,288,624,15212
400,3875,307,616,15202
401,3862,328,613,15197
402,3880,308,623,15189
403,3870,318,621,15191
404,3854,347,620,15179
405,3859,340,639,15162
406,3833,342,655,15170
407,3811,358,669,15162
408,3800,342,678,15180
409,3794,367,665,15174
410,3777,364,656,15203
411,3771,362,665,15202
412,3767,341,698,15194
413,3805,324,697,15174
414,3802,325,714,15159
415,3806,329,723,15142
416,3822,360,691,15127
417,3808,367,698,15127
418,3795,376,700,15129
419,3787,350,742,15121
420,3776,359,747,15118
421,3780,343,738,15139
422,3782,330,722,15166
423,3762,330,720,15188
424,3762,332,716,15190
425,3758,332,715,15195
426,3733,342,716,15209
427,3749,321,725,15205
428,3729,331,733,15207
429,3740,321,733,15206
430,3728,346,731,15195
431,3704,359,743,15194
432,3686,359,748,15207
433,3642,364,746,15248
434,3636,346,755,15263
435,3629,351,751,15269
436,3620,354,745,15281
437,3606,348,767,15279
438,3617,342,753,15288
439,3620,343,731,15306
440,3597,353,740,15310
441,3587,358,758,15297
442,3573,371,747,15309
443,3593,358,759,15290
444,3584,359,734,15323
445,3579,340,746,15335
446,3573,332,735,15360
447,3585,340,716,15359
448,3554,343,717,15386
449,3564,320,721,15395
450,3546,360,691,15403
451,3532,364,693,15411
452,3528,346,718,15408
453,3514,344,706,15436
454,3510,323,719,15448
455,3508,330,709,15453
456,3511,326,704,15459
457,3506,322,708,15464
458,3517,323,695,15465
459,3532,309,689,15470
460,3564,288,689,15459
461,3573,275,664,15488
462,3580,271,637,15512
463,3575,305,638,15482
464,3583,294,660,15463
465,3598,290,659,15453
466,3613,299,654,15434
467,3622,317,631,15430
468,3629,303,652,15416
469,3630,309,646,15415
470,3631,338,635,15396
471,3610,337,640,15413
472,3593,333,669,15405
473,3613,319,665,15403
474,3591,316,668,15425
475,3604,298,686,15412
476,3605,304,673,15418
477,3590,319,670,15421
478,3584,339,665,15412
479,3589,325,690,15396
480,3615,320,671,15394
481,3591,332,663,15414
482,3611,340,642,15407
483,3591,355,638,15416
484,3584,346,641,15429
485,3590,345,639,15426
486,3606,342,648,15404
487,3620,335,673,15372
488,3611,347,665,15377
489,3574,357,678,15391
490,3575,341,677,15407
491,3578,339,684,15399
492,3559,359,668,15414
