Iteration,S,E,I,R
0,19970,10,17,3
1,19957,19,21,3
2,19939,32,25,4
3,19924,33,37,6
4,19892,54,45,9
5,19860,69,60,11
6,19810,96,78,16
7,19730,155,88,27
8,19649,202,117,32
9,19543,254,155,48
10,19407,314,207,72
11,19216,429,254,101
12,19000,535,335,130
13,18703,673,445,179
14,18340,838,578,244
15,17891,1065,720,324
16,17325,1330,911,434
17,16592,1690,1149,569
18,15816,1993,1477,714
19,14810,2430,1854,906
20,13668,2916,2262,1154
21,12382,3368,2802,1448
22,10937,3878,3353,1832
23,9372,4325,3988,2315
24,7946,4543,4672,2839
25,6568,4616,5339,3477
26,5280,4597,5938,4185
27,4112,4443,6478,4967
28,3169,4143,6887,5801
29,2390,3812,7112,6686
30,1826,3293,7305,7576
31,1381,2792,7332,8495
32,1056,2318,7172,9454
33,833,1951,6830,10386
34,672,1582,6478,11268
35,554,1262,6083,12101
36,491,996,5635,12878
37,437,791,5168,13604
38,380,685,4669,14266
39,375,554,4266,14805
40,379,434,3858,15329
41,373,364,3441,15822
42,391,298,3049,16262
43,412,229,2732,16627
44,417,196,2425,16962
45,426,177,2143,17254
46,444,168,1896,17492
47,484,151,1673,17692
48,507,143,1472,17878
49,549,122,1306,18023
50,584,114,1170,18132
51,626,104,1034,18236
52,672,86,905,18337
53,715,91,795,18399
54,757,83,714,18446
55,815,65,654,18466
56,857,62,579,18502
57,895,72,519,18514
58,951,69,458,18522
59,1015,61,426,18498
60,1065,55,396,18484
61,1130,61,355,18454
62,1191,49,330,18430
63,1250,49,298,18403
64,1291,45,271,18393
65,1338,41,238,18383
66,1380,42,211,18367
67,1442,35,201,18322
68,1500,31,178,18291
69,1563,35,166,18236
70,1617,26,155,18202
71,1692,29,130,18149
72,1748,33,114,18105
73,1805,32,108,18055
74,1862,29,97,18012
75,1924,26,81,17969
76,1988,26,75,17911
77,2054,19,74,17853
78,2105,21,67,17807
79,2165,18,66,17751
80,2231,18,66,17685
81,2283,23,62,17632
82,2339,21,62,17578
83,2385,27,53,17535
84,2442,23,54,17481
85,2490,23,47,17440
86,2553,24,46,17377
87,2619,21,44,17316
88,2672,17,43,17268
89,2716,11,41,17232
90,2757,13,37,17193
91,2807,8,41,17144
92,2856,9,35,17100
93,2902,11,29,17058
94,2950,8,28,17014
95,3010,9,24,16957
96,3060,11,23,16906
97,3104,13,21,16862
98,3150,10,24,16816
99,3203,5,28,16764
100,3255,4,26,16715
101,3299,7,23,16671
102,3347,10,21,16622
103,3394,7,23,16576
104,3437,9,22,16532
105,3483,10,19,16488
106,3538,10,18,16434
107,3593,9,20,16378
108,3645,8,16,16331
109,3706,8,16,16270
110,3748,11,14,16227
111,3789,10,18,16183
112,3825,13,17,16145
113,3860,15,16,16109
114,3908,17,19,16056
115,3957,17,23,16003
116,3997,14,30,15959
117,4025,15,29,15931
118,4064,14,31,15891
119,4098,16,30,15856
120,4143,17,29,15811
121,4189,15,31,15765
122,4223,12,34,15731
123,4251,21,35,15693
124,4296,18,40,15646
125,4333,21,36,15610
126,4382,19,41,15558
127,4425,20,34,15521
128,4453,22,37,15488
