Iteration,S,E,I,R
0,19962,18,16,4
1,19945,29,20,6
2,19936,29,23,12
3,19921,38,28,13
4,19887,62,35,16
5,19848,83,52,17
6,19797,107,75,21
7,19732,152,86,30
8,19658,180,120,42
9,19562,223,154,61
10,19435,278,208,79
11,19263,357,276,104
12,19035,488,342,135
13,18779,606,427,188
14,18417,791,548,244
15,17988,995,716,301
16,17414,1280,905,401
17,16745,1619,1122,514
18,15858,2038,1450,654
19,14898,2417,1845,840
20,13726,2903,2300,1071
21,12477,3355,2784,1384
22,11085,3814,3375,1726
23,9546,4285,3985,2184
24,8089,4472,4739,2700
25,6580,4710,5378,3332
26,5258,4648,6055,4039
27,4147,4424,6570,4859
28,3193,4107,6985,5715
29,2467,3664,7197,6672
30,1853,3249,7302,7596
31,1391,2819,7233,8557
32,1089,2360,7072,9479
33,853,1971,6794,10382
34,683,1609,6438,11270
35,552,1296,6051,12101
36,461,1050,5613,12876
37,430,821,5162,13587
38,391,651,4736,14222
39,383,527,4291,14799
40,388,451,3833,15328
41,396,377,3443,15784
42,395,320,3095,16190
43,402,257,2756,16585
44,426,205,2448,16921
45,442,174,2195,17189
46,463,158,1940,17439
47,496,131,1724,17649
48,507,124,1516,17853
49,537,116,1345,18002
50,589,96,1203,18112
51,643,90,1062,18205
52,673,95,928,18304
53,694,97,824,18385
54,749,83,736,18432
55,792,74,663,18471
56,843,76,601,18480
57,892,82,529,18497
58,945,75,478,18502
59,999,59,447,18495
60,1030,64,393,18513
61,1083,55,356,18506
62,1142,50,323,18485
63,1184,57,294,18465
64,1245,48,268,18439
65,1304,46,238,18412
66,1352,59,208,18381
67,1431,52,198,18319
68,1479,35,191,18295
69,1543,32,168,18257
70,1599,33,152,18216
71,1649,30,136,18185
72,1699,34,129,18138
73,1752,32,121,18095
74,1791,36,115,18058
75,1858,24,110,18008
76,1900,32,96,17972
77,1951,25,84,17940
78,2010,24,82,17884
79,2065,27,82,17826
80,2119,24,78,17779
81,2163,20,78,17739
82,2210,25,71,17694
83,2262,25,71,17642
84,2300,27,64,17609
85,2354,28,57,17561
86,2419,17,64,17500
87,2474,20,59,17447
88,2534,21,57,17388
