Iteration,S,E,I,R
0,19968,12,17,3
1,19952,26,14,8
2,19931,39,20,10
3,19911,47,30,12
4,19875,71,37,17
5,19846,85,42,27
6,19809,91,68,32
7,19752,128,78,42
8,19665,174,111,50
9,19565,230,135,70
10,19455,282,177,86
11,19301,341,245,113
12,19079,465,314,142
13,18799,612,410,179
14,18447,798,525,230
15,18032,1022,632,314
16,17496,1264,837,403
17,16877,1554,1045,524
18,16069,1922,1354,655
19,15116,2341,1708,835
20,14032,2759,2161,1048
21,12717,3274,2691,1318
22,11258,3843,3208,1691
23,9790,4205,3892,2113
24,8216,4591,4566,2627
25,6762,4678,5325,3235
26,5459,4694,5881,3966
27,4229,4604,6388,4779
28,3282,4276,6787,5655
29,2485,3875,7082,6558
30,1905,3438,7151,7506
31,1438,2895,7234,8433
32,1135,2385,7111,9369
33,886,1990,6855,10269
34,723,1660,6403,11214
35,598,1344,5989,12069
36,501,1094,5583,12822
37,450,893,5109,13548
38,398,726,4649,14227
39,395,574,4235,14796
40,380,447,3848,15325
41,381,364,3513,15742
42,408,296,3126,16170
43,402,259,2788,16551
44,437,221,2461,16881
45,456,194,2168,17182
46,488,159,1941,17412
47,520,133,1701,17646
48,570,124,1479,17827
49,616,101,1299,17984
50,651,104,1148,18097
51,698,105,1010,18187
52,749,100,874,18277
53,779,92,783,18346
54,824,81,696,18399
55,884,68,605,18443
56,930,57,536,18477
57,989,64,482,18465
58,1025,62,432,18481
59,1061,63,392,18484
60,1098,52,360,18490
61,1147,43,321,18489
62,1206,43,273,18478
63,1258,37,252,18453
64,1317,36,219,18428
65,1381,35,196,18388
66,1430,27,188,18355
67,1472,27,169,18332
68,1524,30,151,18295
69,1577,21,147,18255
70,1636,23,123,18218
71,1699,24,107,18170
72,1753,26,100,18121
73,1806,24,93,18077
74,1855,19,93,18033
75,1907,18,89,17986
76,1960,17,84,17939
77,2001,20,80,17899
78,2065,20,66,17849
79,2128,16,66,17790
80,2183,18,55,17744
81,2242,21,53,17684
82,2296,23,42,17639
83,2350,25,42,17583
84,2405,27,42,17526
85,2460,21,45,17474
86,2515,23,45,17417
87,2563,23,43,17371
88,2605,19,44,17332
89,2656,19,43,17282
90,2707,24,39,17230
91,2751,19,41,17189
92,2796,17,43,17144
93,2833,19,46,17102
94,2876,16,49,17059
95,2914,16,45,17025
96,2965,20,41,16974
97,3022,20,40,16918
98,3058,23,42,16877
99,3106,21,44,16829
100,3160,17,45,16778
101,3211,23,40,16726
102,3253,19,43,16685
103,3305,19,43,16633
104,3339,19,46,16596
105,3378,23,41,16558
106,3406,21,47,16526
107,3441,21,47,16491
108,3472,24,48,16456
109,3521,23,46,16410
110,3547,26,44,16383
111,3581,25,44,16350
112,3619,26,43,16312
113,3662,20,45,16273
114,3698,20,46,16236
115,3739,20,46,16195
116,3779,27,43,16151
117,3825,23,41,16111
118,3874,22,44,16060
119,3911,22,41,16026
120,3944,19,45,15992
121,3983,18,44,15955
122,4016,15,49,15920
123,4058,21,47,15874
124,4087,23,49,15841
125,4124,29,43,15804
126,4152,31,46,15771
127,4175,33,49,15743
128,4215,34,52,15699
129,4258,35,55,15652
130,4297,32,56,15615
131,4335,39,50,15576
132,4371,32,54,15543
133,4408,27,59,15506
134,4452,23,62,15463
135,4474,26,59,15441
136,4514,27,56,15403
137,4549,28,54,15369
138,4594,28,55,15323
139,4632,29,46,15293
140,4660,28,45,15267
141,4703,34,46,15217
142,4743,40,49,15168
143,4790,45,50,15115
144,4831,41,50,15078
145,4871,43,54,15032
146,4913,34,67,14986
147,4948,47,65,14940
148,4979,54,65,14902
149,4999,52,76,14873
150,5027,36,91,14846
151,5062,49,86,14803
152,5091,54,86,14769
153,5120,61,84,14735
154,5150,56,91,14703
155,5171,57,92,14680
156,5192,61,100,14647
157,5214,63,103,14620
158,5232,71,109,14588
159,5234,73,127,14566
160,5251,76,139,14534
161,5257,84,136,14523
162,5257,94,138,14511
163,5289,92,152,14467
164,5299,92,155,14454
165,5298,112,151,14439
166,5326,103,165,14406
167,5330,112,170,14388
168,5333,116,163,14388
169,5341,124,175,14360
170,5342,129,198,14331
171,5357,130,199,14314
172,5369,119,211,14301
173,5365,121,212,14302
174,5365,122,220,14293
175,5356,136,219,14289
176,5367,133,231,14269
177,5351,146,235,14268
178,5347,149,243,14261
179,5342,169,239,14250
180,5329,179,255,14237
181,5337,183,268,14212
182,5330,182,279,14209
183,5324,181,290,14205
184,5294,200,305,14201
185,5274,206,323,14197
186,5254,205,343,14198
187,5237,223,343,14197
188,5201,239,365,14195
189,5184,244,363,14209
190,5139,262,382,14217
191,5123,270,379,14228
192,5098,264,405,14233
193,5074,260,414,14252
194,5038,252,436,14274
195,5004,263,449,14284
196,4955,281,462,14302
197,4915,284,494,14307
198,4848,304,518,14330
199,4802,333,530,14335
200,4766,327,555,14352
201,4706,337,572,14385
202,4649,336,581,14434
203,4580,347,579,14494
204,4540,333,592,14535
205,4504,341,591,14564
