Iteration,S,E,I,R
0,19969,11,18,2
1,19957,20,18,5
2,19936,35,23,6
3,19913,47,33,7
4,19881,62,45,12
5,19845,80,55,20
6,19798,102,76,24
7,19735,138,95,32
8,19662,177,118,43
9,19544,240,154,62
10,19406,306,207,81
11,19220,416,244,120
12,18991,536,317,156
13,18691,680,424,205
14,18331,840,563,266
15,17891,1061,711,337
16,17355,1282,924,439
17,16664,1588,1167,581
18,15803,2012,1441,744
19,14875,2379,1773,973
20,13760,2854,2180,1206
21,12535,3311,2661,1493
22,11143,3737,3251,1869
23,9704,4062,3900,2334
24,8223,4353,4577,2847
25,6813,4524,5196,3467
26,5413,4618,5842,4127
27,4248,4440,6434,4878
28,3305,4117,6883,5695
29,2574,3727,7088,6611
30,2006,3254,7222,7518
31,1542,2831,7200,8427
32,1182,2400,7009,9409
33,893,1999,6770,10338
34,730,1640,6440,11190
35,596,1338,6061,12005
36,544,1005,5695,12756
37,478,813,5191,13518
38,438,668,4728,14166
39,439,520,4317,14724
40,440,407,3896,15257
41,425,348,3460,15767
42,438,298,3089,16175
43,462,247,2772,16519
44,471,225,2463,16841
45,482,191,2180,17147
46,501,175,1940,17384
47,534,144,1740,17582
48,568,125,1547,17760
49,599,115,1378,17908
50,642,107,1233,18018
51,679,94,1107,18120
52,730,89,960,18221
53,769,77,856,18298
54,799,72,777,18352
55,855,67,685,18393
56,888,71,612,18429
57,951,78,534,18437
58,1014,76,472,18438
59,1059,75,429,18437
60,1133,70,382,18415
61,1202,53,351,18394
62,1269,47,326,18358
63,1312,42,297,18349
64,1365,39,268,18328
65,1413,40,237,18310
66,1469,44,214,18273
67,1526,39,198,18237
68,1594,35,174,18197
69,1657,37,157,18149
70,1708,31,150,18111
71,1750,25,142,18083
72,1801,22,129,18048
73,1853,28,109,18010
74,1917,24,104,17955
75,1971,23,97,17909
76,2021,21,94,17864
77,2079,25,85,17811
78,2136,17,82,17765
79,2198,22,71,17709
80,2260,25,65,17650
81,2311,22,63,17604
82,2358,26,57,17559
83,2404,23,60,17513
84,2464,24,61,17451
85,2508,19,61,17412
86,2561,20,54,17365
87,2614,27,53,17306
88,2665,25,55,17255
89,2703,20,60,17217
90,2744,26,57,17173
91,2785,29,61,17125
92,2835,20,67,17078
93,2896,19,63,17022
94,2948,23,60,16969
95,2989,23,54,16934
96,3030,19,55,16896
97,3076,16,53,16855
98,3118,16,45,16821
99,3165,18,42,16775
100,3208,19,40,16733
101,3248,19,39,16694
102,3301,20,38,16641
103,3358,21,32,16589
104,3414,15,37,16534
105,3449,15,38,16498
106,3491,15,38,16456
107,3549,15,36,16400
108,3584,20,33,16363
109,3616,26,32,16326
110,3653,27,36,16284
111,3698,22,39,16241
112,3744,22,43,16191
113,3786,21,41,16152
114,3828,21,39,16112
115,3883,16,40,16061
116,3931,19,37,16013
117,3978,21,35,15966
118,4019,22,38,15921
119,4061,21,40,15878
120,4096,22,37,15845
121,4146,25,33,15796
122,4181,22,39,15758
123,4224,21,33,15722
124,4260,19,39,15682
125,4304,26,37,15633
126,4352,28,43,15577
127,4393,27,44,15536
128,4427,26,43,15504
129,4458,33,45,15464
130,4498,30,49,15423
131,4534,36,46,15384
132,4578,41,49,15332
133,4611,35,53,15301
134,4644,43,54,15259
135,4675,43,58,15224
136,4714,38,65,15183
137,4747,36,69,15148
138,4787,38,63,15112
139,4820,40,64,15076
140,4855,40,63,15042
141,4895,34,63,15008
142,4940,26,67,14967
143,4968,34,66,14932
144,4995,42,64,14899
145,5023,47,63,14867
146,5053,47,68,14832
147,5094,51,72,14783
148,5119,45,86,14750
149,5148,56,84,14712
150,5175,52,90,14683
151,5190,51,94,14665
152,5213,54,94,14639
153,5245,66,91,14598
154,5268,66,97,14569
155,5297,69,94,14540
156,5315,72,100,14513
157,5327,84,101,14488
158,5339,90,111,14460
159,5367,78,124,14431
160,5380,91,118,14411
161,5394,93,129,14384
162,5416,80,137,14367
163,5428,90,143,14339
164,5434,94,149,14323
165,5450,98,151,14301
166,5454,105,160,14281
167,5473,126,158,14243
168,5487,123,179,14211
169,5475,136,184,14205
170,5479,146,185,14190
171,5478,133,208,14181
172,5470,150,224,14156
173,5466,141,253,14140
174,5469,141,266,14124
175,5461,156,261,14122
176,5453,178,280,14089
177,5427,199,297,14077
178,5406,212,316,14066
179,5399,213,328,14060
180,5376,221,347,14056
181,5345,219,365,14071
182,5310,242,393,14055
183,5280,256,396,14068
184,5229,284,410,14077
185,5200,288,440,14072
186,5165,293,444,14098
187,5120,307,467,14106
188,5064,323,497,14116
189,5007,332,515,14146
190,4947,346,526,14181
191,4899,350,532,14219
192,4849,359,549,14243
193,4822,353,569,14256
194,4767,354,599,14280
195,4704,355,636,14305
196,4654,402,635,14309
197,4580,421,662,14337
198,4513,413,704,14370
199,4468,390,724,14418
200,4379,422,726,14473
201,4303,440,730,14527
202,4228,414,765,14593
203,4169,415,762,14654
204,4099,421,759,14721
205,4041,428,762,14769
206,3989,420,776,14815
207,3922,406,805,14867
208,3883,415,785,14917
209,3817,401,799,14983
210,3791,392,783,15034
211,3720,392,805,15083
212,3658,411,795,15136
213,3600,423,785,15192
214,3543,433,785,15239
215,3486,431,817,15266
216,3462,403,831,15304
217,3400,403,816,15381
218,3369,392,804,15435
219,3329,393,808,15470
220,3291,373,813,15523
221,3246,384,814,15556
222,3217,371,812,15600
223,3192,352,810,15646
224,3163,353,803,15681
225,3148,348,785,15719
226,3132,328,791,15749
227,3120,325,754,15801
228,3100,327,747,15826
229,3088,324,730,15858
230,3066,338,729,15867
231,3049,330,724,15897
232,3042,322,718,15918
233,3044,285,738,15933
234,3034,305,708,15953
235,3024,306,700,15970
236,3025,297,670,16008
237,3044,287,642,16027
238,3045,269,645,16041
239,3050,258,643,16049
240,3048,248,623,16081
241,3046,256,612,16086
242,3054,255,585,16106
243,3065,254,566,16115
244,3066,251,553,16130
245,3095,239,554,16112
246,3088,254,526,16132
247,3113,259,528,16100
248,3137,250,531,16082
249,3139,242,545,16074
250,3156,252,530,16062
251,3165,243,550,16042
252,3183,251,545,16021
253,3222,247,536,15995
254,3248,229,537,15986
255,3272,220,535,15973
256,3275,218,515,15992
257,3292,234,494,15980
258,3301,237,507,15955
259,3329,219,517,15935
260,3371,217,506,15906
261,3388,214,510,15888
262,3402,235,493,15870
263,3439,225,495,15841
264,3468,228,492,15812
265,3495,221,481,15803
266,3498,225,487,15790
267,3505,227,465,15803
268,3551,212,460,15777
269,3569,214,468,15749
270,3605,205,484,15706
271,3627,199,482,15692
272,3618,216,474,15692
273,3636,226,465,15673
274,3662,227,476,15635
275,3690,231,472,15607
276,3697,247,470,15586
277,3712,261,474,15553
278,3729,258,476,15537
279,3772,222,506,15500
280,3802,225,501,15472
281,3826,246,488,15440
282,3850,255,474,15421
283,3857,250,483,15410
284,3892,252,481,15375
285,3916,251,481,15352
286,3929,275,464,15332
287,3967,253,500,15280
288,3970,259,512,15259
289,3990,258,511,15241
290,4023,238,506,15233
291,4019,235,521,15225
292,4023,233,528,15216
293,4039,251,508,15202
294,4057,250,517,15176
295,4065,252,514,15169
296,4055,255,532,15158
297,4067,262,524,15147
298,4056,278,526,15140
299,4078,283,527,15112
300,4094,302,524,15080
301,4083,310,557,15050
302,4090,310,558,15042
303,4090,310,578,15022
304,4098,295,594,15013
305,4059,331,596,15014
306,4070,313,606,15011
307,4084,308,618,14990
308,4051,337,633,14979
309,4060,341,625,14974
310,4052,340,628,14980
311,4050,344,642,14964
312,4061,344,646,14949
313,4046,349,657,14948
314,4019,367,656,14958
315,4004,359,677,14960
316,3994,369,679,14958
317,3995,349,704,14952
318,4010,333,712,14945
319,4008,351,703,14938
320,3990,357,687,14966
321,3981,353,712,14954
322,3975,355,715,14955
323,3941,376,725,14958
324,3886,404,722,14988
325,3890,387,734,14989
326,3872,390,728,15010
327,3856,382,747,15015
328,3818,378,786,15018
329,3771,395,784,15050
330,3716,411,796,15077
331,3686,412,803,15099
332,3652,418,821,15109
333,3628,420,833,15119
334,3647,401,830,15122
335,3635,401,818,15146
336,3617,431,806,15146
337,3605,418,818,15159
338,3581,431,800,15188
339,3571,437,807,15185
340,3553,413,835,15199
341,3519,409,854,15218
342,3505,391,867,15237
343,3497,397,855,15251
344,3480,404,847,15269
345,3449,403,867,15281
346,3429,386,886,15299
347,3400,405,843,15352
348,3384,431,798,15387
349,3372,419,808,15401
350,3384,397,797,15422
351,3362,383,799,15456
352,3351,391,790,15468
353,3324,387,797,15492
354,3337,379,802,15482
355,3357,366,790,15487
356,3352,353,779,15516
357,3360,353,782,15505
358,3357,344,774,15525
359,3361,357,767,15515
360,3371,342,768,15519
361,3387,327,779,15507
362,3399,329,756,15516
363,3408,332,740,15520
364,3402,322,732,15544
365,3413,309,708,15570
366,3438,306,696,15560
367,3432,310,693,15565
368,3425,312,679,15584
369,3444,307,663,15586
370,3432,313,657,15598
371,3424,315,647,15614
372,3441,308,656,15595
373,3447,292,660,15601
374,3448,304,637,15611
375,3468,304,647,15581
376,3481,312,655,15552
377,3500,313,623,15564
378,3505,313,627,15555
379,3537,284,635,15544
380,3548,290,629,15533
381,3545,286,623,15546
382,3554,304,608,15534
383,3535,298,633,15534
384,3567,296,631,15506
385,3570,303,636,15491
386,3576,314,611,15499
387,3567,335,613,15485
388,3590,328,621,15461
389,3601,322,626,15451
390,3628,311,623,15438
391,3641,313,608,15438
392,3669,304,606,15421
393,3688,298,623,15391
394,3719,294,608,15379
395,3740,267,632,15361
396,3738,264,636,15362
397,3755,280,644,15321
398,3765,280,629,15326
399,3788,270,639,15303
400,3797,284,606,15313
401,3832,285,593,15290
402,3851,272,601,15276
403,3856,286,584,15274
404,3847,294,605,15254
405,3861,290,620,15229
406,3885,285,597,15233
407,3885,305,603,15207
408,3865,312,603,15220
409,3864,333,593,15210
410,3846,341,600,15213
411,3828,345,617,15210
412,3842,329,628,15201
413,3822,339,636,15203
414,3821,334,642,15203
415,3824,330,659,15187
416,3826,331,643,15200
417,3828,345,652,15175
418,3813,346,669,15172
419,3802,354,669,15175
420,3798,347,680,15175
421,3788,353,669,15190
422,3783,343,687,15187
423,3789,335,691,15185
424,3788,340,709,15163
425,3788,333,707,15172
426,3757,355,706,15182
427,3748,351,715,15186
428,3757,334,719,15190
429,3784,332,715,15169
