Iteration,S,E,I,R
0,19963,17,20,0
1,19942,36,17,5
2,19922,45,26,7
3,19902,56,29,13
4,19872,73,37,18
5,19831,90,54,25
6,19793,104,66,37
7,19724,142,92,42
8,19639,185,119,57
9,19547,234,145,74
10,19419,289,196,96
11,19256,384,241,119
12,19066,467,311,156
13,18799,594,419,188
14,18426,801,531,242
15,17927,1069,690,314
16,17396,1316,889,399
17,16689,1642,1151,518
18,15852,2020,1458,670
19,14843,2464,1794,899
20,13739,2870,2248,1143
21,12454,3331,2786,1429
22,11005,3855,3351,1789
23,9438,4317,3993,2252
24,7952,4569,4701,2778
25,6468,4811,5317,3404
26,5238,4648,6042,4072
27,4117,4486,6495,4902
28,3177,4194,6901,5728
29,2438,3769,7164,6629
30,1858,3270,7320,7552
31,1393,2810,7325,8472
32,1098,2323,7160,9419
33,854,1909,6900,10337
34,669,1599,6480,11252
35,557,1294,6026,12123
36,496,1037,5577,12890
37,445,853,5108,13594
38,404,685,4693,14218
39,386,554,4260,14800
40,368,446,3793,15393
41,373,343,3455,15829
42,364,301,3079,16256
43,387,243,2761,16609
44,426,200,2471,16903
45,444,171,2205,17180
46,460,161,1971,17408
47,490,143,1739,17628
48,521,133,1517,17829
49,562,121,1346,17971
50,590,113,1193,18104
51,641,103,1058,18198
52,699,87,944,18270
53,743,69,847,18341
54,802,79,731,18388
55,846,75,647,18432
56,893,69,562,18476
57,950,62,506,18482
58,1018,65,447,18470
59,1077,61,398,18464
60,1129,57,363,18451
61,1179,54,328,18439
62,1240,51,303,18406
63,1293,50,273,18384
64,1354,47,240,18359
65,1414,47,230,18309
66,1467,45,209,18279
67,1526,45,181,18248
68,1566,54,163,18217
69,1608,44,151,18197
70,1668,43,139,18150
71,1730,37,129,18104
72,1767,37,116,18080
73,1824,32,106,18038
74,1873,28,99,18000
75,1929,26,94,17951
76,1980,23,86,17911
77,2042,27,83,17848
78,2090,36,78,17796
79,2139,28,79,17754
80,2190,24,74,17712
81,2235,29,63,17673
82,2287,29,59,17625
83,2341,24,59,17576
84,2396,25,62,17517
85,2450,19,62,17469
86,2512,14,57,17417
87,2558,11,52,17379
88,2622,10,50,17318
89,2669,10,46,17275
90,2713,12,42,17233
91,2761,14,40,17185
92,2808,13,37,17142
93,2864,15,38,17083
94,2920,15,40,17025
95,2984,8,42,16966
96,3024,10,37,16929
97,3089,12,34,16865
98,3144,12,33,16811
99,3187,12,31,16770
100,3236,11,28,16725
101,3283,9,30,16678
102,3328,12,23,16637
103,3375,9,24,16592
104,3445,9,21,16525
105,3495,9,20,16476
106,3537,14,19,16430
107,3583,13,17,16387
108,3627,10,19,16344
109,3671,12,19,16298
110,3719,13,20,16248
111,3758,15,19,16208
112,3799,13,18,16170
113,3844,9,21,16126
114,3889,11,19,16081
115,3926,13,21,16040
116,3979,14,20,15987
117,4020,11,24,15945
118,4062,10,24,15904
119,4117,11,24,15848
120,4157,11,24,15808
121,4201,7,24,15768
122,4241,9,22,15728
123,4279,8,25,15688
124,4325,11,23,15641
125,4367,11,24,15598
126,4407,13,21,15559
127,4445,11,24,15520
128,4488,13,21,15478
129,4531,13,22,15434
130,4583,14,21,15382
131,4616,15,21,15348
132,4656,18,20,15306
133,4697,14,21,15268
134,4731,19,20,15230
135,4781,19,22,15178
136,4818,20,21,15141
137,4852,18,26,15104
138,4902,22,26,15050
139,4937,19,28,15016
140,4972,18,32,14978
141,5007,20,32,14941
142,5047,21,31,14901
143,5086,16,39,14859
144,5134,19,38,14809
145,5189,21,32,14758
146,5220,25,34,14721
147,5256,21,41,14682
148,5294,23,42,14641
149,5329,29,43,14599
150,5357,29,48,14566
151,5390,33,43,14534
152,5424,32,50,14494
153,5456,36,53,14455
154,5492,39,53,14416
155,5521,43,49,14387
156,5547,51,49,14353
157,5569,50,54,14327
158,5598,49,54,14299
159,5635,48,60,14257
160,5660,48,68,14224
161,5681,53,68,14198
162,5710,52,72,14166
163,5717,60,77,14146
164,5747,68,79,14106
165,5775,63,99,14063
166,5795,65,108,14032
167,5804,75,120,14001
168,5825,81,118,13976
169,5841,86,129,13944
170,5849,95,138,13918
171,5853,96,148,13903
172,5862,108,151,13879
173,5872,119,161,13848
174,5881,116,176,13827
175,5881,133,181,13805
176,5877,138,192,13793
177,5882,141,203,13774
178,5872,143,223,13762
179,5866,152,239,13743
180,5839,172,254,13735
181,5839,164,276,13721
182,5850,168,264,13718
183,5840,180,274,13706
184,5822,197,285,13696
185,5805,208,301,13686
186,5782,213,328,13677
187,5761,215,356,13668
188,5715,230,371,13684
189,5673,256,388,13683
190,5641,260,400,13699
191,5575,280,429,13716
192,5512,304,459,13725
193,5477,314,473,13736
194,5432,320,516,13732
195,5369,321,534,13776
196,5299,344,550,13807
197,5216,347,584,13853
198,5173,343,622,13862
199,5090,377,638,13895
200,5017,372,682,13929
201,4933,387,700,13980
202,4857,397,722,14024
203,4763,407,744,14086
204,4682,445,762,14111
205,4608,459,791,14142
206,4518,467,814,14201
207,4457,455,840,14248
208,4370,476,855,14299
209,4258,503,861,14378
210,4158,510,896,14436
211,4086,499,914,14501
212,4031,467,953,14549
213,3929,485,955,14631
214,3826,494,945,14735
215,3761,465,960,14814
216,3677,478,946,14899
217,3582,496,934,14988
218,3517,478,943,15062
219,3459,457,956,15128
220,3408,442,982,15168
221,3344,432,962,15262
222,3292,429,938,15341
223,3235,434,910,15421
224,3188,405,926,15481
225,3142,399,918,15541
226,3106,381,927,15586
227,3060,403,892,15645
228,3013,392,882,15713
229,2973,386,876,15765
230,2943,364,899,15794
231,2919,347,890,15844
232,2904,354,855,15887
233,2896,349,815,15940
234,2895,322,798,15985
235,2871,328,769,16032
236,2850,320,787,16043
237,2855,308,741,16096
238,2868,304,712,16116
239,2877,274,717,16132
240,2850,290,687,16173
241,2854,282,673,16191
242,2878,258,661,16203
243,2898,233,651,16218
244,2913,235,624,16228
245,2930,238,594,16238
246,2942,224,592,16242
247,2959,233,571,16237
248,2969,235,562,16234
249,2980,242,549,16229
250,2981,246,547,16226
251,2999,244,543,16214
252,3013,249,545,16193
253,3029,251,532,16188
254,3045,244,524,16187
255,3072,242,513,16173
256,3097,216,523,16164
257,3114,216,504,16166
258,3142,221,491,16146
259,3173,235,470,16122
260,3201,216,486,16097
261,3242,211,485,16062
262,3257,206,491,16046
263,3290,200,485,16025
264,3317,206,463,16014
265,3343,191,458,16008
266,3366,199,450,15985
267,3401,203,427,15969
268,3434,208,405,15953
269,3471,207,401,15921
270,3507,191,407,15895
271,3559,178,391,15872
272,3617,180,379,15824
273,3646,166,382,15806
274,3673,180,362,15785
275,3719,171,368,15742
276,3754,174,381,15691
277,3786,163,377,15674
278,3812,167,375,15646
279,3847,176,360,15617
280,3868,194,350,15588
281,3912,169,367,15552
282,3946,179,357,15518
283,4000,168,352,15480
284,4052,175,343,15430
285,4084,178,358,15380
286,4112,187,357,15344
