Iteration,S,E,I,R
0,19962,18,18,2
1,19946,31,17,6
2,19933,39,20,8
3,19908,53,29,10
4,19877,71,40,12
5,19847,76,59,18
6,19803,99,70,28
7,19759,116,89,36
8,19684,160,107,49
9,19589,219,127,65
10,19464,286,166,84
11,19318,368,201,113
12,19145,449,266,140
13,18911,556,361,172
14,18600,699,475,226
15,18227,883,593,297
16,17768,1102,762,368
17,17175,1388,948,489
18,16484,1673,1246,597
19,15612,2055,1556,777
20,14567,2512,1940,981
21,13433,2954,2374,1239
22,12178,3387,2884,1551
23,10750,3856,3450,1944
24,9288,4251,4087,2374
25,7838,4512,4725,2925
26,6429,4646,5365,3560
27,5128,4617,6018,4237
28,4000,4477,6489,5034
29,3081,4157,6899,5863
30,2331,3722,7193,6754
31,1768,3286,7241,7705
32,1356,2771,7208,8665
33,1052,2282,7051,9615
34,798,1905,6753,10544
35,643,1526,6402,11429
36,544,1212,5971,12273
37,477,966,5562,12995
38,442,809,5077,13672
39,420,617,4628,14335
40,410,507,4217,14866
41,405,422,3785,15388
42,414,358,3393,15835
43,418,288,3050,16244
44,421,236,2730,16613
45,446,210,2420,16924
46,473,187,2148,17192
47,490,172,1923,17415
48,517,138,1731,17614
49,546,131,1531,17792
50,595,114,1355,17936
51,633,97,1218,18052
52,668,103,1097,18132
53,706,99,996,18199
54,743,91,892,18274
55,809,82,802,18307
56,860,76,712,18352
57,914,75,653,18358
58,954,75,579,18392
59,1013,78,517,18392
60,1062,63,487,18388
61,1119,67,437,18377
62,1183,51,391,18375
63,1233,59,355,18353
64,1274,62,311,18353
65,1332,59,275,18334
66,1379,57,255,18309
67,1420,52,228,18300
68,1471,51,207,18271
69,1526,45,199,18230
70,1598,39,179,18184
71,1647,33,163,18157
72,1705,29,156,18110
73,1763,27,144,18066
74,1812,26,135,18027
75,1877,22,121,17980
76,1929,19,107,17945
77,1984,20,94,17902
78,2025,26,89,17860
79,2067,27,75,17831
80,2113,29,74,17784
81,2172,25,70,17733
82,2219,23,69,17689
83,2279,23,67,17631
84,2339,22,69,17570
85,2396,22,68,17514
86,2460,20,65,17455
87,2508,20,60,17412
88,2580,23,51,17346
89,2625,21,49,17305
90,2676,22,45,17257
91,2733,20,42,17205
92,2795,9,47,17149
93,2839,15,42,17104
94,2887,13,40,17060
95,2938,17,35,17010
96,2981,23,35,16961
97,3035,19,41,16905
98,3081,21,41,16857
99,3124,22,36,16818
100,3172,23,38,16767
101,3228,16,43,16713
102,3278,14,43,16665
103,3332,17,41,16610
104,3375,12,42,16571
105,3423,15,41,16521
106,3460,17,40,16483
107,3504,17,39,16440
108,3550,23,37,16390
109,3597,22,41,16340
110,3641,20,38,16301
111,3684,17,35,16264
112,3732,23,35,16210
113,3777,20,34,16169
114,3836,24,29,16111
115,3869,27,29,16075
116,3922,23,35,16020
117,3956,28,36,15980
118,3998,27,42,15933
119,4042,25,41,15892
120,4094,26,38,15842
121,4132,23,42,15803
122,4180,16,43,15761
123,4216,18,43,15723
124,4252,20,42,15686
125,4294,26,39,15641
126,4329,25,48,15598
127,4374,28,49,15549
128,4407,28,51,15514
129,4433,31,56,15480
130,4456,37,57,15450
131,4486,35,60,15419
132,4515,40,61,15384
133,4564,34,64,15338
134,4596,39,63,15302
135,4623,38,67,15272
136,4659,45,70,15226
137,4677,45,69,15209
138,4707,47,71,15175
139,4726,58,78,15138
140,4747,63,81,15109
141,4765,58,91,15086
142,4783,63,94,15060
143,4820,67,99,15014
144,4849,64,105,14982
145,4884,69,110,14937
146,4935,59,118,14888
147,4952,58,120,14870
148,4964,67,127,14842
149,4966,73,141,14820
150,4985,76,140,14799
151,5010,76,145,14769
152,5018,82,140,14760
153,5030,83,149,14738
154,5041,92,153,14714
155,5056,102,156,14686
156,5055,114,156,14675
157,5076,108,159,14657
