Iteration,S,E,I,R
0,19970,10,16,4
1,19958,22,14,6
2,19945,30,18,7
3,19930,34,25,11
4,19902,50,35,13
5,19870,66,49,15
6,19826,91,58,25
7,19771,123,73,33
8,19699,162,100,39
9,19617,192,135,56
10,19504,249,170,77
11,19354,316,226,104
12,19140,426,299,135
13,18872,588,361,179
14,18577,730,469,224
15,18200,900,596,304
16,17732,1120,773,375
17,17125,1411,987,477
18,16394,1743,1253,610
19,15497,2159,1563,781
20,14481,2559,1980,980
21,13261,3023,2434,1282
22,11890,3555,2956,1599
23,10388,4051,3555,2006
24,8927,4355,4237,2481
25,7436,4640,4916,3008
26,6077,4632,5612,3679
27,4813,4582,6171,4434
28,3769,4310,6692,5229
29,2906,3976,6958,6160
30,2230,3531,7218,7021
31,1713,3069,7258,7960
32,1329,2577,7164,8930
33,1060,2120,6972,9848
34,840,1765,6606,10789
35,679,1443,6213,11665
36,582,1152,5810,12456
37,504,957,5347,13192
38,478,751,4930,13841
39,436,621,4478,14465
40,422,525,4020,15033
41,426,412,3593,15569
42,428,336,3202,16034
43,445,289,2852,16414
44,466,251,2521,16762
45,492,210,2260,17038
46,507,193,2011,17289
47,526,171,1779,17524
48,558,167,1568,17707
49,575,145,1383,17897
50,613,129,1251,18007
51,637,117,1128,18118
52,683,109,973,18235
53,737,93,852,18318
54,790,95,751,18364
55,838,87,680,18395
56,889,80,600,18431
57,942,70,535,18453
58,989,72,476,18463
59,1017,75,415,18493
60,1057,69,377,18497
61,1111,64,337,18488
62,1147,68,308,18477
63,1199,64,281,18456
64,1243,60,262,18435
65,1306,56,241,18397
66,1373,46,226,18355
67,1423,35,221,18321
68,1463,40,206,18291
69,1512,45,191,18252
70,1570,41,182,18207
71,1613,42,160,18185
72,1673,43,136,18148
73,1739,34,134,18093
74,1796,33,121,18050
75,1842,34,114,18010
76,1913,34,104,17949
77,1965,30,92,17913
78,2016,32,83,17869
79,2077,28,85,17810
80,2133,28,74,17765
81,2194,27,69,17710
82,2264,23,68,17645
83,2319,30,61,17590
84,2370,23,57,17550
85,2429,20,58,17493
86,2493,19,56,17432
87,2558,11,61,17370
88,2613,17,52,17318
89,2658,14,53,17275
90,2706,20,50,17224
91,2750,21,51,17178
92,2799,19,48,17134
93,2860,23,42,17075
94,2908,22,38,17032
95,2960,17,39,16984
96,3011,16,35,16938
97,3056,17,30,16897
98,3099,14,24,16863
99,3140,14,22,16824
100,3180,14,19,16787
101,3223,12,21,16744
102,3273,9,24,16694
103,3330,7,26,16637
104,3365,10,25,16600
105,3418,12,21,16549
106,3463,16,21,16500
107,3506,14,23,16457
108,3561,11,28,16400
109,3602,15,25,16358
110,3646,17,20,16317
111,3683,15,21,16281
112,3724,13,27,16236
113,3769,15,27,16189
114,3815,15,26,16144
115,3880,9,29,16082
116,3927,11,29,16033
117,3979,11,28,15982
118,4032,9,30,15929
119,4082,10,24,15884
120,4128,14,24,15834
121,4166,15,25,15794
122,4211,11,27,15751
123,4267,14,27,15692
124,4314,13,25,15648
125,4355,18,26,15601
126,4403,15,28,15554
127,4438,17,30,15515
128,4477,18,36,15469
129,4514,25,39,15422
130,4549,22,41,15388
131,4580,28,44,15348
132,4618,30,44,15308
133,4649,35,40,15276
134,4690,32,41,15237
135,4720,33,36,15211
136,4764,30,41,15165
137,4801,28,43,15128
138,4851,34,42,15073
139,4885,35,43,15037
140,4920,38,46,14996
141,4947,41,50,14962
142,4989,33,55,14923
143,5018,34,52,14896
144,5057,36,53,14854
145,5086,39,58,14817
146,5120,38,62,14780
147,5159,36,64,14741
148,5174,47,67,14712
149,5199,46,73,14682
150,5234,43,81,14642
151,5258,49,78,14615
152,5281,51,84,14584
153,5293,59,82,14566
154,5315,67,77,14541
155,5349,61,92,14498
156,5372,53,96,14479
157,5395,58,94,14453
158,5425,64,93,14418
159,5455,57,107,14381
160,5482,65,103,14350
161,5490,85,107,14318
162,5513,84,113,14290
163,5538,82,117,14263
164,5550,77,118,14255
165,5557,81,126,14236
166,5572,93,133,14202
167,5580,100,147,14173
168,5610,90,153,14147
169,5616,95,157,14132
170,5634,98,164,14104
171,5636,110,168,14086
172,5640,113,175,14072
173,5636,121,195,14048
174,5636,124,212,14028
175,5616,147,207,14030
176,5598,161,216,14025
177,5578,165,243,14014
178,5571,173,249,14007
179,5555,175,275,13995
180,5529,186,276,14009
181,5528,176,290,14006
182,5511,185,314,13990
183,5488,213,332,13967
184,5458,228,346,13968
185,5435,225,352,13988
186,5403,226,377,13994
187,5366,255,397,13982
188,5327,254,421,13998
189,5283,269,429,14019
190,5234,285,454,14027
191,5201,286,462,14051
192,5137,315,473,14075
193,5077,333,486,14104
194,5031,328,502,14139
195,4972,325,540,14163
196,4913,337,559,14191
197,4854,357,587,14202
198,4782,379,613,14226
199,4722,396,624,14258
200,4648,407,662,14283
201,4579,391,692,14338
202,4501,403,717,14379
203,4437,396,734,14433
204,4363,390,755,14492
205,4272,400,757,14571
206,4168,422,800,14610
207,4080,446,807,14667
208,4019,456,816,14709
209,3941,457,838,14764
210,3864,441,880,14815
211,3782,468,865,14885
212,3735,430,889,14946
213,3695,401,902,15002
214,3629,425,893,15053
215,3574,403,902,15121
216,3518,403,901,15178
217,3489,396,913,15202
218,3442,378,907,15273
219,3406,390,877,15327
220,3355,369,885,15391
221,3293,388,851,15468
222,3268,381,842,15509
223,3238,383,835,15544
224,3206,353,840,15601
225,3177,355,797,15671
226,3153,355,781,15711
227,3131,367,756,15746
228,3101,368,736,15795
229,3101,331,742,15826
230,3085,333,736,15846
231,3088,309,744,15859
232,3076,315,722,15887
233,3069,306,712,15913
234,3048,326,679,15947
235,3021,332,686,15961
236,3017,322,692,15969
237,3013,301,702,15984
238,2997,310,687,16006
239,2998,287,675,16040
240,2978,296,674,16052
241,3001,283,656,16060
242,3003,268,654,16075
243,3028,254,641,16077
244,3058,251,613,16078
245,3069,242,592,16097
246,3083,253,583,16081
247,3103,254,576,16067
248,3110,246,579,16065
249,3125,241,570,16064
250,3134,226,563,16077
251,3152,212,568,16068
252,3164,239,523,16074
253,3174,231,546,16049
254,3204,235,515,16046
255,3238,227,501,16034
256,3254,217,516,16013
257,3270,225,504,16001
258,3303,208,507,15982
259,3315,199,512,15974
260,3336,221,497,15946
261,3352,220,489,15939
262,3391,213,466,15930
263,3403,222,454,15921
264,3439,205,465,15891
265,3478,180,458,15884
266,3508,185,441,15866
267,3541,179,435,15845
268,3612,170,424,15794
269,3641,187,416,15756
270,3673,195,404,15728
271,3690,220,387,15703
272,3700,218,398,15684
273,3729,206,397,15668
274,3747,204,403,15646
275,3768,202,420,15610
276,3789,213,418,15580
277,3823,196,429,15552
278,3860,201,423,15516
279,3873,215,412,15500
280,3910,226,396,15468
281,3926,212,401,15461
282,3953,206,420,15421
283,3984,205,412,15399
284,3998,227,407,15368
285,4013,237,412,15338
286,4041,236,422,15301
287,4064,218,455,15263
288,4041,249,456,15254
289,4061,250,453,15236
290,4098,238,463,15201
291,4098,267,464,15171
292,4106,267,464,15163
293,4100,259,453,15188
294,4103,250,462,15185
295,4124,246,457,15173
296,4127,270,462,15141
297,4136,263,470,15131
298,4165,255,477,15103
299,4186,251,494,15069
300,4201,251,480,15068
301,4205,265,490,15040
302,4218,267,503,15012
303,4236,270,518,14976
304,4237,267,532,14964
305,4237,280,525,14958
306,4254,294,533,14919
307,4250,300,525,14925
308,4227,323,545,14905
309,4243,306,575,14876
310,4234,320,575,14871
311,4218,330,579,14873
312,4216,335,579,14870
313,4212,322,605,14861
314,4220,304,614,14862
315,4210,309,614,14867
316,4190,342,604,14864
317,4192,333,622,14853
318,4192,320,645,14843
319,4186,333,633,14848
320,4182,347,633,14838
321,4160,339,660,14841
322,4159,359,665,14817
323,4127,385,664,14824
324,4124,365,712,14799
325,4086,374,717,14823
326,4085,376,717,14822
327,4064,390,736,14810
328,4033,369,745,14853
329,4005,385,747,14863
330,3977,376,759,14888
331,3945,390,756,14909
332,3912,394,763,14931
333,3907,383,745,14965
334,3861,397,757,14985
335,3838,388,753,15021
336,3811,394,750,15045
337,3811,401,725,15063
338,3798,388,753,15061
339,3777,406,772,15045
340,3728,393,799,15080
341,3694,409,804,15093
342,3684,397,807,15112
343,3668,401,803,15128
344,3634,411,797,15158
345,3622,378,802,15198
346,3602,374,807,15217
347,3590,374,790,15246
348,3583,362,787,15268
349,3571,376,784,15269
350,3568,390,770,15272
351,3559,366,810,15265
352,3558,367,812,15263
353,3546,374,817,15263
354,3534,365,826,15275
355,3539,354,819,15288
356,3555,354,796,15295
357,3540,374,776,15310
358,3517,383,778,15322
359,3488,380,793,15339
360,3501,368,783,15348
361,3491,358,773,15378
362,3475,367,768,15390
363,3494,346,773,15387
364,3494,340,794,15372
365,3468,348,764,15420
366,3480,342,747,15431
367,3463,337,735,15465
368,3471,330,729,15470
369,3480,334,724,15462
370,3490,323,739,15448
371,3505,331,735,15429
372,3504,323,732,15441
373,3516,328,719,15437
374,3523,328,719,15430
375,3524,332,704,15440
376,3521,330,681,15468
377,3541,333,670,15456
378,3549,315,681,15455
379,3567,320,686,15427
380,3576,318,705,15401
381,3587,307,716,15390
382,3598,297,713,15392
383,3599,303,687,15411
384,3614,290,681,15415
385,3601,314,688,15397
386,3599,326,671,15404
387,3592,326,689,15393
388,3609,318,685,15388
389,3612,331,670,15387
390,3620,345,655,15380
391,3599,345,661,15395
392,3627,327,684,15362
393,3620,321,680,15379
394,3643,314,703,15340
395,3660,313,705,15322
396,3656,320,687,15337
397,3648,326,680,15346
398,3644,335,673,15348
399,3656,321,671,15352
400,3669,299,698,15334
401,3662,316,683,15339
402,3656,313,677,15354
403,3626,341,648,15385
404,3648,319,674,15359
405,3658,303,676,15363
406,3660,307,657,15376
407,3682,306,654,15358
408,3712,296,648,15344
409,3701,322,618,15359
410,3701,325,628,15346
411,3737,321,623,15319
412,3748,313,642,15297
413,3769,311,633,15287
414,3750,325,641,15284
415,3754,334,631,15281
416,3754,340,649,15257
417,3765,321,669,15245
418,3773,335,675,15217
419,3757,357,664,15222
420,3757,359,665,15219
421,3767,342,672,15219
422,3746,362,668,15224
423,3740,349,675,15236
424,3739,340,671,15250
425,3737,345,663,15255
426,3746,313,683,15258
427,3738,323,670,15269
428,3746,314,674,15266
429,3765,306,665,15264
430,3773,302,661,15264
431,3772,312,659,15257
432,3754,326,673,15247
433,3759,330,671,15240
434,3759,324,686,15231
435,3745,356,675,15224
436,3754,329,687,15230
437,3798,320,662,15220
438,3811,322,643,15224
439,3789,310,652,15249
440,3793,303,645,15259
441,3784,325,657,15234
442,3792,309,685,15214
443,3811,317,664,15208
444,3823,321,639,15217
445,3825,314,642,15219
446,3823,327,627,15223
447,3857,302,627,15214
448,3823,327,623,15227
449,3829,328,619,15224
450,3827,309,645,15219
451,3845,306,641,15208
452,3844,308,634,15214
453,3837,307,615,15241
454,3846,301,637,15216
455,3842,306,646,15206
456,3846,307,652,15195
457,3860,319,638,15183
458,3854,346,630,15170
459,3863,324,653,15160
460,3875,328,657,15140
461,3875,331,654,15140
462,3853,334,672,15141
463,3857,336,677,15130
464,3857,348,680,15115
465,3815,358,678,15149
466,3790,361,724,15125
467,3793,367,726,15114
468,3780,365,727,15128
469,3794,343,719,15144
470,3785,357,725,15133
471,3777,364,702,15157
472,3788,345,697,15170
473,3782,341,711,15166
474,3773,352,697,15178
475,3775,331,704,15190
476,3757,339,703,15201
477,3768,335,705,15192
478,3777,344,710,15169
479,3771,347,710,15172
480,3773,343,696,15188
481,3756,342,700,15202
482,3769,339,726,15166
483,3735,335,733,15197
484,3724,339,738,15199
485,3702,362,734,15202
486,3677,377,725,15221
487,3699,353,720,15228
488,3719,324,748,15209
489,3687,338,754,15221
490,3686,330,743,15241
491,3675,330,741,15254
492,3668,328,727,15277
493,3654,336,718,15292
494,3622,354,702,15322
495,3608,345,693,15354
496,3616,321,705,15358
497,3606,335,690,15369
498,3589,335,701,15375
499,3594,332,701,15373
500,3583,338,689,15390
501,3571,353,702,15374
502,3572,350,707,15371
503,3560,339,719,15382
504,3557,333,727,15383
505,3552,331,732,15385
506,3573,332,733,15362
507,3562,360,720,15358
508,3553,369,721,15357
509,3553,373,703,15371
510,3549,351,708,15392
511,3569,365,687,15379
512,3563,362,695,15380
513,3544,354,701,15401
514,3538,377,685,15400
515,3553,368,681,15398
516,3571,363,675,15391
517,3576,364,689,15371
518,3556,367,697,15380
519,3577,359,690,15374
520,3592,350,704,15354
521,3605,333,705,15357
522,3585,338,712,15365
523,3581,341,724,15354
524,3583,347,720,15350
525,3574,353,713,15360
526,3559,356,729,15356
527,3561,365,712,15362
528,3549,354,727,15370
529,3547,344,725,15384
530,3542,351,727,15380
531,3523,377,718,15382
532,3524,369,735,15372
533,3533,363,725,15379
534,3537,358,728,15377
535,3529,335,761,15375
536,3503,337,774,15386
537,3499,323,776,15402
538,3494,329,769,15408
539,3492,328,774,15406
540,3491,362,755,15392
541,3484,350,781,15385
542,3485,354,761,15400
543,3498,352,770,15380
544,3483,357,762,15398
545,3482,355,760,15403
546,3493,357,741,15409
547,3471,355,748,15426
548,3494,340,748,15418
549,3491,342,754,15413
550,3513,333,760,15394
551,3534,317,743,15406
552,3539,320,723,15418
553,3556,329,710,15405
554,3564,329,709,15398
555,3560,329,695,15416
556,3561,340,677,15422
557,3556,331,679,15434
558,3555,333,668,15444
559,3549,335,678,15438
560,3566,313,686,15435
561,3576,323,674,15427
562,3583,330,675,15412
563,3574,334,683,15409
564,3593,331,696,15380
565,3620,309,705,15366
566,3640,313,684,15363
567,3630,336,689,15345
568,3626,342,670,15362
569,3621,347,656,15376
570,3632,337,642,15389
571,3633,336,646,15385
572,3657,318,662,15363
573,3645,311,689,15355
574,3642,329,676,15353
575,3650,323,676,15351
576,3635,342,663,15360
577,3636,344,671,15349
578,3633,349,669,15349
579,3627,337,684,15352
580,3634,333,669,15364
581,3652,330,673,15345
582,3654,306,716,15324
583,3639,332,687,15342
584,3606,356,668,15370
585,3626,357,658,15359
586,3627,375,648,15350
587,3633,375,640,15352
588,3626,357,671,15346
589,3621,356,684,15339
590,3638,338,702,15322
591,3636,362,684,15318
592,3666,342,721,15271
593,3657,346,730,15267
594,3673,332,712,15283
595,3683,336,700,15281
596,3660,347,705,15288
597,3678,330,696,15296
598,3653,362,698,15287
599,3658,363,698,15281
600,3667,356,693,15284
601,3679,346,698,15277
602,3693,344,672,15291
603,3691,347,673,15289
604,3711,339,673,15277
605,3712,338,676,15274
606,3710,349,690,15251
607,3715,343,685,15257
608,3714,353,676,15257
609,3740,346,667,15247
610,3743,321,691,15245
611,3758,316,702,15224
612,3781,315,686,15218
613,3791,335,698,15176
614,3778,358,698,15166
615,3787,344,703,15166
616,3813,333,701,15153
617,3804,349,717,15130
618,3785,352,733,15130
619,3797,368,727,15108
620,3789,361,735,15115
621,3783,370,749,15098
622,3803,361,755,15081
623,3813,347,741,15099
624,3806,356,759,15079
625,3801,358,778,15063
626,3778,371,760,15091
627,3747,393,757,15103
628,3732,396,737,15135
629,3734,402,745,15119
630,3722,393,750,15135
631,3713,376,758,15153
632,3696,376,753,15175
633,3672,359,773,15196
634,3668,366,768,15198
635,3661,368,768,15203
636,3682,363,752,15203
637,3681,382,732,15205
638,3686,354,743,15217
639,3677,355,745,15223
640,3666,367,754,15213
641,3667,359,759,15215
642,3679,351,754,15216
643,3664,365,744,15227
644,3666,369,730,15235
645,3672,347,749,15232
646,3648,368,740,15244
647,3633,365,752,15250
648,3650,383,763,15204
649,3642,383,776,15199
650,3617,379,789,15215
651,3603,378,798,15221
652,3604,385,796,15215
653,3583,393,788,15236
654,3573,381,779,15267
655,3565,382,789,15264
656,3572,352,807,15269
657,3566,368,780,15286
658,3543,371,766,15320
659,3545,369,763,15323
660,3549,371,760,15320
661,3544,382,777,15297
662,3537,383,769,15311
663,3540,373,771,15316
664,3532,374,787,15307
665,3521,388,774,15317
666,3517,369,762,15352
667,3502,372,769,15357
668,3498,386,743,15373
669,3493,351,774,15382
670,3472,390,746,15392
671,3451,392,766,15391
672,3435,389,761,15415
673,3453,382,747,15418
674,3440,381,747,15432
675,3416,393,756,15435
676,3395,386,781,15438
677,3400,371,808,15421
678,3374,396,786,15444
679,3372,371,791,15466
680,3356,381,778,15485
681,3368,385,771,15476
682,3360,371,786,15483
683,3356,355,773,15516
684,3384,341,780,15495
685,3362,354,762,15522
686,3348,341,758,15553
687,3362,327,760,15551
688,3355,344,744,15557
689,3382,324,743,15551
690,3382,336,725,15557
691,3388,329,715,15568
692,3415,333,712,15540
693,3438,331,691,15540
694,3445,329,664,15562
695,3474,311,666,15549
696,3496,290,672,15542
697,3519,288,664,15529
