Iteration,S,E,I,R
0,19960,20,18,2
1,19940,32,25,3
2,19918,47,27,8
3,19900,52,36,12
4,19874,60,49,17
5,19833,77,64,26
6,19787,96,80,37
7,19727,135,94,44
8,19642,183,125,50
9,19520,249,169,62
10,19371,335,215,79
11,19170,437,284,109
12,18940,549,366,145
13,18624,720,458,198
14,18254,892,608,246
15,17755,1131,788,326
16,17135,1453,994,418
17,16373,1786,1288,553
18,15489,2177,1596,738
19,14451,2607,1996,946
20,13157,3184,2439,1220
21,11801,3651,2983,1565
22,10311,4092,3618,1979
23,8827,4444,4327,2402
24,7352,4661,5008,2979
25,5985,4704,5646,3665
26,4800,4626,6196,4378
27,3702,4397,6698,5203
28,2843,4034,7032,6091
29,2154,3588,7228,7030
30,1619,3142,7260,7979
31,1241,2627,7288,8844
32,950,2161,7102,9787
33,769,1751,6799,10681
34,629,1376,6415,11580
35,515,1106,5912,12467
36,459,856,5457,13228
37,410,674,4967,13949
38,384,542,4534,14540
39,384,438,4050,15128
40,388,367,3608,15637
41,401,304,3221,16074
42,425,265,2874,16436
43,439,232,2558,16771
44,454,208,2272,17066
45,486,169,2040,17305
46,512,138,1813,17537
47,559,115,1610,17716
48,596,105,1436,17863
49,623,99,1242,18036
50,660,92,1098,18150
51,702,90,964,18244
52,736,88,856,18320
53,777,88,763,18372
54,828,86,679,18407
55,888,86,622,18404
56,936,84,556,18424
57,984,78,483,18455
58,1039,73,440,18448
59,1096,70,397,18437
60,1141,68,361,18430
61,1190,67,325,18418
62,1248,63,290,18399
63,1287,58,269,18386
64,1338,54,256,18352
65,1379,43,241,18337
66,1433,38,218,18311
67,1472,43,194,18291
68,1535,44,184,18237
69,1589,43,170,18198
70,1649,40,158,18153
71,1708,35,145,18112
72,1754,27,142,18077
73,1817,29,128,18026
74,1858,30,104,18008
75,1936,26,87,17951
76,1988,24,84,17904
77,2041,24,82,17853
78,2104,21,76,17799
79,2163,15,74,17748
80,2215,18,64,17703
81,2259,16,61,17664
82,2308,12,51,17629
83,2370,13,47,17570
84,2422,12,44,17522
85,2459,12,40,17489
86,2520,12,39,17429
87,2579,11,38,17372
88,2640,9,38,17313
89,2682,7,38,17273
90,2739,7,39,17215
91,2782,10,33,17175
92,2826,10,32,17132
93,2867,16,28,17089
94,2923,8,35,17034
95,2968,9,34,16989
96,3003,8,35,16954
97,3058,6,34,16902
98,3110,4,35,16851
99,3163,5,35,16797
100,3221,6,29,16744
101,3272,9,23,16696
102,3324,8,17,16651
103,3374,9,19,16598
104,3424,11,16,16549
105,3473,11,17,16499
106,3531,10,17,16442
107,3573,11,16,16400
108,3622,6,20,16352
109,3665,6,21,16308
110,3719,9,18,16254
111,3762,10,19,16209
112,3817,6,18,16159
113,3863,4,18,16115
