Iteration,S,E,I,R
0,19961,19,17,3
1,19952,25,17,6
2,19926,44,18,12
3,19911,51,23,15
4,19888,56,37,19
5,19862,70,46,22
6,19815,95,63,27
7,19759,119,88,34
8,19688,152,111,49
9,19582,211,138,69
10,19455,287,170,88
11,19326,338,226,110
12,19164,412,288,136
13,18900,559,364,177
14,18597,703,461,239
15,18212,909,572,307
16,17738,1110,773,379
17,17093,1441,965,501
18,16390,1718,1247,645
19,15460,2163,1545,832
20,14447,2526,1981,1046
21,13262,2994,2409,1335
22,11926,3470,2940,1664
23,10616,3784,3530,2070
24,9156,4191,4086,2567
25,7707,4413,4748,3132
26,6281,4577,5367,3775
27,5057,4504,5965,4474
28,3960,4312,6417,5311
29,3076,3966,6825,6133
30,2321,3622,7032,7025
31,1778,3170,7150,7902
32,1363,2700,7165,8772
33,1069,2251,6997,9683
34,848,1861,6663,10628
35,688,1536,6283,11493
36,572,1267,5811,12350
37,520,997,5455,13028
38,468,821,5047,13664
39,459,677,4640,14224
40,436,559,4203,14802
41,410,474,3764,15352
42,400,398,3394,15808
43,402,340,3035,16223
44,413,289,2701,16597
45,436,241,2413,16910
46,449,212,2172,17167
47,477,185,1954,17384
48,509,156,1749,17586
49,533,144,1582,17741
50,567,129,1432,17872
51,599,128,1255,18018
52,643,113,1128,18116
53,672,109,1006,18213
54,725,103,895,18277
55,759,95,780,18366
56,803,82,709,18406
57,855,79,628,18438
58,913,73,558,18456
59,976,70,509,18445
60,1022,71,458,18449
61,1078,58,413,18451
62,1133,54,361,18452
63,1188,53,315,18444
64,1260,54,283,18403
65,1303,56,249,18392
66,1364,50,224,18362
67,1431,53,199,18317
68,1482,47,193,18278
69,1545,40,186,18229
70,1598,42,173,18187
71,1676,34,154,18136
72,1717,34,140,18109
73,1783,24,134,18059
74,1851,28,111,18010
75,1904,34,97,17965
76,1956,29,92,17923
77,2008,32,82,17878
78,2057,30,80,17833
79,2112,35,72,17781
80,2164,35,73,17728
81,2211,31,66,17692
82,2265,29,65,17641
83,2321,26,57,17596
84,2376,19,66,17539
85,2422,23,59,17496
86,2472,25,51,17452
87,2520,24,50,17406
88,2577,17,54,17352
89,2636,14,52,17298
90,2689,12,47,17252
91,2736,14,45,17205
92,2778,20,40,17162
93,2812,17,41,17130
94,2862,19,36,17083
95,2922,17,35,17026
96,2982,15,32,16971
97,3024,14,34,16928
98,3079,16,29,16876
99,3122,18,27,16833
100,3160,13,32,16795
101,3201,17,30,16752
102,3259,12,38,16691
103,3299,16,38,16647
104,3340,21,36,16603
105,3397,24,30,16549
106,3447,21,31,16501
107,3492,21,33,16454
108,3542,19,34,16405
109,3591,16,35,16358
110,3630,16,33,16321
111,3682,13,35,16270
112,3722,14,30,16234
113,3774,12,29,16185
114,3813,13,27,16147
115,3855,12,26,16107
116,3904,10,24,16062
117,3941,11,23,16025
118,3983,14,24,15979
119,4031,17,21,15931
120,4080,17,22,15881
121,4126,11,25,15838
122,4170,11,23,15796
123,4206,15,17,15762
124,4235,12,20,15733
125,4284,13,19,15684
126,4318,13,20,15649
127,4361,13,25,15601
128,4406,13,24,15557
129,4460,11,25,15504
130,4504,10,23,15463
131,4547,13,25,15415
132,4585,17,23,15375
133,4641,17,22,15320
134,4688,18,25,15269
135,4721,19,23,15237
136,4760,20,27,15193
137,4795,19,29,15157
138,4837,17,31,15115
139,4874,18,26,15082
140,4915,18,28,15039
141,4953,17,33,14997
142,4990,20,34,14956
143,5018,18,37,14927
144,5055,22,36,14887
145,5085,19,38,14858
146,5124,24,37,14815
147,5158,27,37,14778
148,5191,30,39,14740
149,5224,30,43,14703
150,5243,27,48,14682
151,5264,35,47,14654
152,5297,39,44,14620
153,5328,37,47,14588
154,5359,41,50,14550
155,5387,32,62,14519
156,5413,32,64,14491
157,5428,36,66,14470
158,5444,42,65,14449
159,5447,49,69,14435
160,5471,58,68,14403
161,5481,65,79,14375
162,5495,68,93,14344
163,5519,68,99,14314
164,5529,74,108,14289
165,5548,78,111,14263
166,5580,75,122,14223
167,5591,92,127,14190
168,5588,104,136,14172
169,5592,108,142,14158
170,5597,113,153,14137
171,5600,107,171,14122
172,5599,113,177,14111
173,5613,120,185,14082
174,5602,136,182,14080
175,5604,138,194,14064
176,5613,140,209,14038
177,5594,139,232,14035
178,5595,147,240,14018
179,5585,161,263,13991
180,5560,172,267,14001
181,5549,178,280,13993
182,5525,204,276,13995
183,5489,233,283,13995
184,5488,227,294,13991
185,5447,246,314,13993
186,5427,252,332,13989
187,5397,248,351,14004
188,5381,249,369,14001
189,5331,262,395,14012
190,5303,267,407,14023
191,5266,267,425,14042
192,5232,272,438,14058
193,5177,300,451,14072
194,5129,317,463,14091
195,5097,319,498,14086
196,5038,330,527,14105
197,4989,345,550,14116
198,4936,321,601,14142
199,4847,371,586,14196
200,4789,356,631,14224
201,4738,364,641,14257
202,4678,361,648,14313
203,4606,388,656,14350
204,4512,423,664,14401
205,4444,424,700,14432
206,4368,433,738,14461
207,4270,443,767,14520
208,4192,456,790,14562
209,4098,457,816,14629
210,4040,461,812,14687
211,3955,465,841,14739
212,3857,464,871,14808
213,3754,472,916,14858
214,3683,478,916,14923
215,3612,482,911,14995
216,3537,462,919,15082
217,3471,467,928,15134
218,3429,439,908,15224
219,3373,437,906,15284
220,3327,439,894,15340
221,3296,423,880,15401
222,3258,399,886,15457
223,3217,404,887,15492
224,3198,387,874,15541
225,3162,376,868,15594
226,3127,390,840,15643
227,3067,393,834,15706
228,3047,364,836,15753
229,3023,364,816,15797
230,2989,372,791,15848
231,2995,335,767,15903
232,2986,332,741,15941
233,2986,327,729,15958
234,2966,295,728,16011
235,2958,286,715,16041
236,2938,286,707,16069
237,2919,300,672,16109
238,2910,286,668,16136
239,2910,273,658,16159
240,2927,272,633,16168
241,2937,261,616,16186
242,2958,253,591,16198
243,2972,230,590,16208
244,2992,216,574,16218
245,2996,220,541,16243
246,2983,227,533,16257
247,3000,233,518,16249
248,3022,212,515,16251
249,3061,210,494,16235
250,3095,208,500,16197
251,3117,209,500,16174
252,3127,207,488,16178
253,3171,218,461,16150
254,3209,204,454,16133
255,3267,191,447,16095
256,3268,213,444,16075
257,3268,216,455,16061
258,3300,204,467,16029
259,3320,206,451,16023
260,3350,208,452,15990
261,3394,200,457,15949
262,3427,196,468,15909
263,3467,189,443,15901
264,3475,197,435,15893
265,3494,200,424,15882
266,3534,211,409,15846
267,3570,197,415,15818
268,3572,195,422,15811
269,3600,195,406,15799
270,3654,184,401,15761
271,3696,183,391,15730
272,3720,197,391,15692
273,3741,203,398,15658
274,3777,192,397,15634
275,3794,198,388,15620
276,3829,188,389,15594
277,3844,194,381,15581
278,3881,189,370,15560
279,3910,183,376,15531
280,3932,180,378,15510
281,3964,188,364,15484
282,3980,193,364,15463
283,4006,213,364,15417
284,4030,201,389,15380
285,4046,197,402,15355
286,4073,198,405,15324
287,4086,210,393,15311
288,4124,199,396,15281
289,4146,208,399,15247
290,4173,203,394,15230
291,4182,206,411,15201
292,4215,208,423,15154
293,4227,203,414,15156
294,4244,209,420,15127
295,4268,210,433,15089
296,4288,221,439,15052
297,4314,224,445,15017
298,4324,257,438,14981
299,4337,257,458,14948
300,4344,261,462,14933
301,4342,274,478,14906
302,4345,270,487,14898
303,4355,271,490,14884
304,4346,287,498,14869
305,4330,312,518,14840
306,4318,301,525,14856
307,4305,316,531,14848
308,4292,330,555,14823
309,4295,337,561,14807
310,4271,334,587,14808
311,4254,331,610,14805
312,4236,346,620,14798
313,4213,360,619,14808
314,4191,359,629,14821
315,4176,364,632,14828
316,4163,337,670,14830
317,4153,353,671,14823
318,4128,366,695,14811
319,4099,376,690,14835
320,4092,352,701,14855
321,4093,341,712,14854
322,4064,369,720,14847
323,4042,390,709,14859
324,4058,375,705,14862
325,4051,384,684,14881
326,4044,357,696,14903
327,4015,373,694,14918
328,4004,387,689,14920
329,3996,364,727,14913
330,3947,401,726,14926
331,3922,408,751,14919
332,3868,422,768,14942
333,3840,406,810,14944
334,3808,379,835,14978
335,3736,426,825,15013
336,3721,419,830,15030
337,3709,388,844,15059
338,3708,380,836,15076
339,3671,395,818,15116
340,3648,388,819,15145
341,3597,417,828,15158
342,3593,395,827,15185
343,3567,414,827,15192
344,3568,370,843,15219
345,3525,404,819,15252
346,3495,405,818,15282
347,3480,404,838,15278
348,3458,411,836,15295
349,3435,412,821,15332
350,3445,393,836,15326
351,3432,395,804,15369
352,3427,386,798,15389
353,3421,394,765,15420
354,3420,399,746,15435
355,3430,381,771,15418
356,3424,383,769,15424
357,3405,369,791,15435
358,3375,376,806,15443
359,3347,376,807,15470
360,3322,371,802,15505
361,3307,366,798,15529
362,3312,371,774,15543
363,3325,368,761,15546
364,3318,357,750,15575
365,3337,338,738,15587
366,3318,362,723,15597
367,3309,356,728,15607
368,3305,337,718,15640
369,3330,315,712,15643
370,3348,307,700,15645
371,3364,307,679,15650
372,3389,306,675,15630
373,3398,286,667,15649
374,3406,278,673,15643
375,3412,305,656,15627
376,3460,303,632,15605
377,3475,294,628,15603
378,3497,280,606,15617
379,3498,279,602,15621
380,3519,282,606,15593
381,3532,273,601,15594
382,3554,276,584,15586
383,3581,271,569,15579
384,3591,273,572,15564
385,3614,301,561,15524
386,3652,272,579,15497
387,3647,292,574,15487
388,3670,278,586,15466
389,3688,278,581,15453
390,3717,273,585,15425
391,3721,277,579,15423
392,3725,287,588,15400
393,3730,285,608,15377
394,3742,289,608,15361
395,3766,282,608,15344
396,3775,288,597,15340
397,3780,289,601,15330
398,3787,299,589,15325
399,3830,277,591,15302
400,3846,270,599,15285
401,3858,264,605,15273
402,3881,254,602,15263
403,3904,270,587,15239
404,3908,277,584,15231
405,3892,284,605,15219
406,3880,304,612,15204
407,3915,287,608,15190
408,3902,305,581,15212
409,3940,289,584,15187
410,3929,301,579,15191
411,3935,301,593,15171
412,3928,331,590,15151
413,3942,303,610,15145
414,3968,291,613,15128
415,3965,299,621,15115
416,3965,300,622,15113
417,3957,322,616,15105
418,3951,313,640,15096
419,3937,312,663,15088
420,3933,316,668,15083
421,3932,314,675,15079
422,3914,325,683,15078
