Iteration,S,E,I,R
0,19965,15,16,4
1,19957,22,16,5
2,19941,26,28,5
3,19918,34,39,9
4,19876,64,41,19
5,19835,90,52,23
6,19785,112,74,29
7,19698,169,96,37
8,19610,208,132,50
9,19484,279,169,68
10,19332,350,223,95
11,19149,435,292,124
12,18900,569,369,162
13,18575,727,490,208
14,18162,921,649,268
15,17618,1218,807,357
16,17019,1470,1028,483
17,16246,1837,1291,626
18,15350,2231,1627,792
19,14307,2680,2008,1005
20,13063,3171,2509,1257
21,11671,3671,3074,1584
22,10262,4016,3733,1989
23,8718,4445,4323,2514
24,7263,4627,5037,3073
25,5848,4741,5677,3734
26,4604,4676,6268,4452
27,3572,4349,6814,5265
28,2762,3974,7138,6126
29,2117,3510,7248,7125
30,1619,3061,7234,8086
31,1254,2576,7089,9081
32,992,2077,6870,10061
33,779,1718,6544,10959
34,638,1417,6166,11779
35,546,1153,5735,12566
36,506,889,5314,13291
37,456,723,4870,13951
38,404,599,4447,14550
39,372,491,4033,15104
40,364,383,3600,15653
41,378,318,3190,16114
42,416,242,2883,16459
43,417,220,2544,16819
44,423,210,2263,17104
45,432,171,2048,17349
46,466,154,1821,17559
47,495,141,1613,17751
48,527,126,1418,17929
49,560,118,1247,18075
50,613,101,1090,18196
51,655,86,971,18288
52,696,77,865,18362
53,758,62,753,18427
54,804,65,678,18453
55,848,67,593,18492
56,887,58,528,18527
57,937,62,455,18546
58,1005,59,403,18533
59,1072,57,347,18524
60,1114,49,316,18521
61,1170,43,282,18505
62,1220,37,257,18486
63,1273,36,236,18455
64,1324,34,220,18422
65,1391,32,199,18378
66,1451,36,181,18332
67,1493,36,166,18305
68,1539,40,151,18270
69,1604,34,138,18224
70,1658,31,123,18188
71,1708,27,116,18149
72,1774,23,112,18091
73,1829,26,102,18043
74,1890,22,100,17988
75,1945,20,93,17942
76,2010,18,89,17883
77,2064,19,82,17835
78,2113,19,70,17798
79,2173,18,66,17743
80,2233,17,60,17690
81,2289,14,55,17642
82,2338,11,48,17603
83,2393,10,44,17553
84,2453,8,43,17496
85,2504,12,34,17450
86,2548,12,30,17410
87,2599,13,29,17359
88,2655,11,30,17304
89,2707,10,24,17259
90,2755,7,26,17212
91,2806,7,26,17161
92,2878,6,23,17093
93,2932,5,21,17042
94,2989,7,17,16987
95,3029,5,18,16948
96,3085,9,15,16891
97,3123,8,12,16857
98,3171,6,11,16812
99,3216,6,13,16765
100,3270,6,16,16708
101,3314,7,13,16666
102,3362,8,14,16616
103,3415,6,16,16563
104,3471,7,15,16507
105,3517,8,16,16459
106,3567,9,17,16407
107,3621,7,17,16355
108,3662,11,18,16309
109,3722,12,20,16246
110,3767,9,22,16202
111,3805,10,22,16163
112,3853,16,22,16109
113,3898,14,24,16064
114,3949,12,26,16013
115,3989,10,28,15973
116,4030,13,27,15930
117,4067,10,32,15891
118,4096,11,30,15863
119,4125,18,27,15830
120,4170,16,27,15787
121,4209,14,29,15748
122,4244,14,30,15712
123,4301,13,31,15655
124,4352,14,29,15605
125,4392,13,28,15567
126,4421,17,28,15534
127,4461,21,26,15492
128,4495,16,32,15457
129,4530,18,32,15420
130,4567,20,35,15378
131,4605,21,33,15341
132,4632,21,35,15312
133,4680,20,36,15264
134,4706,16,38,15240
135,4729,20,38,15213
136,4766,25,36,15173
137,4798,25,38,15139
138,4831,27,41,15101
139,4864,28,38,15070
140,4906,24,42,15028
141,4938,26,48,14988
142,4972,29,47,14952
143,4997,33,48,14922
144,5037,32,54,14877
145,5074,28,59,14839
146,5111,30,62,14797
147,5140,39,66,14755
148,5157,46,69,14728
149,5184,48,65,14703
150,5217,48,62,14673
151,5242,44,70,14644
152,5270,44,76,14610
153,5304,47,80,14569
154,5333,56,82,14529
155,5355,64,87,14494
156,5375,73,96,14456
157,5395,70,106,14429
158,5408,80,106,14406
159,5430,88,106,14376
160,5447,85,119,14349
161,5452,96,125,14327
162,5472,100,141,14287
163,5487,99,148,14266
164,5493,114,157,14236
165,5507,108,175,14210
166,5513,110,186,14191
167,5504,110,196,14190
168,5498,135,212,14155
169,5507,125,223,14145
170,5488,139,230,14143
171,5478,152,234,14136
172,5467,169,248,14116
173,5481,165,267,14087
174,5460,193,287,14060
175,5446,196,304,14054
176,5409,226,303,14062
177,5401,209,348,14042
178,5384,213,379,14024
179,5334,237,407,14022
180,5306,258,406,14030
181,5271,268,398,14063
182,5229,267,411,14093
183,5182,275,434,14109
184,5151,307,422,14120
185,5108,309,451,14132
186,5072,310,476,14142
187,5009,319,497,14175
188,4939,345,517,14199
189,4881,352,553,14214
190,4803,377,572,14248
191,4746,363,618,14273
192,4704,367,629,14300
193,4631,397,620,14352
194,4555,422,613,14410
195,4482,413,644,14461
196,4420,404,669,14507
197,4362,395,672,14571
198,4312,392,706,14590
199,4285,373,737,14605
200,4207,371,756,14666
201,4134,373,763,14730
202,4065,385,756,14794
203,4005,384,775,14836
204,3939,400,765,14896
205,3906,406,746,14942
206,3842,396,778,14984
207,3806,393,764,15037
208,3764,395,767,15074
209,3723,391,774,15112
210,3679,391,776,15154
211,3645,391,775,15189
212,3590,399,763,15248
213,3555,396,773,15276
214,3514,385,774,15327
215,3476,388,780,15356
216,3434,371,805,15390
217,3406,384,786,15424
218,3364,380,769,15487
219,3339,372,770,15519
220,3281,381,781,15557
221,3270,338,795,15597
222,3237,337,781,15645
223,3213,348,756,15683
224,3196,358,751,15695
225,3190,336,734,15740
226,3163,345,732,15760
227,3143,348,714,15795
228,3111,344,718,15827
229,3116,321,709,15854
230,3102,313,716,15869
231,3077,322,712,15889
232,3060,335,676,15929
233,3062,306,679,15953
234,3066,296,662,15976
235,3074,299,650,15977
236,3074,289,640,15997
237,3083,276,640,16001
238,3096,259,623,16022
239,3118,236,632,16014
240,3134,231,615,16020
241,3163,213,608,16016
242,3184,231,580,16005
243,3216,226,552,16006
244,3244,213,540,16003
245,3249,228,505,16018
246,3275,220,501,16004
247,3293,217,478,16012
248,3301,228,452,16019
249,3326,228,440,16006
250,3340,218,459,15983
251,3361,218,444,15977
252,3372,222,442,15964
253,3407,178,459,15956
254,3442,190,434,15934
255,3472,185,422,15921
256,3481,199,430,15890
257,3511,192,423,15874
258,3548,189,407,15856
259,3590,201,392,15817
260,3630,189,403,15778
261,3677,184,396,15743
262,3700,188,397,15715
263,3738,186,390,15686
264,3780,184,397,15639
265,3816,195,391,15598
266,3834,198,377,15591
267,3851,210,376,15563
268,3881,200,392,15527
269,3900,197,385,15518
270,3904,207,379,15510
271,3928,201,398,15473
272,3974,188,397,15441
273,3997,201,389,15413
274,4013,206,390,15391
275,4050,207,404,15339
276,4046,211,404,15339
277,4063,218,407,15312
278,4067,226,395,15312
279,4081,217,408,15294
280,4099,210,406,15285
281,4116,220,408,15256
282,4128,223,412,15237
283,4153,237,403,15207
284,4158,254,410,15178
285,4179,243,427,15151
286,4198,245,438,15119
287,4227,219,470,15084
288,4247,227,479,15047
289,4262,227,478,15033
290,4266,251,482,15001
291,4267,270,493,14970
292,4258,275,504,14963
293,4258,281,507,14954
294,4238,300,506,14956
295,4229,300,514,14957
296,4225,313,527,14935
297,4192,328,550,14930
298,4162,331,578,14929
299,4177,332,578,14913
300,4186,320,575,14919
301,4176,321,599,14904
302,4186,327,618,14869
303,4190,318,633,14859
304,4180,312,636,14872
305,4162,323,651,14864
306,4149,343,639,14869
307,4142,334,660,14864
308,4118,347,668,14867
309,4114,343,688,14855
310,4109,348,690,14853
311,4111,345,692,14852
312,4088,340,697,14875
313,4078,334,705,14883
314,4019,364,698,14919
315,3998,376,712,14914
316,3945,412,717,14926
317,3934,392,751,14923
318,3887,406,758,14949
319,3881,382,769,14968
320,3856,394,759,14991
321,3859,380,762,14999
322,3837,407,749,15007
323,3816,401,767,15016
324,3796,425,759,15020
325,3780,409,798,15013
326,3742,423,804,15031
327,3727,427,799,15047
328,3698,407,816,15079
329,3681,390,837,15092
330,3645,404,842,15109
331,3619,393,840,15148
332,3590,395,826,15189
333,3565,391,832,15212
334,3574,383,821,15222
335,3555,375,833,15237
336,3522,386,851,15241
337,3472,401,826,15301
338,3446,401,817,15336
339,3440,376,826,15358
340,3456,346,821,15377
341,3455,358,783,15404
342,3475,360,752,15413
343,3470,358,733,15439
344,3462,352,731,15455
345,3434,383,715,15468
346,3446,327,732,15495
347,3446,338,693,15523
348,3451,329,702,15518
349,3406,369,693,15532
350,3430,354,704,15512
351,3431,362,683,15524
352,3449,337,697,15517
353,3477,309,707,15507
