Iteration,S,E,I,R
642,3612,370,716,15302
643,3614,378,718,15290
644,3597,380,726,15297
645,3580,368,723,15329
646,3594,346,736,15324
647,3603,359,732,15306
648,3636,331,757,15276
649,3631,313,779,15277
650,3593,343,765,15299
651,3587,352,742,15319
652,3577,344,733,15346
653,3568,333,749,15350
654,3557,361,738,15344
655,3556,354,740,15350
656,3555,347,756,15342
657,3541,351,761,15347
658,3544,357,763,15336
659,3539,336,775,15350
660,3547,333,768,15352
661,3518,356,758,15368
662,3533,345,753,15369
663,3545,322,738,15395
664,3530,337,728,15405
665,3565,333,732,15370
666,3570,341,710,15379
667,3570,327,715,15388
668,3586,334,700,15380
669,3567,348,707,15378
670,3567,339,706,15388
671,3599,320,706,15375
672,3615,336,689,15360
673,3624,316,695,15365
674,3632,317,693,15358
675,3640,319,699,15342
676,3639,338,695,15328
677,3647,322,690,15341
678,3634,335,682,15349
679,3604,362,667,15367
680,3609,348,676,15367
681,3614,335,682,15369
682,3620,349,663,15368
683,3611,363,669,15357
684,3633,353,675,15339
685,3634,344,681,15341
686,3610,341,724,15325
687,3607,341,718,15334
688,3593,357,686,15364
689,3585,362,673,15380
690,3607,352,684,15357
691,3634,321,702,15343
692,3616,333,698,15353
693,3638,323,683,15356
694,3640,329,660,15371
695,3672,325,654,15349
696,3709,314,658,15319
697,3714,295,673,15318
698,3716,315,647,15322
699,3710,336,645,15309
700,3716,341,655,15288
701,3716,352,653,15279
702,3725,341,653,15281
703,3729,337,673,15261
704,3726,360,667,15247
705,3711,352,704,15233
706,3686,367,675,15272
707,3692,351,690,15267
708,3688,363,680,15269
709,3675,375,683,15267
710,3657,376,702,15265
711,3631,377,705,15287
712,3622,354,729,15295
713,3618,360,737,15285
714,3600,357,751,15292
715,3596,352,759,15293
716,3570,379,738,15313
717,3556,384,772,15288
718,3541,385,769,15305
719,3522,377,769,15332
720,3506,367,789,15338
721,3510,369,780,15341
722,3525,331,769,15375
723,3530,323,753,15394
724,3523,334,745,15398
725,3504,349,743,15404
726,3511,346,744,15399
727,3498,361,725,15416
728,3471,382,722,15425
729,3460,378,733,15429
