Iteration,S,E,I,R
0,19965,15,17,3
1,19955,21,16,8
2,19949,22,19,10
3,19932,36,20,12
4,19911,51,25,13
5,19889,57,35,19
6,19865,62,47,26
7,19816,97,58,29
8,19764,120,80,36
9,19684,159,113,44
10,19590,209,147,54
11,19462,275,194,69
12,19283,370,255,92
13,19034,493,359,114
14,18734,646,437,183
15,18390,824,542,244
16,17944,1039,697,320
17,17362,1321,907,410
18,16690,1611,1174,525
19,15840,2052,1436,672
20,14851,2417,1860,872
21,13712,2889,2289,1110
22,12356,3429,2828,1387
23,10862,3921,3431,1786
24,9437,4256,4045,2262
25,7960,4484,4782,2774
26,6560,4612,5420,3408
27,5284,4589,5996,4131
28,4106,4520,6449,4925
29,3225,4091,6952,5732
30,2484,3692,7122,6702
31,1919,3267,7230,7584
32,1460,2840,7205,8495
33,1150,2383,7027,9440
34,930,1941,6759,10370
35,739,1645,6435,11181
36,614,1360,6014,12012
37,530,1071,5637,12762
38,469,860,5176,13495
39,427,691,4718,14164
40,377,541,4279,14803
41,384,420,3907,15289
42,387,346,3475,15792
43,387,280,3098,16235
44,399,225,2765,16611
45,421,180,2454,16945
46,447,157,2156,17240
47,459,153,1874,17514
48,482,144,1678,17696
49,516,126,1497,17861
50,567,99,1354,17980
51,617,97,1204,18082
52,639,93,1088,18180
53,667,96,975,18262
54,705,84,894,18317
55,762,71,791,18376
56,824,72,702,18402
57,889,68,615,18428
58,935,75,554,18436
59,976,72,510,18442
60,1021,67,460,18452
61,1089,63,410,18438
62,1137,56,372,18435
63,1189,53,344,18414
64,1267,44,310,18379
65,1317,43,288,18352
66,1361,47,258,18334
67,1430,45,233,18292
68,1472,40,219,18269
69,1522,40,191,18247
70,1573,45,174,18208
71,1623,40,156,18181
72,1678,35,140,18147
73,1730,35,134,18101
74,1793,35,119,18053
75,1852,26,126,17996
76,1920,27,105,17948
77,1979,29,101,17891
78,2040,24,96,17840
79,2106,27,91,17776
80,2160,24,85,17731
81,2215,22,79,17684
82,2249,23,73,17655
83,2299,19,66,17616
84,2341,23,66,17570
85,2400,20,66,17514
86,2452,17,69,17462
87,2520,16,63,17401
88,2567,15,58,17360
89,2622,16,54,17308
90,2676,13,57,17254
91,2721,13,52,17214
92,2767,17,45,17171
93,2822,15,45,17118
94,2866,17,43,17074
95,2911,20,41,17028
96,2963,16,42,16979
97,3006,18,40,16936
98,3064,19,39,16878
99,3113,15,41,16831
100,3163,11,43,16783
101,3201,11,41,16747
102,3246,11,40,16703
103,3302,11,41,16646
104,3350,15,38,16597
105,3402,16,39,16543
106,3451,19,36,16494
107,3482,23,38,16457
108,3530,17,42,16411
109,3567,17,37,16379
110,3601,19,33,16347
111,3638,14,37,16311
112,3694,12,32,16262
113,3745,14,24,16217
114,3787,15,25,16173
115,3832,18,22,16128
116,3880,15,25,16080
117,3926,15,26,16033
118,3969,11,30,15990
119,4008,11,32,15949
120,4066,13,31,15890
121,4105,12,33,15850
