Iteration,S,E,I,R
0,19956,24,20,0
1,19935,34,30,1
2,19910,51,33,6
3,19874,71,45,10
4,19832,92,59,17
5,19773,129,74,24
6,19704,166,99,31
7,19601,218,142,39
8,19476,271,190,63
9,19298,381,236,85
10,19084,481,317,118
11,18817,615,406,162
12,18466,787,533,214
13,18028,1008,679,285
14,17453,1275,897,375
15,16785,1582,1153,480
16,15961,1941,1460,638
17,14963,2368,1843,826
18,13801,2836,2319,1044
19,12477,3360,2805,1358
20,11061,3851,3362,1726
21,9623,4161,4033,2183
22,8082,4578,4612,2728
23,6611,4791,5286,3312
24,5321,4734,5919,4026
25,4205,4549,6429,4817
26,3254,4263,6772,5711
27,2488,3840,7117,6555
28,1890,3375,7292,7443
29,1474,2834,7345,8347
30,1146,2395,7227,9232
31,896,1993,6930,10181
32,733,1637,6509,11121
33,592,1351,6111,11946
34,508,1130,5664,12698
35,438,900,5251,13411
36,398,700,4837,14065
37,376,564,4366,14694
38,379,446,3902,15273
39,383,358,3526,15733
40,406,308,3130,16156
41,424,267,2765,16544
42,427,241,2472,16860
43,431,209,2196,17164
44,453,187,1940,17420
45,477,162,1725,17636
46,512,141,1534,17813
47,550,126,1360,17964
48,584,115,1207,18094
49,619,108,1075,18198
50,676,84,939,18301
51,730,81,830,18359
52,757,72,732,18439
53,827,66,646,18461
54,862,61,584,18493
55,920,59,524,18497
56,972,51,476,18501
57,1010,53,422,18515
58,1070,47,383,18500
59,1125,43,347,18485
60,1191,40,303,18466
61,1258,39,276,18427
62,1298,40,256,18406
63,1353,36,248,18363
64,1392,45,221,18342
65,1438,47,205,18310
66,1491,48,178,18283
67,1541,47,172,18240
68,1602,45,154,18199
69,1646,42,141,18171
70,1689,40,136,18135
71,1745,32,137,18086
72,1795,28,130,18047
73,1839,27,122,18012
74,1889,26,113,17972
75,1934,25,107,17934
76,1980,24,100,17896
77,2044,18,97,17841
78,2097,18,90,17795
79,2157,18,81,17744
80,2213,19,72,17696
81,2260,24,64,17652
82,2321,21,65,17593
83,2377,21,61,17541
84,2439,19,57,17485
85,2479,25,51,17445
86,2544,19,50,17387
87,2606,20,50,17324
88,2649,20,51,17280
89,2706,21,43,17230
90,2765,21,44,17170
91,2817,22,42,17119
92,2867,19,38,17076
93,2918,16,42,17024
94,2963,25,38,16974
95,3011,23,35,16931
96,3056,16,41,16887
97,3107,16,45,16832
98,3160,18,42,16780
99,3204,21,39,16736
100,3247,24,37,16692
101,3284,19,42,16655
102,3328,17,43,16612
103,3372,23,43,16562
104,3417,25,40,16518
105,3479,27,42,16452
106,3524,20,45,16411
107,3567,21,47,16365
108,3610,23,45,16322
109,3659,19,49,16273
110,3706,22,45,16227
111,3747,20,43,16190
112,3778,21,43,16158
113,3817,20,45,16118
114,3865,16,39,16080
115,3905,16,41,16038
116,3950,20,37,15993
117,3988,26,28,15958
118,4038,20,34,15908
119,4081,25,32,15862
120,4128,23,33,15816
121,4158,22,38,15782
122,4203,19,39,15739
123,4253,17,41,15689
124,4296,19,40,15645
125,4341,23,41,15595
126,4376,20,41,15563
127,4416,18,39,15527
128,4460,17,40,15483
129,4495,21,45,15439
130,4545,17,44,15394
131,4589,21,45,15345
132,4631,24,42,15303
133,4662,28,38,15272
134,4714,22,42,15222
135,4756,18,43,15183
136,4791,23,38,15148
137,4825,25,39,15111
138,4851,27,46,15076
139,4898,30,45,15027
140,4935,28,47,14990
141,4968,30,46,14956
142,5003,31,49,14917
143,5033,36,51,14880
144,5054,48,54,14844
145,5086,48,62,14804
146,5108,60,58,14774
147,5129,56,62,14753
148,5157,47,69,14727
149,5196,40,73,14691
150,5237,45,64,14654
151,5267,41,68,14624
152,5289,50,66,14595
153,5316,51,70,14563
154,5352,41,70,14537
155,5377,50,70,14503
156,5401,51,80,14468
157,5424,44,88,14444
158,5440,51,89,14420
159,5464,47,96,14393
160,5481,67,86,14366
161,5511,68,96,14325
162,5535,72,102,14291
163,5552,79,113,14256
164,5583,75,116,14226
165,5603,77,121,14199
166,5632,84,132,14152
167,5644,94,135,14127
168,5649,94,141,14116
169,5669,93,153,14085
170,5684,111,157,14048
171,5678,128,162,14032
172,5695,125,179,14001
173,5697,122,194,13987
174,5702,129,210,13959
175,5713,133,221,13933
176,5699,158,231,13912
177,5702,159,244,13895
178,5694,158,275,13873
179,5673,167,297,13863
180,5643,187,303,13867
181,5635,187,310,13868
182,5597,218,316,13869
183,5549,239,338,13874
184,5532,249,361,13858
185,5496,252,393,13859
186,5461,247,427,13865
187,5414,273,433,13880
188,5376,278,444,13902
189,5313,300,455,13932
190,5282,293,487,13938
191,5225,298,524,13953
192,5165,318,546,13971
193,5102,340,562,13996
194,5045,370,566,14019
195,4993,363,599,14045
196,4925,383,607,14085
197,4867,376,641,14116
198,4802,397,651,14150
199,4732,413,671,14184
200,4680,411,695,14214
201,4600,418,737,14245
202,4499,430,763,14308
203,4418,430,802,14350
204,4336,441,800,14423
205,4242,456,812,14490
206,4154,473,826,14547
207,4086,466,846,14602
208,4005,467,866,14662
209,3917,493,867,14723
210,3836,483,882,14799
211,3744,497,880,14879
212,3656,476,902,14966
213,3594,456,883,15067
214,3529,447,892,15132
215,3483,430,901,15186
216,3430,430,904,15236
217,3386,415,921,15278
218,3330,425,898,15347
219,3289,423,878,15410
220,3207,441,887,15465
221,3173,402,889,15536
222,3127,407,885,15581
223,3111,379,888,15622
224,3072,387,865,15676
225,3008,406,854,15732
226,2981,402,838,15779
227,2941,373,844,15842
228,2916,358,862,15864
229,2890,355,836,15919
230,2861,336,855,15948
231,2820,343,840,15997
232,2799,350,811,16040
233,2798,318,815,16069
234,2787,314,780,16119
235,2790,287,746,16177
236,2794,279,730,16197
237,2802,256,708,16234
238,2785,284,670,16261
239,2816,267,649,16268
240,2825,262,639,16274
241,2834,280,618,16268
242,2856,266,631,16247
243,2858,290,597,16255
244,2858,272,600,16270
245,2882,249,604,16265
246,2895,238,614,16253
247,2893,253,588,16266
248,2923,228,594,16255
249,2941,235,584,16240
250,2959,228,574,16239
251,2977,229,568,16226
252,3007,229,543,16221
253,3024,231,519,16226
254,3044,221,523,16212
255,3067,211,521,16201
256,3101,207,503,16189
257,3144,209,494,16153
258,3191,210,480,16119
259,3208,222,469,16101
260,3233,227,458,16082
261,3270,228,450,16052
262,3314,205,462,16019
263,3342,184,472,16002
264,3371,186,458,15985
265,3381,196,438,15985
266,3419,205,435,15941
267,3457,213,429,15901
268,3481,208,427,15884
269,3514,211,430,15845
270,3534,239,417,15810
271,3561,218,434,15787
272,3566,231,430,15773
273,3583,240,436,15741
274,3592,239,436,15733
275,3630,220,439,15711
276,3659,216,449,15676
277,3675,226,458,15641
278,3708,235,456,15601
279,3734,221,453,15592
280,3765,214,455,15566
281,3765,211,462,15562
282,3780,214,460,15546
283,3809,226,471,15494
